50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Março/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 05/05/2013
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
8083363;B-III;CCLA DE INDAIAL - SC;I;2;;201303;INDAIAL;SC;12.715;12.715;510;0;1.162;2.059;0;8.660;-506;0;26;148;0;654;10.252;2.318;0;0;6.743;16;9.076;0;0;0;0;0;0;893;0;283;2.462;2.432;-11;625;0;18;0;0;0;0;-108;-12;0;0;0;-119;404;55;36;-202;-322;-6;0;32;-10;-13;3;-10;0;0;-11;0;0;201303;21,0;11,3;;
37497245;B-III;CCM SERV PUBL FED DE MT E MS;I;2;;201303;CUIABA;MT;12.666;12.666;330;0;0;1.357;0;8.227;-307;0;80;40;0;2.939;4.863;1.311;0;0;2.330;255;3.895;0;0;0;0;0;3;500;0;465;7.804;7.759;-31;733;0;0;0;0;0;0;-40;-2;0;0;0;-50;641;98;37;-389;-479;-11;0;99;-11;-15;-15;-30;-1;0;-31;0;0;201303;62,7;18,7;;
1845359;B-III;CCR SICOOB CREDITE;I;2;;201303;INHAMBUPE;BA;12.551;12.551;22;0;2.675;3.848;0;5.609;-415;0;141;4;0;666;10.067;3.749;0;0;5.372;36;9.157;0;0;0;0;0;1;663;0;246;2.484;2.477;29;455;0;24;0;0;0;0;-72;-9;0;0;0;-118;280;92;192;-248;-335;-9;0;78;-15;35;0;35;-6;0;29;0;0;201303;26,7;11,4;;
5745533;B-III;CCR INT SOL DE ITATIBA DO SUL;I;2;;201303;ITATIBA DO SUL;RS;12.549;12.549;57;0;278;2.108;0;8.957;-200;0;152;721;0;477;10.698;807;0;0;2.882;0;3.689;0;0;0;0;6.959;1;0;0;49;1.852;1.852;116;183;0;3;0;0;0;0;-53;-47;0;0;0;95;181;15;1;-55;-54;0;0;72;-45;115;1;116;0;0;116;0;0;201303;15,4;4,9;;
8795285;B-III;CECM EMP LEME;I;2;;201303;LEME;SP;12.525;12.525;191;0;3.605;26;0;8.618;-129;0;12;6;0;196;9.306;1.997;0;0;6.889;83;8.969;0;0;0;0;0;0;0;0;337;3.218;3.217;135;423;0;57;0;0;0;0;-106;0;0;0;0;-28;346;52;67;-159;-183;-2;0;24;-8;137;0;137;-1;0;135;0;0;201303;27,8;4,5;;
67087569;B-III;CECM FUNC CONGL BATTISTELLA;I;2;;201303;SAO PAULO;SP;12.518;12.518;179;0;5.601;0;0;6.218;-31;0;132;0;0;419;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533;11.985;11.335;251;304;0;78;0;0;0;0;0;0;0;0;0;13;395;0;0;-87;-60;-1;0;4;0;251;0;251;0;0;251;0;0;201303;64,0;3,5;;
2254376;B-III;CCLA DE DORES DO INDAIA;I;2;;201303;DORES DO INDAIA;MG;12.482;12.482;139;0;0;4.312;0;7.387;-210;0;231;166;0;458;8.746;1.484;0;0;6.913;0;8.397;0;0;0;0;0;0;0;0;350;3.736;3.736;141;510;0;0;0;0;0;0;-108;0;0;0;0;-74;328;63;22;-133;-194;-3;0;73;-13;143;0;143;-1;0;141;0;0;201303;37,5;3,8;;
54335401;B-III;CECM EMPR CIA BRAS ALUMINIO;I;2;;201303;ALUMINIO;SP;12.410;12.410;681;3.370;6;0;0;8.515;-543;0;0;0;0;381;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;12.269;11.566;407;614;0;47;0;0;0;0;0;0;0;0;0;-33;628;0;0;-112;-153;-1;0;44;0;406;0;406;0;0;407;0;0;201303;83,5;3,1;;
66555665;B-III;CCM EMPR DERSA SECR NEG TRANSP;I;2;;201303;SAO PAULO;SP;12.373;12.373;12;0;4.895;0;0;7.132;-198;0;24;9;0;499;2.110;399;0;0;1.356;0;1.755;0;0;0;0;0;0;0;0;354;10.263;10.262;240;405;0;80;0;0;0;0;-17;0;0;0;0;-52;416;28;16;-111;-95;-4;0;1;-6;245;0;245;-8;0;240;0;0;201303;94,4;1,2;;
5231945;B-III;CRESOL IVAIPORA;I;2;;201303;IVAIPORA;PR;12.371;12.371;56;0;0;2.825;0;9.023;-181;0;115;0;0;533;10.639;986;0;0;3.516;0;4.502;0;0;0;0;5.916;71;50;0;100;1.732;1.732;17;311;0;0;0;0;0;0;-51;-46;0;0;0;-49;165;37;20;-117;-108;0;0;55;-33;19;0;19;0;-1;17;0;0;201303;16,4;8,9;;
53846242;B-III;CECM FUNC VILLARES METALS;I;2;;201303;SUMARE;SP;12.216;12.216;10;0;0;600;0;11.277;-89;0;18;0;0;399;811;0;0;0;0;0;0;0;0;0;0;0;0;730;0;81;11.405;11.405;324;464;0;0;0;0;0;0;0;-10;0;0;0;-1;453;0;0;-88;-41;-1;0;4;0;327;1;328;0;-4;324;0;0;201303;96,0;0,1;;
5097757;B-III;CCM EMPR SF CURITIBA REG METR;I;2;;201303;CURITIBA;PR;12.192;12.192;345;0;3.366;0;0;8.149;-264;0;27;3;0;566;5.960;209;0;0;4.140;1.375;5.724;0;0;0;0;0;0;0;0;236;6.233;6.233;254;714;0;44;0;0;0;0;-121;0;0;0;0;-45;592;0;0;-239;-98;0;0;0;0;255;-2;253;0;0;254;0;0;201303;30,7;9,1;;
12272183;B-III;CCR PLANTADORES DE CANA AL;I;2;;201303;MACEIO;AL;12.154;12.154;712;0;7.251;0;0;1.604;-198;0;1.380;372;0;1.034;6.579;1.735;0;0;0;0;1.735;0;0;0;0;0;0;4.689;0;156;5.575;4.829;-156;134;0;97;0;0;0;0;0;0;0;0;0;-30;201;7;0;-224;-191;-13;0;9;-21;-232;76;-156;0;0;-156;0;0;201303;30,0;18,5;;
58022195;B-III;CECM EMPR EMP ZILLO LORENZETTI;I;2;;201303;LENCOIS PAULISTA;SP;12.153;12.153;151;0;2.178;159;0;8.623;-174;0;778;0;0;439;2.125;496;0;0;1.077;0;1.574;0;0;0;0;0;0;0;0;551;10.028;10.014;53;257;0;33;0;0;0;0;-17;0;0;0;0;-14;259;0;0;-160;-96;-1;0;47;0;49;5;54;-1;0;53;0;0;201303;88,2;0,0;;
1235921;B-III;CECM SERV.PÚBLICOS MUNIC REG.M;I;2;;201303;VITORIA;ES;12.147;12.147;57;508;2.242;0;0;8.253;-445;0;610;23;0;899;1.404;20;0;0;0;0;20;0;0;0;0;0;3;0;0;1.381;10.742;10.742;31;433;0;6;0;0;0;0;0;0;0;0;0;-56;383;1;0;-179;-179;-3;0;9;0;32;0;32;-1;0;31;0;0;201303;62,4;8,4;;
61039038;B-III;CECM COL GRUPO SAINT GOBAIN;I;2;;201303;SAO PAULO;SP;12.091;12.091;5.498;0;0;0;0;5.733;-62;0;906;11;0;5;1.570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.570;10.522;10.166;226;375;0;86;0;0;0;0;0;0;0;0;0;-5;456;0;0;-167;-47;-5;0;2;0;239;0;239;-13;0;226;0;0;201303;92,6;0,1;;
5477038;B-III;SICOOB JURISCRED/PI;I;2;;201303;TERESINA;PI;12.058;12.058;64;0;75;1.680;0;10.055;-424;0;108;23;0;478;7.918;1.483;0;0;4.117;44;5.644;0;0;0;0;0;3;1.960;0;311;4.140;4.140;64;596;0;1;0;0;0;0;-65;-38;0;0;0;-75;419;47;39;-161;-281;-3;0;28;-15;73;0;73;-2;-5;64;0;0;201303;37,1;4,0;;
8322202;B-III;CREDEMPRESAS/RO;I;2;;201303;PORTO VELHO;RO;12.015;12.015;155;0;0;8.206;0;3.296;-507;0;75;260;0;530;10.084;2.620;0;0;7.226;0;9.846;0;0;0;0;0;0;0;0;238;1.931;1.900;23;384;0;0;0;0;0;0;-125;0;0;0;0;-47;212;25;78;-206;-190;-2;0;125;-18;24;0;24;-1;0;23;0;0;201212;31,3;4,4;;
37433448;B-III;CCM SERV INSTITUTO FED MT;I;2;;201303;CUIABA;MT;11.979;11.979;136;0;0;2.328;0;7.213;-183;0;656;17;0;1.811;7.304;1.755;0;0;3.810;207;5.771;0;0;0;0;0;307;500;0;725;4.675;4.673;39;614;0;0;0;0;0;0;-76;-4;0;0;0;-51;483;83;52;-357;-305;-8;0;110;-10;48;-6;42;-3;0;39;0;0;201303;42,7;11,8;;
5427501;B-III;CCR INT SOL DE IPUMIRIM;I;2;;201303;IPUMIRIM;SC;11.947;11.947;213;0;263;1.842;0;9.852;-870;0;108;0;0;539;10.382;661;0;0;2.756;0;3.417;0;0;0;0;6.867;4;0;0;94;1.565;1.564;-62;217;0;5;0;0;0;0;-52;-46;0;0;0;-86;38;44;1;-57;-114;-1;0;47;-18;-60;0;-60;0;0;-62;0;0;201303;14,7;8,2;;
5211129;B-III;CCR INT SOL DE MARCELINO RAMOS;I;2;;201303;MARCELINO RAMOS;RS;11.942;11.942;92;0;320;3.220;0;7.464;-212;0;112;0;0;947;10.036;588;0;0;4.243;0;4.832;0;0;0;0;5.078;5;20;0;101;1.906;1.904;46;211;0;4;0;0;0;0;-76;-29;0;0;0;3;113;23;1;-75;-71;-1;0;65;-14;41;6;47;0;0;46;0;0;201303;18,6;9,0;;
2214201;B-III;UNICRED CABO FRIO;I;2;;201303;CABO FRIO;RJ;11.848;11.848;136;0;0;1.530;0;9.392;-101;0;60;0;0;830;7.142;2.805;0;0;3.889;0;6.693;0;0;0;0;292;0;0;0;157;4.705;4.667;219;615;0;0;0;0;0;0;-56;0;0;0;0;-14;545;28;11;-161;-225;-1;0;25;-4;218;0;218;0;0;219;0;0;201303;39,7;5,8;;
43730498;B-III;CC EMPR ELEVADORES ATLAS;I;2;;201303;SAO PAULO;SP;11.842;11.842;1.234;2.900;0;0;0;7.724;-39;0;23;0;0;0;754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754;11.088;11.088;347;415;0;0;0;0;0;0;0;0;0;0;0;0;415;0;0;-71;-33;-5;0;40;0;346;0;346;0;0;347;0;0;201303;91,4;;;
7475376;B-III;CRESOL COLATINA;I;2;;201303;COLATINA;ES;11.820;11.820;79;0;871;2.381;0;8.539;-179;0;25;0;0;104;9.676;1.417;0;0;4.455;0;5.872;0;0;0;0;3.627;0;0;0;177;2.144;2.144;40;343;0;17;0;0;0;0;-81;-21;0;0;0;-57;201;19;33;-114;-87;0;0;61;-73;40;1;41;-1;0;40;0;0;201303;20,9;4,8;;
53236808;B-III;CECMF IESA E COMVES ARARAQUARA;I;2;;201303;ARARAQUARA;SP;11.812;11.812;356;0;455;928;0;9.944;-922;0;361;290;0;399;4.384;1.801;0;0;1.952;230;3.984;0;0;0;0;0;7;0;0;393;7.428;7.428;17;746;0;7;0;0;0;0;-35;0;0;0;0;-283;435;33;55;-197;-317;-2;0;39;-29;17;0;17;0;0;17;0;0;201303;61,5;2,2;;
71336432;B-III;CECM SERV PUBL MUN UBERABA;I;2;;201303;UBERABA;MG;11.710;11.710;277;0;0;3.062;0;6.719;-135;0;902;10;0;876;6.515;599;0;0;4.355;267;5.221;0;0;0;0;0;2;0;0;1.292;5.195;5.195;75;546;0;0;0;0;0;0;-68;0;0;0;0;-29;449;42;11;-303;-162;-11;0;68;-19;75;0;75;-1;0;75;0;0;201303;53,5;9,2;;
88325113;B-III;CECM MINUANO;I;2;;201303;CANOAS;RS;11.698;11.698;32;0;4.070;0;0;7.469;-188;0;156;18;0;141;1.603;0;0;0;379;0;379;0;0;0;0;0;0;0;0;1.225;10.095;10.096;241;539;0;54;0;0;0;0;-5;0;0;0;0;-30;558;0;0;-204;-114;-1;0;13;-10;242;0;242;0;0;241;0;0;201303;58,8;1,4;;
53776852;B-III;COOP CRED FORN CANA D PROD RUR;I;2;;201303;ARARAQUARA;SP;11.682;11.682;62;0;4.068;0;0;7.726;-364;0;83;27;0;80;5.301;394;0;0;2.361;0;2.754;0;0;0;0;0;0;0;0;2.547;6.381;6.381;312;556;0;67;0;0;0;0;-37;0;0;0;0;-102;484;67;0;-168;-62;-2;0;9;-4;324;2;326;-15;0;312;0;0;201303;36,7;1,3;;
3930587;B-III;CECM CORRET.SEG.RJ;I;2;;201303;RIO DE JANEIRO;RJ;11.665;11.665;525;553;0;5.793;0;4.179;-109;0;16;0;0;708;7.401;2.679;0;0;4.367;98;7.143;0;0;0;0;0;1;0;0;258;4.263;4.257;68;500;0;9;0;0;0;0;-68;0;0;0;0;-20;421;88;73;-317;-278;-10;0;97;-6;68;0;68;0;0;68;0;0;201303;53,5;1,8;;
8560508;B-III;CCR INT SOL SÃO JOÃO TRIUNFO;I;2;;201303;SAO JOAO DO TRIUNFO;PR;11.615;11.615;58;0;1;1.894;0;9.276;-331;0;45;25;0;648;9.548;542;0;0;1.886;0;2.428;0;0;0;0;6.783;12;47;0;278;2.068;2.068;142;273;0;0;0;0;0;0;-28;-59;0;0;0;44;230;14;30;-61;-64;-1;0;47;-51;144;0;144;-1;-1;142;0;0;201303;19,9;7,3;;
2528151;B-III;CECM SICOOB CREDCOOP;I;2;;201303;VITORIA DA CONQUISTA;BA;11.602;11.602;40;0;0;2.853;0;7.924;-154;0;69;25;0;847;4.455;673;0;0;2.151;0;2.824;0;0;0;0;0;0;356;0;1.275;7.147;7.147;190;574;0;0;0;0;0;0;-33;-7;0;0;0;-27;507;71;35;-221;-228;-4;0;37;-9;188;8;196;-5;0;190;0;0;201303;73,8;2,1;;
5548335;B-III;CECMF DO GRUPO JAL;I;2;;201303;SAO JOAO DE MERITI;RJ;11.600;11.600;503;1.182;0;0;0;8.166;-522;0;976;0;0;1.295;859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859;10.741;10.558;310;695;0;17;0;0;0;0;0;0;0;0;0;-169;543;0;0;-89;-166;-5;0;27;0;310;0;310;0;0;310;0;0;201303;70,9;12,3;;
10143499;B-III;CCLA JATAÍ E REGIÃO;I;2;;201303;JATAI;GO;11.565;11.565;69;0;0;6.291;0;4.816;-86;0;29;6;0;441;8.676;4.315;0;0;4.074;0;8.389;0;0;0;0;0;0;0;0;287;2.889;2.889;88;327;0;0;0;0;0;0;-49;0;0;0;0;-30;248;45;61;-171;-165;-3;0;83;-10;88;0;88;0;0;88;0;0;201303;38,8;3,8;;
6115743;B-III;CCRIS BOA VENTURA S.ROQUE;I;2;;201303;BOA VENTURA DE SAO R;PR;11.518;11.518;33;0;0;1.204;0;9.993;-506;0;196;0;0;598;10.001;574;0;0;1.775;0;2.350;0;0;0;0;7.206;198;127;0;121;1.517;1.517;4;250;0;0;0;0;0;0;-28;-62;0;0;0;-117;43;52;15;-68;-54;0;0;43;-25;6;0;6;0;0;4;0;0;201303;13,9;12,7;;
5244177;B-III;CECM LOJISTAS BARRA DO GARÇAS;I;2;;201303;BARRA DO GARCAS;MT;11.509;11.509;184;0;0;3.534;0;5.325;-179;0;1.787;180;0;679;8.920;2.636;0;0;5.852;20;8.507;0;0;0;0;0;27;0;0;385;2.590;2.590;108;535;0;0;0;0;0;0;-119;0;0;0;0;-25;391;62;171;-265;-287;-3;0;82;-21;130;-21;109;-1;0;108;0;0;201303;27,0;4,5;;
5220232;B-III;CCR INT SOL DE SANTA MARIA;I;2;;201303;SANTA MARIA;RS;11.499;11.499;126;0;90;1.380;0;9.530;-673;0;385;0;0;661;9.827;447;0;0;2.622;0;3.069;0;0;0;0;6.434;2;252;0;71;1.672;1.671;-152;250;0;2;0;0;0;0;-50;-66;0;0;0;-134;2;12;1;-87;-129;-1;0;65;-15;-152;0;-152;0;0;-152;0;0;201303;14,4;10,4;;
60219045;B-III;CECM FUNC GERDAU - PINDAMONHAN;I;2;;201303;PINDAMONHANGABA;SP;11.450;11.450;647;0;2.120;0;0;8.379;-88;0;1;0;0;391;488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488;10.962;11.170;258;356;0;34;0;0;0;0;0;0;0;0;0;-19;371;0;0;-74;-39;-1;0;0;0;257;0;257;0;0;258;0;0;201303;109,6;0,1;;
11969853;B-III;CCR INT SOL SÃO MIGUEL IGUAÇU;I;2;;201303;SAO MIGUEL DO IGUACU;PR;11.429;11.429;27;0;0;2.123;0;8.854;-276;0;45;0;0;655;9.871;784;0;0;2.622;0;3.407;0;0;0;0;5.427;14;813;0;210;1.558;1.558;-78;287;0;0;0;0;0;0;-52;-69;0;0;0;-130;36;17;9;-80;-103;-1;0;79;-35;-78;0;-78;0;-1;-78;0;0;201303;15,5;11,3;;
43182278;B-III;CECM FUNC GRUPO OWENS-ILLINOIS;I;2;;201303;SAO PAULO;SP;11.370;11.370;89;0;3.981;21;0;6.511;-167;0;525;0;0;410;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;11.246;11.043;291;353;0;69;0;0;0;0;0;0;0;0;0;-15;407;0;0;-44;-72;0;1;0;0;292;0;292;0;0;291;0;0;201303;92,1;0,3;;
6100881;B-III;CCRIS CÂNDIDO DE ABREU;I;2;;201303;CANDIDO DE ABREU;PR;11.334;11.334;45;0;218;1.872;0;9.024;-458;0;50;0;0;583;9.491;823;0;0;2.843;0;3.666;0;0;0;0;5.468;30;194;0;133;1.843;1.843;84;361;0;1;0;0;0;0;-48;-52;0;0;0;-59;203;28;21;-92;-74;-1;0;40;-40;85;0;85;0;-1;84;0;0;201303;17,9;7,7;;
10209619;B-III;CC DIST ATAC REGIAO MET GOIANI;I;2;;201303;GOIANIA;GO;11.302;11.302;45;0;0;3.640;0;6.978;-68;0;45;11;0;651;6.619;2.179;0;0;4.283;0;6.462;0;0;0;0;0;0;0;0;157;4.683;4.683;59;311;0;0;0;0;0;0;-49;0;0;0;0;-10;252;33;69;-183;-165;-3;0;66;-10;59;0;59;0;0;59;0;0;201303;50,3;3,6;;
5152177;B-III;CRESOL DE VERA CRUZ DO OESTE;I;2;;201303;VERA CRUZ DO OESTE;PR;11.285;11.285;58;0;0;2.564;0;8.281;-535;0;80;12;0;825;9.685;648;0;0;1.748;0;2.396;0;0;0;0;6.904;40;226;0;119;1.600;1.600;-191;227;0;0;0;0;0;0;-25;-59;0;0;0;-244;-101;17;18;-81;-92;0;0;72;-21;-188;-3;-191;0;-1;-191;0;0;201303;16,7;21,5;;
7507647;B-III;CCR INT SOL DE ITUPORANGA;I;2;;201303;ITUPORANGA;SC;11.245;11.245;68;0;9;3.946;0;7.355;-616;0;112;0;0;371;10.267;954;0;0;3.736;0;4.690;0;0;0;0;5.432;13;82;0;49;978;978;-17;212;0;0;0;0;0;0;-70;-46;0;0;0;-30;66;20;24;-66;-91;-2;0;68;-36;-17;0;-17;0;0;-17;0;0;201303;11,7;16,5;;
9051765;B-III;CCR INT SOL DE PORTO LUCENA;I;2;;201303;PORTO LUCENA;RS;11.195;11.195;112;0;276;2.488;0;8.173;-542;0;173;36;0;479;9.867;644;0;0;4.156;0;4.801;0;0;0;0;4.816;6;35;0;209;1.328;1.328;-163;248;0;8;0;0;0;0;-83;-36;0;0;0;-217;-80;47;3;-61;-73;0;0;66;-42;-140;-23;-163;0;0;-163;0;0;201303;13,8;16,3;;
3000142;B-III;CECM POLICIAIS FEDERAIS DO RS;I;2;;201303;PORTO ALEGRE;RS;10.940;10.940;40;0;0;4.064;0;5.724;-54;0;585;3;0;577;8.770;627;0;0;6.862;324;7.813;0;0;0;0;31;9;170;0;748;2.169;2.169;60;392;0;0;0;0;0;0;-107;-3;0;0;0;-17;265;35;3;-148;-69;-2;0;94;-116;62;0;62;-3;0;60;0;0;201303;22,2;13,2;;
2295034;B-III;CECM CORRETORES DE SEGUROS/SC;I;2;;201303;BLUMENAU;SC;10.856;10.856;373;0;3.764;458;0;5.872;-96;0;47;18;0;420;8.547;1.606;0;0;5.743;735;8.084;0;0;0;0;0;0;115;0;347;2.309;2.305;40;375;0;52;0;0;0;0;-98;0;0;0;0;-15;314;55;36;-157;-179;-5;0;12;-37;39;4;43;0;0;40;0;0;201303;24,0;6,6;;
71437123;B-III;CCR ALTEROSA;I;2;;201303;ALTEROSA;MG;10.825;10.825;34;0;0;4.181;0;6.083;-392;0;226;12;0;681;7.092;1.393;0;0;3.704;0;5.097;0;0;0;0;1.433;17;0;0;546;3.733;3.701;41;370;0;0;0;0;0;0;-57;-20;0;0;0;-40;253;24;14;-164;-132;-3;0;61;-9;44;0;44;-3;0;41;0;0;201303;45,7;7,6;;
4478231;B-III;CECM MEMBROS MP SÃO PAULO;I;2;;201303;SAO PAULO;SP;10.786;10.786;28;0;5.838;130;0;5.188;-708;0;8;21;0;281;3.323;58;0;0;2.607;0;2.665;0;0;0;0;0;0;0;0;657;7.463;7.463;140;427;0;91;0;0;0;0;-66;0;0;0;0;-46;406;0;0;-102;-152;-9;0;3;-2;144;0;144;0;-5;140;0;0;201303;87,6;0,5;;
2250781;B-III;CC PROF SAÚDE E EDUC NORTE PAU;I;2;;201303;BEBEDOURO;SP;10.759;10.759;66;0;0;3.695;0;6.265;-141;0;198;6;0;670;7.929;1.988;0;0;5.630;0;7.618;0;0;0;0;6;0;0;0;305;2.829;2.829;122;493;0;0;0;0;0;0;-88;0;0;0;0;26;431;0;3;-180;-254;-1;0;119;-4;114;9;123;-3;0;122;0;0;201303;28,4;13,4;;
3620772;B-III;FEDERALCRED CEARÁ;I;2;;201303;FORTALEZA;CE;10.580;10.580;98;0;1.048;0;0;8.849;-287;0;37;16;0;820;5.620;560;0;0;4.792;0;5.352;0;0;0;0;0;0;55;0;213;4.960;4.960;94;617;0;0;0;0;0;0;-74;0;0;0;0;-8;535;35;31;-289;-218;-5;0;27;-19;97;0;97;-4;0;94;0;0;201303;47,1;1,8;;
71230338;B-III;CECM COM ARCOS;I;2;;201303;ARCOS;MG;10.536;10.536;269;0;0;3.147;0;6.860;-266;0;76;5;0;445;7.070;1.755;0;0;4.990;0;6.745;0;0;0;0;0;2;0;0;322;3.467;3.467;200;472;0;0;0;0;0;0;-88;0;0;0;0;19;403;56;76;-215;-167;-2;0;64;-12;203;0;203;-2;0;200;0;0;201303;40,8;4,4;;
10453077;B-III;CCR INT SOL DE POUSO REDONDO;I;2;;201303;POUSO REDONDO;SC;10.431;10.431;106;0;91;1.825;0;8.396;-399;0;55;1;0;354;9.072;783;0;0;3.505;0;4.288;0;0;0;0;4.574;0;104;0;106;1.359;1.359;-78;321;0;1;0;0;0;0;-77;-38;0;0;0;-179;28;20;2;-74;-64;0;0;39;-32;-81;3;-78;0;0;-78;0;0;201303;14,9;8,6;;
3535065;B-III;CECM EMPR EMPRESAS METAL OSASC;I;2;;201303;OSASCO;SP;10.420;10.420;27;0;211;1.014;0;8.971;-152;0;10;0;0;338;2.749;548;0;0;1.727;0;2.275;0;0;0;0;0;0;0;0;474;7.671;7.663;183;567;0;3;0;0;0;0;-27;0;0;0;0;-26;517;0;36;-207;-150;-1;0;22;-39;178;5;183;-1;0;183;0;0;201303;78,3;1,2;;
9579249;B-III;CECM EMP AMERICANA, LIMEIRA E;I;2;;201303;AMERICANA;SP;10.417;10.417;512;0;4.030;831;0;4.966;-155;0;26;9;0;199;8.891;3.053;0;0;5.637;0;8.690;0;0;0;0;0;3;0;0;199;1.526;1.526;26;350;0;66;0;0;0;0;-86;0;0;0;0;-68;262;50;72;-161;-204;-2;0;12;-4;25;0;25;0;0;26;0;0;201303;18,8;9,0;;
50848910;B-III;CC PLANT CANA REG LENCOIS PAUL;I;2;;201303;LENCOIS PAULISTA;SP;10.409;10.409;23;323;8.918;0;0;1.139;-123;0;82;0;0;49;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;10.200;10.200;65;52;0;132;0;0;0;0;0;0;0;0;0;-11;173;0;0;-60;-44;-4;0;2;-1;66;0;66;0;0;65;0;0;201303;635,5;0,5;;
3639902;B-III;CECMSP PODER EXEC FED E.SANTO;I;2;;201303;VITORIA;ES;10.363;10.363;236;2.563;59;2.971;0;4.671;-284;0;29;17;0;100;1.653;78;0;0;977;0;1.055;0;0;0;0;1;0;0;0;597;8.710;8.710;100;608;0;39;0;0;0;0;-36;0;0;0;0;-99;512;5;27;-113;-387;-6;0;65;-1;102;0;102;-2;0;100;0;0;201303;145,8;0,2;;
4853988;B-III;CCM DENTISTAS DPS SÃO CARLOS;I;2;;201303;SAO CARLOS;SP;10.351;10.351;58;0;0;3.139;0;6.136;-159;0;534;36;0;607;8.312;924;0;0;6.484;0;7.409;0;0;0;0;120;6;252;0;526;2.038;2.038;16;395;0;0;0;0;0;0;-93;-1;0;0;0;-27;274;52;22;-145;-110;-3;0;60;-135;15;-1;14;-1;0;16;0;0;201303;20,2;18,7;;
8597482;B-III;CCR INT SOL DE LAPA;I;2;;201303;LAPA;PR;10.189;10.189;61;0;25;4.541;0;5.338;-213;0;33;10;0;396;9.164;1.189;0;0;3.581;0;4.770;0;0;0;0;4.317;0;21;0;56;1.026;1.026;-134;146;0;0;0;0;0;0;-61;-37;0;0;0;-117;-69;9;14;-64;-66;0;0;85;-24;-115;-20;-135;0;0;-134;0;0;201303;15,0;10,6;;
8850613;B-III;CECM EMPR CENT ELÉTRICAS/SC;I;2;;201303;FLORIANOPOLIS;SC;10.161;10.161;13;0;3.488;1.580;0;4.875;-118;0;19;4;0;301;8.908;2.180;0;0;6.530;0;8.710;0;0;0;0;0;2;0;0;196;1.253;1.253;26;295;0;58;0;0;0;0;-124;0;0;0;0;-33;196;68;0;-86;-155;-2;0;19;-8;32;0;32;0;-6;26;0;0;201303;16,5;5,0;;
