73326449;B-III;CECM MÉD DE CRUZ ALTA;I;2;;201306;CRUZ ALTA;RS;32.033;32.033;128;0;0;10.250;0;19.828;-450;0;349;1.023;0;904;27.516;4.338;0;0;22.080;186;26.604;0;0;0;0;0;0;15;0;897;4.517;4.517;956;2.444;0;0;0;0;0;0;-679;0;0;0;0;-96;1.669;78;33;-582;-599;-5;0;375;-10;959;0;959;-4;0;956;0;0;201306;20,5;7,1;;
51010858;B-III;CC FUNC ABB;I;2;;201306;GUARULHOS;SP;32.026;32.026;145;0;2.677;0;0;29.461;-323;0;29;21;0;17;597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597;31.429;31.429;1.980;2.395;0;64;0;0;0;0;0;0;0;0;0;-97;2.362;0;0;-224;-149;-5;0;10;-5;1.989;-3;1.986;-6;0;1.980;0;0;201306;114;0,1;;
3485130;B-III;CCR INT SOL ENCOSTAS DA SERRA;I;2;;201306;SANTA ROSA DE LIMA;SC;32.018;32.018;437;0;338;12.838;0;17.340;-573;0;141;57;0;1.439;29.091;2.307;0;0;18.454;0;20.761;0;0;0;0;8.044;0;0;0;286;2.927;2.927;-61;1.319;0;15;0;0;0;0;-662;-102;0;0;0;-115;455;120;31;-473;-544;-6;0;443;-112;-86;26;-60;0;0;-61;0;0;201306;15,1;19;;
3662047;B-III;CECM INTEG MINISTÉRIO PUBL RS;I;2;;201306;PORTO ALEGRE;RS;31.798;31.798;29;0;0;17.888;0;12.630;-117;0;251;5;0;1.111;26.660;499;0;0;22.605;2.699;25.804;0;0;0;0;59;5;459;0;333;5.138;5.138;224;958;0;0;0;0;0;0;-871;-15;0;0;0;-45;27;21;5;-276;-61;-1;0;715;-205;225;0;225;-2;0;224;0;0;201306;29,4;10,2;;
19402130;B-III;CECM EMPR EST HOSP BH RM ZM;I;2;;201306;BELO HORIZONTE;MG;31.553;31.553;287;0;0;3.434;0;23.932;-364;0;1.304;22;0;2.938;14.733;1.795;0;0;9.568;0;11.363;0;0;0;0;0;8;1.063;0;2.299;16.819;16.819;306;2.553;0;0;0;0;0;0;-300;-32;0;0;0;-24;2.197;182;18;-1.180;-1.086;-29;0;350;-140;312;-1;311;-5;0;306;0;0;201306;65,3;3,4;;
5269976;B-III;CCR INT SOL DE FORMOSA DO SUL;I;2;;201306;FORMOSA DO SUL;SC;31.489;31.489;42;0;808;5.043;0;26.283;-3.302;0;219;1.007;0;1.390;27.711;1.678;0;0;10.566;0;12.245;0;0;0;0;15.037;21;23;0;385;3.779;3.778;-1.149;1.515;0;27;0;0;0;0;-464;-238;0;0;0;-1.146;-306;156;4;-419;-442;-8;0;287;-283;-1.011;-138;-1.149;0;0;-1.149;0;0;201306;15,1;7,7;;
4237413;B-III;CCLA VALE DO SÃO FRANCISCO;I;2;;201306;PETROLINA;PE;31.458;31.458;168;0;0;5.603;0;24.219;-686;0;221;7;0;1.928;20.741;6.992;0;0;12.246;11;19.249;0;0;0;0;689;27;0;0;777;10.717;10.716;1.288;2.796;0;0;0;0;0;0;-310;-6;0;0;0;-161;2.319;149;231;-848;-452;-7;0;189;-253;1.328;0;1.328;0;-40;1.288;0;0;201306;41,6;9;;
5070112;B-III;CCR INT SOL DE CORONEL MARTINS;I;2;;201306;CORONEL MARTINS;SC;31.415;31.415;58;0;421;3.504;0;27.023;-1.766;0;232;533;0;1.412;25.325;1.217;0;0;5.929;0;7.146;0;0;0;0;17.847;12;27;0;292;6.090;6.090;474;1.526;0;10;0;0;0;0;-272;-263;0;0;0;-244;757;224;17;-289;-272;-12;0;215;-160;480;-6;474;0;0;474;0;0;201306;23,1;3,5;;
971297;B-III;CRESOL MARMELEIRO;I;0;;201306;MARMELEIRO;PR;31.336;31.336;234;0;0;5.749;0;23.602;-814;0;350;0;0;2.216;26.466;2.260;0;0;4.971;0;7.230;0;0;0;0;17.865;149;695;0;527;4.870;4.870;315;1.068;0;0;0;0;0;0;-200;-283;0;0;0;-36;549;135;23;-312;-236;-1;0;249;-92;315;3;318;-1;0;315;0;0;201306;20,8;15,8;;
3190530;B-III;CRESOL DE PRANCHITA;I;2;;201306;PRANCHITA;PR;31.148;31.148;60;0;137;6.944;0;22.949;-719;0;302;61;0;1.415;27.217;1.462;0;0;9.586;0;11.048;0;0;0;0;15.657;36;210;0;265;3.931;3.931;184;1.196;0;4;0;0;0;0;-392;-242;0;0;0;-244;322;134;21;-207;-320;-1;0;334;-97;186;1;187;0;-1;184;0;0;201306;17,6;8,7;;
4544165;B-III;CCR PORTO VELHO LTDA;I;2;;201306;PORTO VELHO;RO;30.532;30.532;499;0;0;15.068;0;12.580;-898;0;735;25;0;2.524;21.270;10.319;0;0;8.601;0;18.920;0;0;0;0;0;9;1.529;0;813;9.262;9.258;155;2.219;0;0;0;0;0;0;-290;-45;0;0;0;-521;1.363;158;363;-943;-1.088;-9;0;432;-106;170;0;170;-15;0;155;0;0;201306;53,2;8,4;;
3015152;B-III;CCR INT SOL DE SÃO VALENTIM;I;2;;201306;SAO VALENTIM;RS;30.490;30.490;98;0;1.047;7.553;0;20.405;-548;0;291;198;0;1.445;26.879;1.336;0;0;9.769;0;11.105;0;0;0;0;15.417;6;10;0;341;3.611;3.611;78;854;0;35;0;0;0;0;-305;-194;0;0;0;-59;331;120;6;-283;-278;-3;0;282;-137;38;39;77;0;0;78;0;0;201306;16,1;8,2;;
13081722;B-III;CCM TRASNP CARGAS FETCESP;I;2;;201306;SAO PAULO;SP;30.357;30.357;172;0;0;15.980;0;12.964;-907;0;214;14;0;1.920;23.160;1.945;0;0;19.533;0;21.478;0;0;0;0;335;2;922;0;424;7.197;7.197;105;1.563;0;0;0;0;0;0;-383;-19;0;0;0;-196;965;119;123;-722;-334;-9;0;314;-352;104;0;104;0;0;105;0;0;201306;40;15,4;;
33615055;B-III;CCLA ANÁPOLIS E REGIÃO;I;2;;201306;ANAPOLIS;GO;29.951;29.951;401;0;0;4.933;0;21.503;-554;0;266;152;0;3.250;18.343;7.808;0;0;7.001;67;14.876;0;0;0;0;2.670;0;0;0;798;11.608;11.608;701;2.726;0;0;0;0;0;0;-266;-78;0;0;0;-130;2.252;54;155;-1.026;-818;-5;0;199;-112;699;2;701;0;0;701;0;0;201306;48,4;16,7;;
7122321;B-III;CCLA DO SUDOESTE INTEGRADO;I;2;;201306;CORONEL VIVIDA;PR;29.900;29.900;223;0;0;5.565;0;23.396;-785;0;130;39;0;1.332;24.632;3.944;0;0;18.062;95;22.101;0;0;0;0;0;0;1.721;0;810;5.268;5.144;342;2.977;0;0;0;0;0;0;-556;-70;0;0;0;-226;2.125;259;308;-1.297;-1.154;-16;0;196;-70;351;5;356;-15;0;342;0;0;201306;20,7;15,4;;
2405189;B-III;CC EMPR DO SISTEMA FIESC;I;2;;201306;FLORIANOPOLIS;SC;29.623;29.623;207;0;13.784;1.227;0;13.631;-314;0;71;6;0;1.012;24.290;4.704;0;0;17.093;1.944;23.742;0;0;0;0;0;18;0;0;530;5.333;5.317;402;1.755;0;415;0;0;0;0;-656;-33;0;0;0;-164;1.317;172;0;-425;-638;-15;0;62;-39;434;0;434;0;-31;402;0;0;201306;27,2;3;;
2483330;B-III;CRESOL DE TURVO;I;2;;201306;TURVO;PR;29.472;29.472;97;0;33;6.113;0;22.557;-1.319;0;529;0;0;1.462;25.573;2.501;0;0;5.314;0;7.815;0;0;0;0;16.501;221;632;0;403;3.899;3.899;-33;1.296;0;2;0;0;0;0;-154;-322;0;0;0;-431;391;107;86;-340;-482;-1;0;315;-126;-50;21;-29;0;-3;-33;0;0;201306;18;6,1;;
3139644;B-III;CECM SERV PUBL SÃO PAULO;I;2;;201306;SAO PAULO;SP;29.471;29.471;56;0;11.034;0;0;16.458;-458;0;2.293;0;0;90;4.304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.304;25.167;25.167;1.589;2.481;0;348;0;0;0;0;0;0;0;0;0;-75;2.754;150;0;-552;-609;-2;0;219;-371;1.589;0;1.589;0;0;1.589;0;0;201306;93,1;0,4;;
5983995;B-III;CCR INT SOL DE HUMAITÁ;I;2;;201306;HUMAITA;RS;29.404;29.404;222;0;473;7.203;0;20.964;-787;0;147;0;0;1.182;26.304;1.329;0;0;11.023;0;12.351;0;0;0;0;13.768;3;1;0;181;3.100;3.100;32;1.120;0;12;0;0;0;0;-453;-170;0;0;0;-231;278;195;4;-345;-378;-1;0;277;-61;-31;64;33;0;0;32;0;0;201306;14,3;9,1;;
71154256;B-III;CCR DE SACRAMENTO;I;2;;201306;SACRAMENTO;MG;29.334;29.334;135;0;0;14.223;0;14.257;-279;0;112;1;0;885;19.510;4.028;0;0;10.029;0;14.057;0;0;0;0;4.943;9;0;0;502;9.824;9.824;740;1.315;0;0;0;0;0;0;-299;-93;0;0;0;-2;921;34;19;-346;-322;-6;0;488;-45;743;-1;742;-3;0;740;0;0;201306;60,3;1,1;;
3965737;B-III;CCR INT SOL XAXIM;I;2;;201306;XAXIM;SC;29.318;29.318;300;0;10;5.674;0;21.988;-766;0;447;106;0;1.558;25.986;1.358;0;0;9.685;0;11.043;0;0;0;0;14.339;306;0;0;298;3.332;3.332;-185;1.073;0;0;0;0;0;0;-338;-171;0;0;0;-314;250;74;59;-350;-381;-2;0;299;-120;-171;-15;-186;0;-1;-185;0;0;201306;15,5;15,4;;
70027388;B-III;UNICRED MOSSORO;I;2;;201306;MOSSORO;RN;29.285;29.285;789;0;0;5.202;0;21.463;-505;0;753;106;0;1.477;21.321;3.710;0;0;13.828;884;18.422;0;0;0;0;774;12;1.008;0;1.106;7.963;7.908;940;3.242;0;0;0;0;0;0;-447;-87;0;0;0;-212;2.496;147;254;-1.202;-729;-8;0;233;-249;942;-4;938;0;0;940;0;0;201306;29,4;9,4;;
3612764;B-III;CCR DE CACOAL LTDA;I;2;;201306;CACOAL;RO;29.237;29.237;359;0;160;4.636;0;21.335;-2.049;0;528;1.802;0;2.468;20.593;5.191;0;0;13.549;0;18.740;0;0;0;0;235;121;950;0;547;8.644;8.652;681;3.988;0;76;0;0;0;0;-498;-7;0;0;0;-1.011;2.548;93;11;-825;-707;0;0;17;-49;1.088;-406;682;0;0;681;0;0;201306;35;6,3;;
3329154;B-III;CECM SERV PODER LEGISL FED E;I;2;;201306;BRASILIA;DF;29.122;29.122;102;0;0;1.726;0;25.657;-855;0;38;9;0;2.445;22.931;1.020;0;0;7.318;3.491;11.829;0;0;0;0;0;0;10.801;0;302;6.191;6.191;368;2.583;0;0;0;0;0;0;-440;-467;0;0;0;-481;1.195;21;20;-617;-593;-4;306;116;-74;370;0;370;-1;0;368;0;0;201306;25,4;2,2;;
4120633;B-III;INFOCRERJ;I;2;;201306;RIO DE JANEIRO;RJ;29.074;29.074;121;0;0;20.808;0;8.095;-1.536;0;2;0;0;1.585;22.804;7.367;0;0;14.729;0;22.096;0;0;0;0;0;0;0;0;709;6.270;6.270;191;1.527;0;0;0;0;0;0;-569;0;0;0;0;-367;591;107;220;-536;-894;-16;0;756;-37;191;0;191;0;0;191;0;0;201306;52,3;13,9;;
3326437;B-III;CECMS PODER JUDICIARIO EST. MT;I;2;;201306;CUIABA;MT;28.992;28.992;645;0;0;5.547;0;20.118;-427;0;461;33;0;2.616;16.495;3.784;0;0;4.406;837;9.027;0;0;0;0;0;19;6.089;0;1.360;12.497;12.497;1.010;3.495;0;0;0;0;0;0;-151;-281;0;0;0;-168;2.895;338;155;-1.349;-1.189;-36;0;270;-33;1.051;0;1.051;-39;0;1.010;0;0;201306;57,2;2,5;;
43438662;B-III;CECM FUNC ABRIL;I;2;;201306;SAO PAULO;SP;28.887;28.887;38;0;2.305;0;0;24.681;-430;0;1.101;8;0;1.184;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;551;28.336;26.883;663;2.410;0;74;0;0;0;0;0;0;0;0;0;-997;1.487;0;0;0;-695;-2;0;10;-121;679;-1;678;-15;0;663;0;0;201306;114,1;0,1;;
4181542;B-III;CCLA DE PITANGUI E REGIAO LTDA;I;2;;201306;PITANGUI;MG;28.747;28.747;444;0;0;6.841;0;19.926;-441;0;325;77;0;1.576;21.292;4.083;0;0;14.828;0;18.911;0;0;0;0;724;0;839;0;818;7.456;7.454;387;2.343;0;0;0;0;-4;0;-477;-24;0;0;0;-176;1.662;258;165;-992;-859;-14;0;216;-40;396;-2;394;-8;0;387;0;0;201306;32,6;11,3;;
7097064;B-III;CCLA MARECHAL CÂNDIDO RONDON;I;2;;201306;MARECHAL CANDIDO RON;PR;28.741;28.741;167;0;0;10.143;0;17.698;-568;0;253;72;0;977;22.786;3.981;0;0;16.682;1.186;21.849;0;0;0;0;0;0;258;0;679;5.955;5.926;565;2.334;0;0;0;0;0;0;-494;-7;0;0;0;-233;1.600;312;231;-772;-990;-13;0;287;-78;577;2;579;-15;0;565;0;0;201306;26,5;7,2;;
62284385;B-III;CECM EMPR GRUPO SCHAEFFLER;I;2;;201306;SOROCABA;SP;28.700;28.700;69;3.220;0;0;0;25.510;-168;0;28;26;0;15;1.144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.144;27.555;27.345;1.256;1.552;0;105;0;0;0;0;0;0;0;0;0;-34;1.623;0;0;-112;-255;-1;0;0;0;1.255;0;1.255;0;0;1.256;0;0;201306;118,6;0,1;;
1205736;B-III;CCLA SICOOB COSTA DESCOBRIMENT;I;2;;201306;ITAMARAJU;BA;28.651;28.651;372;0;28;5.539;0;23.874;-3.457;0;177;16;0;2.102;18.590;6.824;0;0;6.075;30;12.929;0;0;0;0;0;0;4.846;0;815;10.061;10.061;589;3.904;0;9;0;0;0;0;-193;-128;0;0;0;-1.162;2.430;246;375;-1.384;-1.182;-30;0;254;-156;553;94;647;-60;0;589;0;0;201306;44,4;7,2;;
2326434;B-III;CC MÉD POÇOS DE CALDAS;I;2;;201306;0;0;28.422;28.422;111;0;0;13.439;0;13.614;-731;0;697;32;0;1.261;26.343;7.933;0;0;17.242;0;25.175;0;0;0;0;0;41;0;0;1.127;2.080;2.076;-516;1.497;0;0;0;0;0;0;-524;0;0;0;0;-316;657;150;195;-794;-1.129;-11;0;462;-38;-508;-7;-515;-1;0;-516;0;0;201306;12,3;36,1;;
804046;B-III;CC DE CAPITOLIO;I;2;;201306;CAPITOLIO;MG;28.416;28.416;142;0;0;6.093;0;20.833;-351;0;97;0;0;1.603;22.243;4.006;0;0;8.206;33;12.244;0;0;0;0;8.379;10;555;0;1.055;6.173;6.173;566;1.776;0;0;0;0;13;0;-247;-204;0;0;0;-21;1.317;185;166;-693;-521;-9;0;180;-42;583;-1;582;-15;0;566;0;0;201306;28;6,7;;
17361536;B-III;CC SERV PUBL ENS VALE DO AÇO;I;2;;201306;IPATINGA;MG;28.209;28.209;281;0;0;6.546;0;18.250;-196;0;1.368;23;0;1.936;9.070;863;0;0;6.046;165;7.074;0;0;0;0;0;17;0;0;1.979;19.139;19.138;1.344;2.138;0;0;0;0;0;0;-200;0;0;0;0;-46;1.892;122;3;-628;-494;-15;0;508;-33;1.355;0;1.355;-12;0;1.344;0;0;201306;95,2;0,9;;
2934201;B-III;CRESOL DE SAO JORGE D'OESTE;I;2;;201306;SAO JORGE D'OESTE;PR;28.167;28.167;175;0;0;10.079;0;16.613;-162;0;285;0;0;1.178;24.845;2.293;0;0;7.994;0;10.287;0;0;0;0;14.159;133;65;0;200;3.322;3.322;114;537;0;0;0;0;0;0;-303;-181;0;0;0;-20;33;151;41;-247;-175;0;0;386;-72;117;0;117;-1;-2;114;0;0;201306;18,9;9,8;;
2412022;B-III;CC PROF SAÚDE FCO BELTRÃO;I;2;;201306;FRANCISCO BELTRAO;PR;28.149;28.149;17;0;0;15.742;0;12.106;-118;0;7;8;0;386;23.565;2.717;0;0;20.211;0;22.929;0;0;0;0;289;0;0;0;348;4.584;4.580;415;912;0;0;0;0;0;0;-627;-5;0;0;0;-3;277;20;13;-168;-284;-2;0;583;-21;418;1;419;-1;-3;415;0;0;201306;31,1;0,6;;
3348165;B-III;CRESOL DE VERE;I;2;;201306;VERE;PR;28.139;28.139;133;0;0;9.520;0;16.378;-215;0;272;0;0;2.051;24.297;1.836;0;0;5.496;0;7.333;0;0;0;0;16.686;44;0;0;234;3.842;3.842;108;571;0;0;0;0;0;0;-213;-241;0;0;0;29;146;100;48;-207;-186;0;0;285;-78;108;0;108;0;0;108;0;0;201306;21,2;19,1;;
4445917;B-III;UNICRED CAMPOS-CECMM P.S.CAMPO;I;2;;201306;CAMPOS DOS GOYTACAZE;RJ;28.132;28.132;168;0;0;5.427;0;21.407;-361;0;284;10;0;1.198;22.867;5.724;0;0;15.494;684;21.902;0;0;0;0;494;0;0;0;471;5.265;5.265;732;2.416;0;0;0;0;0;0;-489;0;0;0;0;-121;1.806;152;214;-869;-888;-10;0;230;-21;614;116;730;0;0;732;0;0;201306;24,4;7,6;;
7194313;B-III;CCLA DE ARAPONGAS;I;2;;201306;ARAPONGAS;PR;27.874;27.874;47;0;0;13.178;0;14.121;-780;0;149;182;0;976;21.682;5.724;0;0;14.482;540;20.746;0;0;0;0;0;0;1;0;935;6.192;6.022;920;2.474;0;0;0;0;0;0;-479;0;0;0;0;-359;1.636;286;275;-639;-1.022;-12;0;492;-79;937;0;937;-18;0;920;0;0;201306;32;3,2;;
7853842;B-III;CCR DE OURO;I;2;;201306;OURO;SC;27.834;27.834;511;2.598;5.045;11;0;20.160;-2.054;0;905;0;0;658;22.928;1.259;0;0;9.640;0;10.899;0;0;0;0;9.173;1;2.572;0;283;4.906;4.906;-362;1.368;0;176;0;0;0;0;-408;-180;0;0;0;-754;202;19;18;-350;-272;-1;0;137;-117;-364;6;-358;-4;0;-362;0;0;201306;20,9;13,4;;
3033469;B-III;CCR DO PLANALTO SUL;I;2;;201306;LAGES;SC;27.818;27.818;218;0;9.140;467;0;17.195;-276;0;179;194;0;701;24.811;4.726;0;0;11.720;184;16.630;0;0;0;0;0;0;7.655;0;526;3.007;2.961;403;1.766;0;261;0;0;0;0;-403;-145;0;0;0;-134;1.345;139;386;-628;-800;-13;0;55;-85;399;4;403;0;0;403;0;0;201306;13,8;11,9;;
26359745;B-III;CC LA IGUATAMA;I;2;;201306;IGUATAMA;MG;27.696;27.696;167;0;0;11.954;0;13.722;-921;0;671;54;0;2.049;17.586;3.812;0;0;8.483;302;12.597;0;0;0;0;3.804;11;0;0;1.175;10.109;10.109;542;1.897;0;0;0;0;0;0;-303;-106;0;0;0;-222;1.266;108;27;-678;-498;-14;0;402;-53;560;0;560;-17;0;542;0;0;201306;55,4;11,9;;
3014407;B-III;CRESOL DE NOVA PRATA DO IGUACU;I;2;;201306;NOVA PRATA DO IGUACU;PR;27.650;27.650;153;0;0;4.926;0;20.676;-413;0;856;0;0;1.452;23.846;1.886;0;0;5.070;0;6.956;0;0;0;0;16.175;443;0;0;272;3.804;3.804;307;740;0;0;0;0;0;0;-182;-200;0;0;0;-31;327;154;21;-210;-152;0;0;300;-104;336;-27;309;-1;-1;307;0;0;201306;18,3;10,8;;
64480833;B-III;CC MARTINHO CAMPOS;I;2;;201306;MARTINHO CAMPOS;MG;27.306;27.306;113;0;0;8.506;0;17.073;-995;0;708;15;0;1.888;21.750;4.631;0;0;11.628;481;16.740;0;0;0;0;4.037;9;0;0;964;5.556;5.551;83;1.631;0;0;0;0;0;0;-392;-101;0;0;0;-297;841;100;41;-599;-567;-12;0;349;-67;86;18;104;-21;0;83;0;0;201306;29,8;21;;
1276398;B-III;CCR INTER. SOLIDARIA PINHAO;I;2;;201306;PINHAO;PR;27.104;27.104;92;0;0;3.373;0;22.797;-1.265;0;729;18;0;1.361;23.161;1.181;0;0;4.602;0;5.783;0;0;0;0;16.082;426;528;0;342;3.943;3.943;-216;1.749;0;0;0;0;0;0;-119;-319;0;0;0;-832;479;99;93;-559;-444;-1;0;226;-119;-226;11;-215;0;-3;-216;0;0;201306;18,4;8,9;;
71378426;B-III;CECM EMPR EMPRESAS GRUPO ZEMA;I;2;;201306;ARAXA;MG;26.960;26.960;229;0;0;13.376;0;10.336;-94;0;486;0;0;2.627;14.071;6.703;0;0;6.323;0;13.026;0;0;0;0;0;0;0;0;1.045;12.888;12.888;325;1.249;0;0;0;0;0;0;-208;0;0;0;0;-16;1.025;54;19;-452;-575;-14;0;312;-40;329;2;331;-6;0;325;0;0;201306;85,8;9,5;;
4321309;B-III;CECM SICOOB CRED EXECUTIVO;I;2;;201306;SALVADOR;BA;26.542;26.542;275;0;512;6.733;0;18.934;-1.143;0;228;13;0;990;19.935;1.704;0;0;12.461;2.080;16.245;0;0;0;0;0;0;3.141;0;550;6.606;6.605;377;2.042;0;25;0;0;0;0;-421;-50;0;0;0;-382;1.214;57;22;-599;-483;-10;0;220;-37;384;-4;380;-3;0;377;0;0;201306;35,2;4,3;;
42887133;B-III;C.C.L.A. DA REGIÃO SUDESTE DE;I;2;;201306;BOM SUCESSO;MG;26.509;26.509;302;0;0;9.732;0;14.977;-1.491;0;841;136;0;2.012;20.256;6.494;0;0;9.544;801;16.839;0;0;0;0;2.045;14;0;0;1.359;6.252;6.232;-481;1.995;0;0;0;0;0;0;-343;-53;0;0;0;-755;844;191;502;-1.129;-1.096;-40;0;400;-148;-476;2;-474;-6;0;-481;0;0;201306;34,4;14,6;;
10511786;B-III;CCLA SUDOESTE PARANÁ;I;0;;201306;PATO BRANCO;PR;26.430;26.430;155;0;0;9.037;0;16.280;-653;0;170;43;0;1.398;22.970;3.711;0;0;17.602;0;21.313;0;0;0;0;0;0;1.005;0;652;3.460;3.251;26;2.446;0;0;0;0;0;0;-508;-28;0;0;0;-287;1.623;282;211;-1.090;-1.161;-12;0;265;-62;56;-23;33;-6;0;26;0;0;201306;16,9;27,5;;
7458684;B-III;CCLA CENTRO LESTE;I;2;;201306;TELEMACO BORBA;PR;26.392;26.392;224;0;0;5.880;0;20.211;-1.220;0;171;30;0;1.096;20.702;4.648;0;0;14.310;669;19.627;0;0;0;0;0;0;310;0;765;5.690;5.600;9;2.517;0;0;0;0;0;0;-496;-8;0;0;0;-697;1.316;262;283;-829;-1.116;-15;0;211;-81;31;-4;27;-17;0;9;0;0;201306;28,1;7,6;;
25683475;B-III;CCLA VALE DO RIO GRANDE;I;2;;201306;UBERABA;MG;26.253;26.253;172;0;0;9.890;0;15.348;-514;0;388;13;0;957;19.804;7.806;0;0;6.512;0;14.319;0;0;0;0;4.221;31;0;0;1.233;6.449;6.449;346;1.609;0;0;0;0;0;0;-202;-102;0;0;0;-238;1.067;279;192;-832;-604;-32;0;363;-53;380;-20;360;-9;-5;346;0;0;201306;37,3;5;;
71146450;B-III;CCLA CAMPOS GERAIS E CAMPO DO;I;2;;201306;CAMPOS GERAIS;MG;26.244;26.244;131;0;0;7.404;0;16.408;-333;0;589;48;0;1.997;20.221;4.578;0;0;6.676;0;11.254;0;0;0;0;7.541;12;76;0;1.338;6.023;6.023;933;2.048;0;0;0;0;34;0;-221;-191;0;0;0;-46;1.624;134;129;-585;-555;-11;0;260;-51;945;6;951;-18;0;933;0;0;201306;31,9;9,8;;
5425526;B-III;CCR INT SOL CONCÓRDIA;I;2;;201306;CONCORDIA;SC;26.141;26.141;147;0;987;5.383;0;18.887;-965;0;130;313;0;1.258;23.197;1.778;0;0;8.338;0;10.116;0;0;0;0;12.877;6;0;0;198;2.943;2.943;-47;1.136;0;27;0;0;0;0;-249;-181;0;0;0;-351;382;144;17;-295;-287;-6;0;194;-165;-16;-30;-46;0;0;-47;0;0;201306;15,3;16,3;;
71238232;B-III;CCLA CENTRO-OESTE DE MINAS;I;2;;201306;CARMOPOLIS DE MINAS;MG;25.718;25.718;127;0;0;11.081;0;13.266;-292;0;639;13;0;883;21.183;5.944;0;0;9.851;0;15.795;0;0;0;0;4.374;7;0;0;1.008;4.535;4.488;395;1.452;0;0;0;0;0;0;-265;-99;0;0;0;-88;1.000;137;250;-614;-643;-11;0;347;-63;403;-1;402;-9;0;395;0;0;201306;27,9;2,8;;
68512748;B-III;CCR PEMM DE ESMERALDAS LTDA.;I;2;;201306;ESMERALDAS;MG;25.424;25.424;634;0;0;5.964;0;17.388;-737;0;682;27;0;1.467;18.966;5.303;0;0;10.179;0;15.482;0;0;0;0;2.088;21;75;0;1.300;6.457;6.241;167;2.289;0;0;0;0;0;0;-322;-63;0;0;0;-309;1.595;282;381;-1.008;-1.159;-30;0;226;-118;169;21;190;-21;0;167;0;0;201306;33,3;8,3;;
2924977;B-III;SICREDI MEDICRED PR;I;2;;201306;CURITIBA;PR;25.180;25.180;322;0;0;15.090;0;7.758;-374;0;1.364;5;0;1.014;22.517;4.272;0;0;12.519;2.065;18.856;0;0;0;0;1.335;21;82;0;2.224;2.663;2.663;-128;1.400;0;0;0;0;0;0;-443;-16;0;0;0;-339;602;237;60;-570;-508;-10;0;601;-513;-101;-1;-102;-27;0;-128;0;0;201306;16,1;11,1;;
7925729;B-III;CCRIS DE GRANDES RIOS;I;0;;201306;GRANDES RIOS;PR;25.036;25.036;303;0;907;4.860;0;18.163;-371;0;112;0;0;1.062;21.126;1.970;0;0;6.802;0;8.772;0;0;0;0;11.647;60;362;0;285;3.909;3.909;268;1.265;0;4;0;0;0;0;-277;-239;0;0;0;-142;611;70;107;-336;-305;-1;0;200;-78;268;2;270;-1;-1;268;0;0;201306;21,1;7,4;;
2794761;B-III;CECM SERV UNIV FED VIÇOSA;I;2;;201306;VICOSA;MG;24.989;24.989;106;0;0;6.794;0;17.410;-326;0;91;11;0;904;12.559;2.111;0;0;9.875;0;11.986;0;0;0;0;0;22;0;0;551;12.431;12.426;1.088;1.906;0;0;0;0;0;0;-298;0;0;0;0;-57;1.551;104;14;-371;-444;-9;0;264;-1;1.108;-8;1.100;-11;0;1.088;0;0;201306;72,3;0,8;;
10311218;B-III;CC EMP TRANS RODO FCO BELTRAO;I;2;;201306;FRANCISCO BELTRAO;PR;24.976;24.976;163;0;7.204;1.776;0;15.292;-656;0;63;9;0;1.126;19.948;4.722;0;0;9.976;0;14.697;0;0;0;0;0;91;3.779;0;1.380;5.028;4.953;758;2.156;0;204;0;0;0;0;-328;-174;0;0;0;-243;1.615;191;0;-456;-604;-23;0;89;-26;786;-2;784;0;-25;758;0;0;201306;27;5,6;;
2245493;B-III;CECM UNICRED SALVADOR;I;2;;201306;SALVADOR;BA;24.946;24.946;30;0;0;3.245;0;24.861;-11.090;0;1.529;13;0;6.359;4.623;1.491;0;0;905;36;2.432;0;0;0;0;58;3;0;0;2.129;20.324;20.324;-4.318;2.256;0;0;0;0;0;0;-18;0;0;0;0;-4.806;-2.568;18;61;-832;-1.042;-13;0;360;-244;-4.260;-56;-4.316;0;0;-4.318;0;0;201306;94;1,5;;
2414044;B-III;CECM EMPR INST ENS SUP SUL MG;I;2;;201306;ALFENAS;MG;24.924;24.924;313;0;0;21.507;0;2.641;-64;0;151;0;0;375;23.315;2.576;0;0;18.232;2.194;23.002;0;0;0;0;0;0;0;0;313;1.610;1.610;-72;399;0;0;0;0;0;0;-622;0;0;0;0;-36;-259;7;14;-225;-335;-4;0;731;-2;-73;0;-73;0;0;-72;0;0;201306;22,5;6,5;;
3427097;B-III;CCM EMPR IND COM MAT CRICIÚMA;I;2;;201306;CRICIUMA;SC;24.909;24.909;70;0;12.982;133;0;10.912;-392;0;39;9;0;1.157;18.815;1.647;0;0;15.199;1.674;18.520;0;0;0;0;0;1;0;0;294;6.094;6.093;129;1.254;0;421;0;0;0;0;-629;0;0;0;0;-206;840;93;0;-384;-419;-16;0;62;-41;135;-5;130;0;0;129;0;0;201306;36,6;1,2;;
