50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Junho/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:02/09/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
82133182;B-III;CCLA PÉROLA DO VALE;I;2;;201406;TIMBO;SC;14.216;14.216;523;0;3.957;1.007;0;7.540;-359;0;860;112;0;576;11.588;2.439;0;0;8.211;492;11.142;0;0;0;0;0;6;71;0;370;2.628;2.456;61;1.007;0;219;0;0;0;0;-397;-1;0;0;0;-79;749;121;162;-481;-508;-7;0;55;-23;68;0;68;-6;0;61;0;0;201406;24,6;10,3;;
47074323;B-III;CECM EMPR COOP;I;2;;201406;SANTO ANDRE;SP;14.196;14.196;57;0;2.149;25;0;10.097;-76;0;1.121;13;0;810;3.913;706;0;0;1.597;22;2.325;0;0;0;0;0;0;0;0;1.587;10.284;9.756;341;1.136;0;98;0;0;0;0;-128;0;0;0;0;29;1.135;50;17;-382;-548;-1;0;85;-13;343;0;343;-2;0;341;0;0;201406;87,2;1;;
53846242;B-III;CECM FUNC VILLARES METALS;I;2;;201406;SUMARE;SP;14.188;14.188;16;0;0;798;0;12.856;-119;0;11;0;0;627;1.407;0;0;0;0;0;0;0;0;0;0;0;0;1.311;0;95;12.782;12.754;749;1.138;0;0;0;0;0;0;0;-87;0;0;0;-8;1.043;0;0;-197;-104;-2;0;17;0;757;0;757;0;-10;749;0;0;201406;119,3;0,2;;
66555665;B-III;CCME SERV. DERSA, SECR. ESTADU;I;2;;201406;SAO PAULO;SP;14.137;14.137;21;0;3.489;0;0;10.665;-769;0;53;10;0;669;2.292;484;0;0;1.402;0;1.887;0;0;0;0;0;0;0;0;406;11.845;11.473;279;1.115;0;170;0;0;0;0;-66;0;0;0;0;-452;767;115;40;-278;-231;-14;0;1;-90;310;0;310;-31;0;279;0;0;201406;105,9;1,1;;
14913919;B-III;CC EMP DA CMI SECOV-MG - SICOOB SECOVICRED;I;2;;201406;BELO HORIZONTE;MG;13.969;13.969;70;0;0;10.300;0;3.228;-32;0;125;8;0;269;11.615;4.063;0;0;7.178;0;11.241;0;0;0;0;0;0;0;0;374;2.354;2.351;190;357;0;0;0;0;0;0;-312;0;0;0;0;-8;37;181;167;-268;-370;-22;0;483;-17;191;0;191;-2;0;190;0;0;201406;41,2;4,3;;
10453077;B-III;CCR INT SOL DE POUSO REDONDO;I;2;;201406;POUSO REDONDO;SC;13.904;13.904;50;0;222;3.599;0;10.085;-713;0;66;0;0;596;11.862;1.036;0;0;5.957;0;6.993;0;0;0;0;4.719;17;9;0;124;2.042;2.042;-56;939;0;8;0;0;0;0;-258;-93;0;0;0;-366;230;48;6;-199;-201;-2;0;148;-84;-54;-2;-56;0;0;-56;0;0;201406;19,8;12,5;;
59620708;B-III;CECM FUNC INTERNATIONAL IND AU;I;2;;201406;SAO PAULO;SP;13.900;13.900;815;0;2.701;0;0;9.853;-155;0;11;20;0;655;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;13.764;13.763;614;879;0;146;0;0;0;0;0;0;0;0;0;-58;967;0;0;-190;-159;-3;0;0;0;615;0;615;0;0;614;0;0;201406;144,5;0,3;;
4853988;B-III;CCM DENTISTAS DPS SÃO CARLOS;I;2;;201406;SAO CARLOS;SP;13.873;13.873;69;0;72;5.197;0;6.862;-193;0;945;10;0;911;11.664;2.927;0;0;7.293;0;10.220;0;0;0;0;166;7;262;0;1.009;2.208;1.998;-21;1.023;0;0;0;0;0;0;-280;-13;0;0;0;-94;636;157;71;-338;-343;-15;0;184;-372;-20;0;-20;0;0;-21;0;0;201406;19,9;22,2;;
8812388;B-III;CRESOL ENEAS MARQUES;I;2;;201406;ENEAS MARQUES;PR;13.867;13.867;143;0;3;2.461;0;10.726;-183;0;226;0;0;489;11.766;653;0;0;2.542;0;3.195;0;0;0;0;8.138;138;106;0;190;2.101;2.101;185;529;0;0;0;0;0;0;-90;-106;0;0;0;2;335;54;35;-135;-127;-2;0;119;-86;193;0;193;0;-6;185;0;0;201406;20,3;10,6;;
88325113;B-III;CECM MINUANO;I;2;;201406;CANOAS;RS;13.841;13.841;19;0;1.273;0;0;12.148;-199;0;153;16;0;431;2.301;0;0;0;1.167;0;1.167;0;0;0;0;0;0;0;0;1.134;11.540;11.528;807;1.693;0;88;0;0;0;0;-44;0;0;0;0;-112;1.625;0;0;-549;-265;-1;0;18;-23;805;0;805;0;0;807;0;0;201406;95,8;3,7;;
8624548;B-III;CCR INT SOL FERVEDOURO;I;2;;201406;FERVEDOURO;MG;13.734;13.734;514;0;520;2.221;0;10.375;-304;0;128;0;0;279;11.883;1.612;0;0;5.222;0;6.834;0;0;0;0;4.828;80;0;0;141;1.851;1.814;-36;743;0;9;0;0;0;0;-199;-75;0;0;0;-149;329;34;102;-316;-295;0;0;191;-80;-35;-1;-36;0;0;-36;0;0;201406;18,2;15,4;;
7557462;B-III;CRESOL SÃO JOÃO;I;2;;201406;SAO JOAO;PR;13.727;13.727;30;0;0;2.306;0;11.121;-349;0;150;60;0;408;12.056;1.034;0;0;2.748;0;3.782;0;0;0;0;7.943;66;0;0;264;1.671;1.671;-86;454;0;0;0;0;0;0;-124;-81;0;0;0;-214;35;57;34;-131;-128;-1;0;118;-69;-85;0;-85;0;-1;-86;0;0;201406;16,1;12;;
73631483;B-III;CECME GRUPO BAYER LTDA;I;2;;201406;BELFORD ROXO;RJ;13.671;13.671;3.205;3.001;1.368;0;0;6.143;-70;0;13;0;0;12;1.589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.589;12.082;12.082;883;884;0;267;0;0;0;0;0;0;0;0;0;-11;1.140;0;0;-189;-199;-33;0;163;0;882;0;882;0;0;883;0;0;201406;207,8;0;;
1864151;B-III;CECM SERV EMPREG MUNIC PREF;I;2;;201406;BELO HORIZONTE;MG;13.668;13.668;44;0;0;3.748;0;8.503;-461;0;95;41;0;1.699;5.324;315;0;0;4.314;0;4.629;0;0;0;0;0;0;108;0;587;8.344;7.748;55;1.217;0;0;0;0;0;0;-202;-7;0;0;0;-157;851;7;0;-612;-403;-11;0;253;-30;55;0;55;0;0;55;0;0;201406;87,7;8,9;;
43730498;B-III;CC EMPR ELEVADORES ATLAS;I;2;;201406;SAO PAULO;SP;13.668;13.668;947;3.964;0;0;0;8.780;-44;0;21;0;0;0;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;740;12.928;11.912;853;928;0;0;0;0;0;0;0;0;0;0;0;-2;926;0;0;-158;-33;-11;0;129;0;853;0;853;0;0;853;0;0;201406;140,7;0;;
2285107;B-III;CECM SERV UNIV EST CAMPINAS;I;2;;201406;CAMPINAS;SP;13.656;13.656;44;1.323;0;0;0;12.211;-337;0;400;0;0;15;1.022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.022;12.634;12.634;857;1.149;0;0;0;0;0;0;0;0;0;0;0;-132;1.017;0;0;-146;-66;-1;0;76;-9;871;0;871;0;-14;857;0;0;201406;117,2;0,1;;
58022195;B-III;CECM EMPR EMP ZILLO LORENZETTI;I;2;;201406;LENCOIS PAULISTA;SP;13.485;13.485;128;0;1.933;330;0;9.818;-202;0;817;0;0;662;1.807;299;0;0;1.037;0;1.336;0;0;0;0;0;0;0;0;471;11.678;11.556;184;671;0;69;0;0;0;0;-45;0;0;0;0;-10;685;0;0;-358;-196;-2;0;51;-1;179;8;187;-2;0;184;0;0;201406;118,1;0,7;;
3930587;B-III;CECM CORRET.SEG.RJ;I;2;;201406;RIO DE JANEIRO;RJ;13.464;13.464;375;0;616;7.550;97;4.018;-94;0;48;21;0;833;8.620;3.543;0;0;4.618;71;8.232;0;0;0;0;0;0;0;0;388;4.843;4.555;157;933;0;28;0;0;0;0;-209;0;0;0;0;1;753;186;140;-714;-629;-12;0;450;-12;162;0;162;-6;0;157;0;0;201406;62;1,9;;
8850613;B-III;CECM EMPR CENT ELÉTRICAS/SC;I;2;;201406;FLORIANOPOLIS;SC;13.303;13.303;44;0;5.699;1.616;0;5.829;-335;0;33;3;0;414;11.734;2.424;0;0;9.098;0;11.522;0;0;0;0;0;4;0;0;208;1.569;1.568;-33;723;0;263;0;0;0;0;-423;0;0;0;0;-177;386;104;27;-220;-365;-5;0;53;-13;-33;0;-33;0;0;-33;0;0;201406;18,9;8;;
67087569;B-III;CECM CECREB;I;2;;201406;SAO PAULO;SP;13.284;13.284;727;0;1.983;0;0;10.034;-73;0;216;0;0;396;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;13.030;13.030;627;738;0;198;0;0;0;0;0;0;0;0;0;-25;911;0;0;-188;-95;-2;0;0;0;626;0;626;0;0;627;0;0;201406;116,3;3;;
3620772;B-III;FEDERALCRED CEARÁ;I;2;;201406;FORTALEZA;CE;13.261;13.261;139;0;1.293;33;0;11.280;-339;0;39;8;0;809;7.813;509;0;0;5.969;0;6.478;0;0;0;0;0;0;1.103;0;231;5.448;5.448;193;1.340;0;0;0;0;0;0;-284;-9;0;0;0;-33;1.014;64;85;-633;-406;-9;0;147;-63;199;0;199;-6;0;193;0;0;201406;49,3;1,4;;
5548335;B-III;CECMF DO GRUPO JAL;I;2;;201406;SAO JOAO DE MERITI;RJ;13.169;13.169;496;1.628;0;0;0;8.238;-472;0;1.150;0;0;2.130;1.035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.035;12.134;12.134;785;1.440;0;56;0;0;0;0;0;0;0;0;0;-251;1.245;0;0;-229;-290;-11;0;69;0;784;0;784;0;0;785;0;0;201406;154,6;0;;
61039038;B-III;CECM COL GRUPO SAINT GOBAIN;I;2;;201406;SAO PAULO;SP;13.136;13.136;120;0;5.545;0;0;6.494;-57;0;1.021;8;0;4;944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;944;12.192;12.192;563;785;0;296;0;0;0;0;0;0;0;0;0;-2;1.079;0;0;-387;-74;-16;0;7;0;609;1;610;-46;0;563;0;0;201406;101;0;;
2528151;B-III;CECM SICOOB CREDCOOP;I;2;;201406;VITORIA DA CONQUISTA;BA;13.130;13.130;242;0;0;2.907;0;9.029;-233;0;69;19;0;1.096;5.203;783;0;0;2.501;0;3.284;0;0;0;0;0;0;0;0;1.918;7.928;7.016;322;1.234;0;0;0;0;0;0;-114;-7;0;0;0;-74;1.039;170;96;-566;-436;-11;0;135;-91;336;0;336;-13;0;322;0;0;201406;83,2;2,5;;
5244177;B-III;CECM LOJISTAS BARRA DO GARÇAS;I;2;;201406;BARRA DO GARCAS;MT;13.125;13.125;201;0;0;2.865;0;7.552;-136;0;1.664;57;0;922;9.468;2.442;0;0;6.330;0;8.772;0;0;0;0;0;152;0;0;544;3.658;3.504;446;1.533;0;0;0;0;0;0;-350;0;0;0;0;-39;1.144;165;339;-663;-690;-13;0;185;-10;457;-2;455;-8;0;446;0;0;201406;35,8;6,4;;
4478231;B-III;CECM MEMBROS MP SÃO PAULO;I;2;;201406;SAO PAULO;SP;13.120;13.120;52;0;7.863;665;0;4.455;-352;0;17;9;0;412;4.422;560;0;0;3.286;0;3.846;0;0;0;0;0;0;0;0;575;8.699;8.442;647;777;0;390;0;0;0;0;-175;0;0;0;0;297;1.289;0;0;-223;-357;-16;0;4;-12;685;0;685;0;-38;647;0;0;201406;107,5;0,3;;
5427501;B-III;CCR INT SOL DE IPUMIRIM;I;2;;201406;IPUMIRIM;SC;13.000;13.000;44;0;298;2.405;0;10.698;-1.235;0;78;38;0;675;11.516;1.012;0;0;3.381;0;4.393;0;0;0;0;6.672;4;367;0;80;1.484;1.484;-408;634;0;13;0;0;0;0;-142;-92;0;0;0;-587;-174;123;10;-166;-214;-4;0;94;-85;-416;8;-408;0;0;-408;0;0;201406;14,7;11,1;;
10143499;B-III;CCLA JATAÍ E REGIÃO;I;2;;201406;JATAI;GO;12.964;12.964;240;0;0;5.137;0;7.045;-140;0;25;4;0;653;8.537;4.226;0;0;3.844;0;8.069;0;0;0;0;0;0;0;0;468;4.427;4.069;277;818;0;0;0;0;0;0;-235;0;0;0;0;-43;540;118;173;-448;-449;-5;0;364;-12;281;0;281;-4;0;277;0;0;201406;51,4;4,6;;
3528402;B-III;SICOOB - CREDMAC;I;2;;201406;RIO BRANCO;AC;12.954;12.954;160;0;0;1.693;0;10.487;-833;0;158;0;0;1.287;5.679;875;0;0;510;0;1.385;0;0;0;0;0;338;3.440;0;516;7.275;6.965;442;1.783;0;0;0;0;0;0;-26;-210;0;0;0;-305;1.242;8;30;-448;-612;-20;0;285;-43;442;0;442;0;0;442;0;0;201406;71,4;4,3;;
6324872;B-III;CCPEMM DO NORTE DE MINAS;I;2;;201406;MONTES CLAROS;MG;12.948;12.948;242;0;0;3.478;0;8.717;-133;0;108;16;0;520;9.924;3.250;0;0;5.786;319;9.356;0;0;0;0;0;17;19;0;531;3.025;2.884;256;1.228;0;0;0;0;0;0;-237;-1;0;0;0;-37;953;151;213;-630;-579;-9;0;189;-27;261;1;262;-8;0;256;0;0;201406;31,3;6,6;;
3480988;B-III;CCM FUNC USINA SANTA CRUZ;I;2;;201406;AMERICO BRASILIENSE;SP;12.862;12.862;109;0;767;304;0;10.693;-160;0;623;0;0;525;870;0;0;0;303;0;303;0;0;0;0;0;0;0;0;567;11.991;11.991;1.219;1.436;0;36;0;0;0;0;-14;0;0;0;0;-43;1.415;0;0;-110;-102;-1;0;23;-6;1.219;0;1.219;0;0;1.219;0;0;201406;113,5;0,2;;
3639902;B-III;CECMSP PODER EXEC FED E.SANTO;I;2;;201406;VITORIA;ES;12.811;12.811;205;299;37;587;0;11.795;-292;0;18;11;0;151;1.984;87;0;0;1.384;0;1.472;0;0;0;0;0;0;0;0;512;10.826;10.826;857;1.722;0;20;0;0;0;0;-97;0;0;0;0;-129;1.516;13;48;-263;-455;-11;0;12;-1;859;0;859;-3;0;857;0;0;201406;108,5;0,1;;
43182278;B-III;CECM FUNC GRUPO OWENS-ILLINOIS;I;2;;201406;SAO PAULO;SP;12.736;12.736;61;0;3.616;3;0;7.414;-130;0;1.188;8;0;577;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;12.587;12.573;625;718;0;210;0;0;0;0;0;0;0;0;0;-28;900;0;0;-94;-181;-1;0;0;0;624;0;624;0;0;625;0;0;201406;122,1;0,1;;
2217068;B-III;CECM CONTAB CORRET BH;I;2;;201406;BELO HORIZONTE;MG;12.724;12.724;58;0;0;8.346;0;3.501;-139;0;274;237;0;446;9.273;2.486;0;0;6.273;0;8.760;0;0;0;0;0;0;0;0;513;3.451;3.305;254;709;0;0;0;0;0;0;-277;0;0;0;0;-86;346;155;228;-469;-410;-9;0;444;-35;250;6;256;-2;0;254;0;0;201406;58;3,7;;
53776852;B-III;CCR FOR CANA CENTRO EST SP;I;2;;201406;ARARAQUARA;SP;12.683;12.683;161;0;5.440;0;0;7.849;-951;0;87;35;0;62;6.016;663;0;0;2.719;0;3.381;0;0;0;0;0;0;0;0;2.635;6.666;6.666;246;882;0;276;0;0;0;0;-135;0;0;0;0;-354;669;107;0;-348;-150;-5;0;47;-48;272;2;274;-28;0;246;0;0;201406;57,2;0;;
1235921;B-III;CECM SERV.PÚBLICOS MUNIC REG.M;I;2;;201406;VITORIA;ES;12.641;12.641;85;2.178;0;0;0;8.955;-100;0;643;16;0;865;1.107;11;0;0;0;0;11;0;0;0;0;0;2;0;0;1.095;11.534;11.534;184;921;0;98;0;0;0;0;0;0;0;0;0;-43;976;2;0;-468;-341;-7;0;27;-1;188;-1;187;-4;0;184;0;0;201406;122;7,5;;
54335401;B-III;CECM EMPR CIA BRAS ALUMINIO;I;2;;201406;ALUMINIO;SP;12.567;12.567;765;1.430;0;0;0;10.717;-742;0;10;0;0;387;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;12.318;12.318;830;1.257;0;82;0;0;0;0;0;0;0;0;0;-146;1.193;0;0;-230;-290;-1;0;157;0;829;0;829;0;0;830;0;0;201406;126,4;3,1;;
3535065;B-III;CECM EMPR EMPRESAS METAL OSASC;I;2;;201406;OSASCO;SP;12.521;12.521;19;0;236;404;0;11.586;-280;0;18;0;0;538;3.254;800;0;0;1.892;0;2.692;0;0;0;0;0;0;0;0;563;9.267;8.970;317;1.458;0;11;0;0;0;0;-91;0;0;0;0;-148;1.230;24;69;-578;-380;-4;0;58;-96;323;0;323;-7;0;317;0;0;201406;88,1;1,3;;
5477038;B-III;SICOOB JURISCRED/PI;I;2;;201406;TERESINA;PI;12.482;12.482;238;0;0;1.829;0;10.386;-1.577;0;958;21;0;627;8.845;1.894;0;0;3.314;36;5.244;0;0;0;0;0;7;3.258;0;335;3.637;3.615;-682;1.410;0;2;0;0;0;0;-166;-200;0;0;0;-912;134;119;73;-419;-520;-10;0;68;-98;-653;-8;-661;-6;-15;-682;0;0;201406;37,4;5,2;;
2024442;B-III;CECM EMPR GRUPO COLORADO;I;2;;201406;GUAIRA;SP;12.467;12.467;18;0;0;93;0;10.743;-308;0;1.431;0;0;490;847;0;0;0;0;0;0;0;0;0;0;0;0;29;0;818;11.620;11.620;693;1.025;0;0;0;0;0;0;0;-16;0;0;0;-134;875;0;0;-122;-81;-1;0;21;0;692;0;692;0;0;693;0;0;201406;115;0,1;;
37433448;B-III;CCM SERV INSTITUTO FED MT;I;2;;201406;CUIABA;MT;12.444;12.444;192;0;0;2.203;0;7.803;-255;0;687;12;0;1.802;7.329;2.687;0;0;3.882;46;6.615;0;0;0;0;0;13;0;0;701;5.114;4.828;52;1.257;0;0;0;0;0;0;-193;-1;0;0;0;-101;962;240;139;-728;-703;-24;0;211;-34;63;6;69;-16;0;52;0;0;201406;51,6;10,4;;
71336432;B-III;CECM SERV PUBL MUN UBERABA;I;2;;201406;UBERABA;MG;12.441;12.441;1.485;0;0;2.616;0;7.436;-75;0;43;6;0;930;7.188;699;0;0;5.745;232;6.675;0;0;0;0;0;2;0;0;511;5.253;5.025;2;1.184;0;0;0;0;0;0;-273;0;0;0;0;-27;884;89;23;-718;-489;-15;0;263;-33;4;0;4;0;0;2;0;0;201406;64,8;8,6;;
7926510;B-III;CCR INT SOL N ESPERANÇ SUDOEST;I;2;;201406;NOVA ESPERANCA DO SU;PR;12.331;12.331;132;0;0;2.549;0;8.998;-264;0;242;0;0;674;10.546;923;0;0;2.022;0;2.945;0;0;0;0;7.190;127;129;0;155;1.785;1.749;6;423;0;0;0;0;0;0;-81;-108;0;0;0;-51;183;53;40;-160;-147;-1;0;147;-104;11;2;13;0;-7;6;0;0;201406;19,7;14,7;;
3000142;B-III;CECM POLICIAIS FEDERAIS DO RS;I;2;;201406;PORTO ALEGRE;RS;12.277;12.277;36;0;0;4.254;0;6.732;-48;0;676;2;0;625;10.031;441;0;0;8.419;128;8.988;0;0;0;0;60;11;240;0;732;2.246;2.020;72;735;0;0;0;0;0;0;-410;-10;0;0;0;0;315;75;7;-278;-139;-3;0;316;-213;80;0;80;-7;0;72;0;0;201406;23,1;4;;
1699652;B-III;CCLA REGIÃO GUAXUPÉ;I;2;;201406;GUAXUPE;MG;12.224;12.224;133;0;0;5.530;0;5.543;-237;0;680;31;0;545;7.864;3.037;0;0;3.664;0;6.701;0;0;0;0;0;0;0;0;1.164;4.360;4.165;416;1.218;0;0;0;0;0;0;-184;0;0;0;0;-96;938;113;241;-579;-552;-17;0;278;-13;409;20;429;-13;0;416;0;0;201406;53,7;4,5;;
5220232;B-III;CCR INT SOL DE SANTA MARIA;I;2;;201406;SANTA MARIA;RS;12.210;12.210;115;0;135;2.653;0;8.816;-965;0;271;313;0;872;10.537;876;0;0;3.970;0;4.845;0;0;0;0;5.231;0;378;0;82;1.674;1.674;-278;582;0;6;0;0;0;0;-177;-93;0;0;0;-239;79;102;5;-235;-281;-12;0;119;-52;-275;-2;-277;0;0;-278;0;0;201406;16,2;16,4;;
9579249;B-III;CECM EMP AMERICANA, LIMEIRA E;I;2;;201406;AMERICANA;SP;12.168;12.168;282;0;5.424;235;0;6.408;-438;0;39;12;0;206;10.018;3.345;0;0;6.272;0;9.617;0;0;0;0;0;0;0;0;401;2.149;2.090;70;984;0;234;0;0;0;0;-298;0;0;0;0;-359;561;190;284;-440;-518;-11;0;20;-11;75;0;75;-4;0;70;0;0;201406;23,8;5,4;;
18140913;B-III;CECM EMPR DA CBMM LTDA;I;2;;201406;ARAXA;MG;12.082;12.082;1.425;0;0;0;0;10.915;-278;0;7;0;0;12;1.131;0;0;0;0;0;0;0;0;0;0;0;0;600;0;531;10.950;10.950;915;1.233;0;0;0;0;0;0;-1;0;0;0;0;-67;1.165;0;0;-91;-101;-1;0;0;-1;971;0;971;0;-57;915;0;0;201406;117,2;0,1;;
9051765;B-III;CCR INT SOL DE PORTO LUCENA;I;2;;201406;PORTO LUCENA;RS;12.000;12.000;48;0;336;2.692;0;9.239;-1.087;0;204;9;0;558;10.401;804;0;0;4.617;0;5.421;0;0;0;0;4.899;6;4;0;71;1.599;1.599;-183;599;0;13;0;0;0;0;-209;-70;0;0;0;-425;-92;153;3;-174;-169;-6;0;183;-65;-167;-16;-183;0;0;-183;0;0;201406;16,2;11,8;;
5745533;B-III;CCR INT SOL DE ITATIBA DO SUL;I;2;;201406;ITATIBA DO SUL;RS;11.983;11.983;112;0;787;1.612;0;8.546;-311;0;616;0;0;620;9.866;697;0;0;2.786;0;3.484;0;0;0;0;6.329;10;0;0;43;2.117;2.117;74;446;0;13;0;0;0;0;-122;-70;0;0;0;-48;219;58;3;-125;-95;-1;0;118;-92;85;-12;73;0;0;74;0;0;201406;18,8;5,9;;
2295034;B-III;CECM CORRETORES DE SEGUROS/SC;I;2;;201406;BLUMENAU;SC;11.911;11.911;140;0;4.341;774;0;6.292;-157;0;53;13;0;454;9.372;1.825;0;0;6.968;191;8.984;0;0;0;0;0;0;75;0;313;2.539;2.376;108;812;0;249;0;0;0;0;-347;-1;0;0;0;3;716;120;110;-299;-432;-9;0;37;-114;129;-19;110;-3;0;108;0;0;201406;27,6;5,5;;
60219045;B-III;CECM FUNC GERDAU - PINDAMONHAN;I;2;;201406;PINDAMONHANGABA;SP;11.908;11.908;1.235;0;3.499;0;0;6.636;-81;0;92;0;0;527;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;11.458;11.455;502;669;0;157;0;0;0;0;0;0;0;0;0;-54;772;0;0;-166;-102;-1;0;0;0;503;0;503;0;0;502;0;0;201406;149,4;0,1;;
9330158;B-III;CCR INT SOL DE TREZE DE MAIO;I;2;;201406;TREZE DE MAIO;SC;11.851;11.851;21;0;267;3.299;0;7.907;-189;0;142;0;0;405;10.379;798;0;0;7.341;0;8.139;0;0;0;0;2.126;0;0;0;114;1.472;1.472;51;775;0;11;0;0;0;0;-332;-33;0;0;0;-98;323;33;23;-219;-168;-4;0;179;-117;50;1;51;0;0;51;0;0;201406;17,5;12,2;;
2339371;B-III;CCM POL FED SERV UNIÃO GOIÁS;I;2;;201406;GOIANIA;GO;11.764;11.764;39;0;1.059;4.109;0;5.284;-514;0;612;236;0;940;7.122;1.881;0;0;3.683;139;5.703;0;0;0;0;0;0;0;0;1.419;4.642;4.642;24;935;0;0;0;0;0;0;-168;0;0;0;0;-10;757;55;60;-539;-483;-9;0;200;-15;26;0;26;-3;0;24;0;0;201406;62,5;3,6;;
7542211;B-III;CCR INT SOL SÃO JOÃO DA URTIGA;I;2;;201406;SAO JOAO DA URTIGA;RS;11.703;11.703;277;0;1.257;3.366;0;6.323;-127;0;165;0;0;443;8.876;1.217;0;0;4.599;0;5.815;0;0;0;0;2.890;0;0;0;171;2.827;2.827;187;486;0;15;0;0;0;0;-177;-35;0;0;0;-29;260;41;3;-125;-119;-3;0;178;-51;184;4;188;0;0;187;0;0;201406;28,6;5,5;;
13059232;B-III;CCR INT SOL SÃO JOÃO ITAPERIÚ;I;2;;201406;SAO JOAO DO ITAPERIU;SC;11.563;11.563;138;0;105;3.071;0;7.850;-218;0;78;220;0;317;10.021;1.322;0;0;3.830;0;5.152;0;0;0;0;4.559;5;0;0;305;1.542;1.542;200;550;0;5;0;0;0;0;-167;-87;0;0;0;-56;245;16;38;-134;-120;-1;0;318;-156;206;0;206;0;-6;200;0;0;201406;19,5;2,5;;
4998845;B-III;CECME MINERACAO R.DO NORTE LTD;I;2;;201406;ORIXIMINA;PA;11.407;11.407;636;0;2.780;0;0;8.026;-54;0;0;0;0;19;678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678;10.729;10.729;612;734;0;123;0;0;0;0;0;0;0;0;0;1;858;0;0;-78;-155;-13;0;0;0;612;0;612;0;0;612;0;0;201406;110,6;0,2;;
5152177;B-III;CRESOL DE VERA CRUZ DO OESTE;I;2;;201406;VERA CRUZ DO OESTE;PR;11.338;11.338;97;0;0;2.196;0;8.483;-442;0;151;34;0;819;9.548;545;0;0;1.383;0;1.929;0;0;0;0;7.470;11;0;0;139;1.789;1.753;-221;396;0;0;0;0;0;0;-50;-116;0;0;0;-178;52;49;48;-195;-163;-4;0;171;-180;-222;1;-221;0;0;-221;0;0;201406;21,2;19,3;;
9576038;B-III;CC PROF CONT GOIÂNIA;I;2;;201406;GOIANIA;GO;11.320;11.320;282;0;3.775;0;0;7.345;-497;0;316;7;0;92;7.532;1.758;0;0;5.571;0;7.330;0;0;0;0;0;0;0;0;203;3.787;3.787;268;1.136;0;156;0;0;0;0;-233;0;0;0;0;-233;826;62;74;-347;-335;-3;0;6;-14;269;0;269;-1;0;268;0;0;201406;35,5;2,4;;
