50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Março/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:02/06/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
2876918;B-III;CCLA SICOOB LITORAL SUL;I;2;;201403;GANDU;BA;19.073;19.073;96;0;0;2.971;0;15.114;-417;0;160;29;0;1.120;12.947;3.708;0;0;5.925;87;9.720;0;0;0;0;0;0;2.721;0;506;6.127;5.419;313;891;0;0;0;0;0;0;-145;-51;0;0;0;-8;687;131;253;-470;-347;-9;0;116;-36;325;-3;322;-9;0;313;0;0;201403;37,8;8,7;;
3269540;B-III;CECM SERV MIL POL CIVIL SEC ED;I;2;;201403;BELO HORIZONTE;MG;19.037;19.037;127;0;0;998;0;16.815;-734;0;150;20;0;1.661;12.290;841;0;0;3.651;8;4.500;0;0;0;0;0;0;6.836;0;954;6.746;5.864;-63;896;0;0;0;0;0;0;-81;-167;0;0;0;-146;502;36;17;-362;-238;-8;0;80;-88;-61;1;-60;0;0;-63;0;0;201403;38,9;13,9;;
68228006;B-III;CECM FUNC CARGILL;I;2;;201403;SAO PAULO;SP;19.028;19.028;81;0;4.627;0;0;14.688;-520;0;140;9;0;5;9.978;9.029;0;0;0;0;9.029;0;0;0;0;0;0;0;0;949;9.050;9.050;415;790;0;81;0;0;0;0;0;0;0;0;0;-125;746;0;0;-104;-215;-31;0;18;0;414;0;414;0;0;415;0;0;201403;53,8;0,1;;
4232022;B-III;CRESOL DE IBEMA;I;2;;201403;IBEMA;PR;18.985;18.985;195;0;0;4.004;0;14.587;-874;0;126;76;0;870;16.242;1.165;0;0;2.667;0;3.832;0;0;0;0;11.819;70;280;0;240;2.743;2.688;-217;430;0;0;0;0;0;0;-44;-86;0;0;0;-377;-77;35;49;-147;-137;-3;0;122;-58;-216;-3;-219;0;0;-217;0;0;201403;20,4;8,8;;
68389;B-III;UNICRED CRATEUS;I;2;;201403;CRATEUS;CE;18.879;18.879;159;0;0;5.787;0;12.313;-484;0;340;10;0;754;12.180;1.808;0;0;9.336;14;11.158;0;0;0;0;518;2;0;0;502;6.700;6.698;309;717;0;0;0;0;0;0;-232;0;0;0;0;-31;454;15;46;-173;-125;-1;0;166;-73;309;0;309;0;0;309;0;0;201403;50,2;1,6;;
9552111;B-III;CC JUST GOIAS E CELG;I;2;;201403;GOIANIA;GO;18.864;18.864;234;0;0;3.899;0;14.097;-477;0;96;8;0;1.007;12.414;4.133;0;0;7.522;0;11.655;0;0;0;0;0;0;392;0;367;6.450;5.983;244;922;0;0;0;0;0;0;-162;-12;0;0;0;-82;666;33;13;-299;-233;-5;0;97;-39;233;19;252;-9;0;244;0;0;201403;44;5,8;;
7946451;B-III;CCR INT SOL DE TANGARÁ;I;2;;201403;TANGARA;SC;18.775;18.775;100;0;349;2.982;0;14.674;-726;0;103;409;0;885;16.014;1.095;0;0;5.614;0;6.709;0;0;0;0;8.601;19;551;0;134;2.761;2.761;-354;542;0;8;0;0;0;0;-114;-76;0;0;0;-388;-28;30;8;-184;-153;-1;0;58;-85;-355;0;-355;0;0;-354;0;0;201403;17,2;11,6;;
25626490;B-III;SICOOB CREDIGRANDE;I;2;;201403;LAVRAS;MG;18.690;18.690;653;0;0;3.414;0;12.795;-862;0;595;25;0;2.070;13.781;3.036;0;0;4.101;0;7.137;0;0;0;0;4.447;11;1.097;0;1.089;4.908;4.114;-60;593;0;0;0;0;0;0;-89;-89;0;0;0;-120;295;61;115;-356;-310;-9;0;181;-34;-57;0;-57;-3;0;-60;0;0;201403;31;4,9;;
3497143;B-III;CECMS PODER EXEC FED RO;I;2;;201403;PORTO VELHO;RO;18.669;18.669;40;0;0;692;0;15.292;-736;0;87;26;0;3.268;6.819;514;0;0;2.141;0;2.655;0;0;0;0;0;3;3.508;0;653;11.850;11.850;755;1.397;0;0;0;0;0;0;-61;-121;0;0;0;21;1.236;3;110;-332;-255;-3;0;69;-70;758;-2;756;0;0;755;0;0;201403;72,4;16,5;;
4599400;B-III;CCR INT SOL DE CAMPO NOVO;I;2;;201403;CAMPO NOVO;RS;18.645;18.645;108;0;928;1.666;0;16.553;-1.778;0;203;108;0;858;16.988;1.257;0;0;5.288;0;6.545;0;0;0;0;9.442;15;753;0;233;1.658;1.658;-667;543;0;4;0;0;0;0;-146;-75;0;0;0;-787;-461;37;7;-114;-119;-3;0;56;-74;-671;6;-665;0;0;-667;0;0;201403;9,8;7,2;;
2904138;B-III;CCR INT SOL ÁUREA;I;2;;201403;AUREA;RS;18.552;18.552;544;0;262;1.903;0;15.246;-699;0;175;240;0;881;16.072;1.091;0;0;6.335;0;7.426;0;0;0;0;8.599;1;1;0;45;2.480;2.480;-80;478;0;12;0;0;0;0;-124;-78;0;0;0;-205;83;32;6;-114;-105;0;0;77;-58;-79;0;-79;0;0;-80;0;0;201403;15,7;8,2;;
1997612;B-III;CECM FUNC FUNDACAO ZERBINI;I;2;;201403;SAO PAULO;SP;18.551;18.551;23;0;4.006;798;0;13.651;-720;0;14;10;0;769;1.399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.399;17.151;16.717;544;707;0;94;0;0;0;0;0;0;0;0;0;-68;733;0;0;-75;-130;-1;0;18;-1;544;0;544;0;0;544;0;0;201403;123,7;0,3;;
27171974;B-III;COOPERÁGUIA;I;2;;201403;CARIACICA;ES;18.521;18.521;76;0;1.696;0;0;14.604;-98;0;2.198;32;0;12;1.438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.438;17.083;17.083;568;720;0;62;0;0;0;0;0;0;0;0;0;-20;762;0;0;-120;-69;-4;0;0;0;569;1;570;-2;0;568;0;0;201403;104,9;0,1;;
8560508;B-III;CCR INT SOL SÃO JOÃO TRIUNFO;I;2;;201403;SAO JOAO DO TRIUNFO;PR;18.465;18.465;212;0;1;3.236;0;14.808;-543;0;55;25;0;672;15.399;1.259;0;0;2.404;0;3.663;0;0;0;0;11.433;8;47;0;248;3.065;3.004;35;387;0;0;0;0;0;0;-39;-97;0;0;0;-121;130;22;38;-100;-77;-2;0;73;-46;38;0;38;0;-2;35;0;0;201403;22,8;5,9;;
3453295;B-III;CECM SERV PODER JUDICIÁRIO RS;I;2;;201403;PORTO ALEGRE;RS;18.260;18.260;214;0;0;7.294;0;9.243;-260;0;866;7;0;896;16.275;1.920;0;0;12.765;131;14.816;0;0;0;0;141;51;153;0;1.113;1.985;1.799;-39;657;0;0;0;0;0;0;-300;-4;0;0;0;-48;305;102;36;-268;-175;-4;0;187;-218;-35;0;-35;-4;0;-39;0;0;201403;15,3;26;;
6078926;B-III;CCM ESCRIV NOTAR E REGISTR PR;I;2;;201403;CURITIBA;PR;18.255;18.255;77;0;0;13.632;0;3.767;-103;0;467;5;0;410;16.604;4.056;0;0;10.544;44;14.644;0;0;0;0;992;13;92;0;863;1.651;1.529;111;353;0;0;0;0;0;0;-205;-11;0;0;0;-46;91;118;24;-147;-139;-2;0;294;-128;111;0;111;0;0;111;0;0;201403;20,5;7,9;;
64739121;B-III;CECM FUNC COCRED COPERCANA CAN;I;2;;201403;SERTAOZINHO;SP;18.221;18.221;49;0;9.679;380;0;6.488;-120;0;840;0;0;906;10.878;1.377;0;0;8.561;0;9.937;0;0;0;0;0;0;0;0;940;7.343;7.108;225;331;0;231;0;0;0;0;-177;0;0;0;0;5;390;14;71;-76;-191;-5;0;44;-21;226;0;226;-2;0;225;0;0;201403;59,1;7,8;;
5463934;B-III;CCR EXTREMO OESTE SP;I;2;;201403;VOTUPORANGA;SP;18.189;18.189;225;0;1.230;4.051;0;11.639;-959;0;30;0;0;1.973;11.613;3.905;0;0;4.973;0;8.878;0;0;0;0;2.303;2;0;0;431;6.577;6.286;278;822;0;29;0;0;0;0;-102;-30;0;0;0;-39;680;49;67;-236;-313;-7;0;65;-14;291;4;295;-16;0;278;0;0;201403;48,2;22,8;;
73092827;B-III;CCM SERV MIN EDUC SÃO PAULO;I;2;;201403;SAO PAULO;SP;18.106;18.106;13;0;181;0;0;16.634;-143;0;9;550;0;861;2.884;821;0;0;1.365;0;2.185;0;0;0;0;0;0;500;0;198;15.222;15.162;143;758;0;15;0;0;0;0;-28;-15;0;0;0;-8;722;14;19;-323;-222;-3;0;5;-69;143;0;143;0;0;143;0;0;201403;96,3;0,7;;
5494591;B-III;CCR INT SOL DE ALFREDO WAGNER;I;2;;201403;ALFREDO WAGNER;SC;17.989;17.989;286;0;130;4.340;0;13.359;-1.128;0;93;109;0;800;14.535;1.294;0;0;4.253;0;5.548;0;0;0;0;8.777;25;6;0;180;3.454;3.454;73;462;0;5;0;0;0;0;-91;-56;0;0;0;-131;189;51;3;-118;-77;-1;0;89;-51;85;-12;73;0;0;73;0;0;201403;25,4;5,9;;
3941182;B-III;CCLA CIRCUITO DAS MALHAS;I;2;;201403;MONTE SIAO;MG;17.974;17.974;140;0;45;2.548;0;13.814;-463;0;412;361;0;1.115;11.603;1.224;0;0;5.777;56;7.057;0;0;0;0;0;0;4.210;0;336;6.371;6.321;29;742;0;1;0;0;0;0;-127;-75;0;0;0;-83;458;23;120;-339;-281;-3;0;100;-47;31;-1;30;0;0;29;0;0;201403;43,9;8,4;;
7412987;B-III;CCR INT SOL DE PINHALZINHO;I;2;;201403;PINHALZINHO;SC;17.920;17.920;76;0;828;4.494;0;12.017;-470;0;154;16;0;804;15.210;1.312;0;0;6.509;0;7.821;0;0;0;0;7.304;5;0;0;80;2.710;2.710;-43;343;0;10;0;0;0;0;-120;-52;0;0;0;-40;141;42;5;-130;-166;-2;0;125;-66;-51;5;-46;0;0;-43;0;0;201403;20,8;9,5;;
5247312;B-III;CCLA REGIAO SUL DE MATO GROSSO;I;2;;201403;RONDONOPOLIS;MT;17.790;17.790;661;0;0;4.875;0;9.668;-315;0;107;15;0;2.780;12.984;7.849;0;0;4.525;0;12.374;0;0;0;0;0;6;0;0;604;4.806;4.615;28;451;0;0;0;0;0;0;-97;0;0;0;0;-101;253;153;179;-243;-399;-8;0;120;-26;29;3;32;-5;0;28;0;0;201403;37,2;41,7;;
6100881;B-III;CCRIS CÂNDIDO DE ABREU;I;0;;201403;CANDIDO DE ABREU;PR;17.788;17.788;85;0;18;3.809;0;13.494;-463;0;211;0;0;633;15.370;1.037;0;0;4.229;0;5.265;0;0;0;0;9.539;139;195;0;232;2.418;2.370;170;473;0;0;0;0;0;0;-69;-101;0;0;0;125;428;30;24;-140;-98;-2;0;73;-144;171;0;171;0;0;170;0;0;201403;18,8;8,1;;
2448839;B-III;CCR DE RIO RUFINO;I;2;;201403;RIO RUFINO;SC;17.788;17.788;290;0;3.368;558;0;12.896;-328;0;255;223;0;526;15.453;3.337;0;0;6.215;61;9.613;0;0;0;0;0;0;5.656;0;184;2.335;2.183;-30;561;0;83;0;0;0;0;-149;-45;0;0;0;-162;288;32;34;-143;-230;-4;0;17;-21;-27;0;-27;-3;0;-30;0;0;201403;16,1;9,5;;
69181709;B-III;CECM MÉD SÃO PAULO;I;2;;201403;SAO PAULO;SP;17.787;17.787;236;306;7.654;0;0;9.748;-661;0;330;3;0;171;15.888;1.593;0;0;13.691;0;15.284;0;0;0;0;0;0;46;0;559;1.899;2.222;-432;824;0;182;0;0;0;0;-350;-2;0;0;0;-369;285;2;31;-492;-268;-3;0;50;-15;-410;-22;-432;-1;0;-432;0;0;201312;16,4;2,9;;
3921543;B-III;CCR ASCOOB ITAPICURU;I;2;;201403;SANTALUZ;BA;17.768;17.768;154;0;2.542;1.819;0;12.317;-554;0;287;403;0;799;14.449;2.121;0;0;11.213;0;13.333;0;0;0;0;0;0;631;0;484;3.319;3.107;69;988;0;61;0;0;0;0;-252;-8;0;0;0;-198;591;196;61;-372;-409;-15;0;29;-14;67;2;69;0;0;69;0;0;201309;20,6;16,3;;
5442759;B-III;CCR INT SOL DE PORTO XAVIER;I;2;;201403;PORTO XAVIER;RS;17.700;17.700;723;0;268;1.649;0;14.252;-429;0;132;0;0;1.105;14.909;593;0;0;2.976;0;3.569;0;0;0;0;11.161;29;0;0;150;2.791;2.791;-83;281;0;5;0;0;0;0;-95;-71;0;0;0;-123;-3;71;1;-100;-78;-1;0;74;-46;-82;0;-82;0;0;-83;0;0;201403;19,9;12,3;;
71009237;B-III;CCR DE GUAPÉ LTDA;I;2;;201403;GUAPE;MG;17.642;17.642;393;0;0;4.239;0;11.767;-347;0;139;19;0;1.432;13.300;2.609;0;0;4.189;0;6.797;0;0;0;0;6.030;7;0;0;466;4.342;3.920;147;452;0;0;0;0;0;0;-88;-83;0;0;0;8;289;59;72;-220;-251;-7;0;233;-24;151;2;153;-8;0;147;0;0;201403;31,3;11,5;;
5326643;B-III;CRESOL CERRO AZUL;I;2;;201403;CERRO AZUL;PR;17.514;17.514;45;0;5;1.017;0;17.274;-2.188;0;359;42;0;961;14.544;677;0;0;3.681;0;4.358;0;0;0;0;9.661;226;94;0;204;2.970;2.911;-885;550;0;0;0;0;0;0;-68;-81;0;0;0;-1.095;-694;37;59;-135;-146;-2;0;57;-62;-886;0;-886;0;0;-885;0;0;201403;20,8;8,1;;
8742188;B-III;CCPEMM DA BAIXADA CUIABANA;I;2;;201403;CUIABA;MT;17.505;17.505;473;0;0;3.657;0;12.245;-761;0;138;273;0;1.480;12.617;4.235;0;0;6.144;0;10.379;0;0;0;0;0;38;1.100;0;1.100;4.888;4.521;-65;1.236;0;0;0;0;0;0;-158;-15;0;0;0;-327;736;167;110;-571;-537;-12;0;83;-32;-56;1;-55;-9;0;-65;0;0;201403;34,3;12;;
2961072;B-III;CRESOL DE MANGUEIRINHA;I;2;;201403;MANGUEIRINHA;PR;17.487;17.487;28;0;0;2.925;0;13.668;-272;0;197;0;0;941;14.950;1.093;0;0;2.192;0;3.285;0;0;0;0;11.274;69;129;0;192;2.537;2.486;35;259;0;0;0;0;0;0;-33;-89;0;0;0;-48;89;57;17;-81;-71;-2;0;60;-33;36;0;36;0;0;35;0;0;201403;19,4;13,4;;
26758433;B-III;CECM PETROLEIROS EST MG;I;2;;201403;BELO HORIZONTE;MG;17.479;17.479;306;0;0;0;0;17.024;-153;0;224;0;0;78;685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;685;16.794;16.794;183;649;0;0;0;0;0;0;0;0;0;0;0;-1;648;0;0;-280;-182;-3;0;1;0;184;0;184;0;0;183;0;0;201403;114,3;0,5;;
49204605;B-III;NOSSA TERRA CC EMPR EMP AGRON;I;2;;201403;CAJATI;SP;17.412;17.412;1.116;0;6.500;11;0;9.273;-399;0;11;0;0;900;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;16.803;17.137;355;435;0;159;0;0;0;0;0;0;0;0;0;-22;572;0;0;-84;-99;-36;0;1;0;354;0;354;0;0;355;0;0;201402;126,4;0,1;;
8071414;B-III;CECM EMP RIBEIRAO PRETO;I;2;;201403;RIBEIRAO PRETO;SP;17.364;17.364;246;0;6.895;531;178;9.831;-661;0;81;11;0;252;14.380;3.352;0;0;9.841;236;13.429;0;0;0;0;0;0;0;0;951;2.984;2.884;64;767;0;170;0;0;0;0;-224;0;0;0;0;-223;490;126;116;-302;-340;-5;0;13;-28;70;1;71;-4;-2;64;0;0;201403;22,4;4,4;;
7108146;B-III;CCLA DO VALE RIO CRIXÁS;I;2;;201403;CRIXAS;GO;17.339;17.339;117;0;0;5.144;0;10.732;-322;0;26;4;0;1.638;9.995;3.998;0;0;4.029;74;8.101;0;0;0;0;1.424;0;0;0;470;7.344;6.804;239;726;0;0;0;0;0;0;-94;-12;0;0;0;-113;507;15;76;-274;-188;-2;0;114;-15;233;11;244;-4;0;239;0;0;201403;59,6;12,9;;
2025743;B-III;CCR ASCOOB COOPERAR;I;2;;201403;ARACI;BA;17.311;17.311;32;0;4.358;1.785;0;10.135;-892;0;1.300;31;0;561;15.350;2.168;0;0;11.120;0;13.288;0;0;0;0;3;0;1.812;0;247;1.961;1.809;-210;988;0;107;0;0;0;0;-224;-11;0;0;0;-467;393;74;63;-281;-328;-7;0;29;-144;-201;-8;-209;0;0;-210;0;0;201309;13,2;14,1;;
4611476;B-III;CRESOL DE SALGADO FILHO;I;2;;201403;SALGADO FILHO;PR;17.297;17.297;253;0;0;1.593;0;14.233;-211;0;130;0;0;1.300;14.584;1.033;0;0;2.446;0;3.479;0;0;0;0;10.868;50;0;0;186;2.714;2.659;1;265;0;0;0;0;0;0;-57;-69;0;0;0;-19;120;31;13;-88;-71;-3;0;61;-51;12;-12;0;0;0;1;0;0;201403;20,1;16,7;;
10143499;B-III;CCLA JATAÍ E REGIÃO;I;2;;201403;JATAI;GO;17.067;17.067;243;0;0;9.958;0;6.331;-106;0;25;7;0;610;12.967;6.390;0;0;6.126;0;12.516;0;0;0;0;0;0;0;0;452;4.100;3.777;132;394;0;0;0;0;0;0;-93;0;0;0;0;-9;292;62;73;-210;-237;-3;0;168;-10;135;0;135;-2;0;132;0;0;201403;45,6;4,3;;
71261184;B-III;CECM MÉD REG CR MH E CARANGOLA;I;2;;201403;CARATINGA;MG;17.065;17.065;507;0;0;5.750;0;9.914;-372;0;516;14;0;736;13.513;3.082;0;0;8.789;0;11.871;0;0;0;0;779;35;0;0;827;3.552;3.263;13;662;0;0;0;0;0;0;-193;-11;0;0;0;-186;272;101;22;-240;-276;-10;0;163;-12;20;0;20;-8;0;13;0;0;201403;29,3;8,5;;
5231945;B-III;CRESOL IVAIPORA;I;2;;201403;IVAIPORA;PR;16.963;16.963;198;0;0;4.675;0;11.724;-416;0;223;0;0;559;14.764;1.865;0;0;4.467;0;6.331;0;0;0;0;8.061;139;50;0;182;2.199;2.155;-119;387;0;0;0;0;0;0;-74;-64;0;0;0;-150;99;46;36;-165;-168;-2;0;84;-50;-120;0;-120;0;0;-119;0;0;201403;19;8,3;;
42934794;B-III;CCLA DE PIMENTA LTDA.;I;2;;201403;PIMENTA;MG;16.950;16.950;170;0;0;5.816;0;9.886;-216;0;154;15;0;1.126;12.383;2.812;0;0;7.465;0;10.277;0;0;0;0;1.553;6;0;0;548;4.567;4.231;59;454;0;0;0;0;0;0;-151;-20;0;0;0;10;293;68;53;-295;-225;-5;0;199;-21;67;-4;63;-3;0;59;0;0;201403;38,1;8,5;;
5040680;B-III;CC MAGISTRADOS RJ- MAGICRED-RJ;I;2;;201403;RIO DE JANEIRO;RJ;16.895;16.895;7;1.078;2.841;0;0;12.652;-63;0;52;25;0;303;11.759;0;0;0;11.378;0;11.378;0;0;0;0;0;0;0;0;381;5.136;5.131;111;619;0;80;0;0;0;0;-247;0;0;0;0;-6;446;0;0;-270;-65;0;0;0;0;111;0;111;0;0;111;0;0;201403;36,2;5,8;;
6890201;B-III;CCR INT SOL DE FREI ROGÉRIO;I;2;;201403;FREI ROGERIO;SC;16.845;16.845;184;0;170;1.775;0;14.400;-930;0;99;0;0;1.148;14.300;1.497;0;0;2.633;0;4.130;0;0;0;0;9.444;16;432;0;278;2.545;2.545;-307;477;0;8;0;0;0;0;-57;-69;0;0;0;-469;-110;35;7;-132;-130;0;0;46;-30;-314;7;-307;0;0;-307;0;0;201403;17,8;22,2;;
5121687;B-III;CRESOL DE GUARANIACU;I;2;;201403;GUARANIACU;PR;16.745;16.745;82;0;0;2.888;0;13.289;-496;0;189;4;0;788;13.759;959;0;0;3.031;0;3.991;0;0;0;0;9.415;151;0;0;202;2.986;2.926;-172;336;0;0;0;0;0;0;-64;-75;0;0;0;-157;40;31;36;-137;-160;-3;0;94;-56;-155;-17;-172;0;0;-172;0;0;201403;24,2;5,6;;
57563728;B-III;CECME EMPR EMP GR ECON RHODIA;I;2;;201403;SANTO ANDRE;SP;16.698;16.698;33;0;2.122;6;0;13.390;-78;0;646;1;0;577;5.165;49;0;0;4.001;0;4.051;0;0;0;0;0;0;0;0;1.114;11.533;11.189;125;455;0;53;0;0;0;0;-87;0;0;0;0;0;421;0;0;-145;-85;-1;0;1;-45;146;0;146;-2;-18;125;0;0;201403;83,1;0,2;;
3603683;B-III;CECM SERV SEC FAZENDA DF;I;2;;201403;BRASILIA;DF;16.682;16.682;86;0;0;7.526;0;7.781;-118;0;74;5;0;1.328;9.285;230;0;0;6.978;196;7.404;0;0;0;0;0;0;1.112;0;769;7.397;6.299;185;481;0;0;0;0;0;0;-179;-22;0;0;0;10;290;2;1;-164;-213;-8;66;256;-44;186;0;186;0;0;185;0;0;201403;75,4;0,9;;
3973814;B-III;CECM SERV PUBL EST RS EM POA;I;2;;201403;PORTO ALEGRE;RS;16.600;16.600;536;0;519;4.083;0;10.222;-1.365;0;1.178;207;0;1.220;10.497;699;0;0;9.124;0;9.823;0;0;0;0;0;0;0;0;674;6.103;6.103;-181;1.270;0;12;0;0;0;0;-229;0;0;0;0;-200;853;144;0;-720;-563;-7;0;137;-29;-185;5;-180;0;0;-181;0;0;201403;51,8;7,4;;
9639338;B-III;CECM EMP PRAIA GRANDE;I;2;;201403;PRAIA GRANDE;SP;16.596;16.596;509;31;7.841;0;0;8.245;-350;0;17;3;0;300;14.710;3.484;0;0;10.912;0;14.396;0;0;0;0;0;0;0;0;314;1.886;1.861;309;646;0;168;0;0;0;0;-217;0;0;0;0;-34;563;40;67;-113;-255;-3;0;14;-4;309;1;310;-2;0;309;0;0;201403;16,5;13,9;;
9527069;B-III;CECM EMPRESÁRIOS DE RIO CLARO;I;2;;201403;RIO CLARO;SP;16.595;16.595;192;0;5.178;439;0;11.166;-665;0;59;5;0;221;11.869;3.010;0;0;8.366;0;11.376;0;0;0;0;0;0;0;0;493;4.726;4.639;246;716;0;129;0;0;0;0;-208;0;0;0;0;-116;521;87;92;-183;-213;-3;0;18;-66;253;0;253;-8;0;246;0;0;201403;36,1;1,9;;
7215632;B-III;CCR INT SOL DE APIÚNA;I;2;;201403;APIUNA;SC;16.580;16.580;103;0;458;3.497;0;12.008;-496;0;41;288;0;681;14.446;1.031;0;0;6.709;0;7.740;0;0;0;0;6.563;2;38;0;103;2.134;2.134;15;408;0;9;0;0;0;0;-135;-46;0;0;0;-80;156;35;1;-117;-117;-1;0;95;-36;16;0;16;0;0;15;0;0;201403;16,9;11;;
7522059;B-III;CCR INT SOL DE BLUMENAU;I;2;;201403;BLUMENAU;SC;16.576;16.576;276;0;1;4.317;0;12.237;-899;0;84;0;0;561;14.219;767;0;0;7.507;0;8.274;0;0;0;0;5.668;42;17;0;218;2.357;2.310;-382;526;0;0;0;0;0;0;-192;-63;0;0;0;-533;-262;13;57;-137;-138;-1;0;140;-52;-380;-2;-382;0;0;-382;0;0;201403;20,9;11,1;;
8041950;B-III;COOPERJURIS;I;2;;201403;FORTALEZA;CE;16.568;16.568;55;0;0;1.623;0;14.557;-296;0;236;3;0;390;12.736;493;0;0;4.201;9;4.703;0;0;0;0;11;0;7.690;0;332;3.832;3.832;277;712;0;0;0;0;0;0;-103;-267;0;0;0;74;416;3;5;-74;-71;0;0;58;-59;278;0;278;0;0;277;0;0;201403;28,8;1,1;;
7836458;B-III;CC DOS LOJISTAS DO DF;I;2;;201403;BRASILIA;DF;16.523;16.523;255;0;0;7.087;0;8.236;-167;0;56;5;0;1.052;12.774;5.287;0;0;6.630;23;11.940;0;0;0;0;0;0;470;0;364;3.749;2.872;222;471;0;0;0;0;0;0;-165;-11;0;0;0;5;300;43;35;-181;-220;-3;87;163;0;224;0;224;-3;0;222;0;0;201403;32;1,3;;
5138766;B-III;CRESOL DE PEROLA D'OESTE;I;2;;201403;PEROLA D'OESTE;PR;16.448;16.448;143;0;10;5.118;0;10.526;-210;0;162;0;0;699;13.668;1.243;0;0;4.417;0;5.660;0;0;0;0;7.814;24;0;0;170;2.780;2.725;68;255;0;0;0;0;0;0;-83;-57;0;0;0;-26;89;48;26;-71;-79;-1;0;103;-45;70;0;70;0;-2;68;0;0;201403;26,3;6,2;;
3102185;B-III;CCM SERV DA UNIAO NO NORDESTE;I;2;;201403;JOAO PESSOA;PB;16.442;16.442;171;0;1.302;2.500;0;10.845;-349;0;463;38;0;1.472;9.009;1.580;0;0;5.431;0;7.012;0;0;0;0;0;0;0;0;1.997;7.433;7.425;161;863;0;0;0;0;0;0;-125;0;0;0;0;-44;694;57;55;-443;-346;-8;0;168;-17;160;4;164;-3;0;161;0;0;201403;60,7;4,7;;
4843307;B-III;FEDERALCRED CENTRAL;I;2;;201403;MACEIO;AL;16.306;16.306;233;3.481;11.107;0;0;1.252;-38;0;63;20;0;187;12.293;0;0;0;5.252;0;5.252;0;0;0;0;6.671;0;0;0;370;4.013;4.013;-86;11;0;411;0;0;0;0;-107;0;0;0;0;14;329;1;0;-197;-109;-7;0;171;-207;-19;-68;-87;0;0;-86;0;0;201403;24,7;4,7;;
2254376;B-III;CCLA DE DORES DO INDAIA;I;2;;201403;DORES DO INDAIA;MG;16.277;16.277;181;0;0;5.321;0;9.653;-296;0;268;38;0;1.112;11.861;1.802;0;0;9.617;0;11.419;0;0;0;0;0;0;0;0;441;4.416;4.158;214;678;0;0;0;0;0;0;-215;0;0;0;0;-112;351;88;31;-173;-178;-6;0;122;-20;215;3;218;-4;0;214;0;0;201403;38,8;15,8;;
4310638;B-III;CECM COM AUT EMPR SANEAMENTO M;I;2;;201403;CUIABA;MT;16.173;16.173;705;0;0;6.018;0;6.568;-1.202;0;491;1.838;0;1.755;13.943;6.492;0;0;5.266;72;11.830;0;0;0;0;0;873;0;0;1.240;2.230;1.889;-552;701;0;0;0;0;0;0;-122;-4;0;0;0;-229;346;104;115;-609;-625;-27;0;161;-12;-547;-4;-551;-1;0;-552;0;0;201403;18,5;24,4;;
