50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Dezembro/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:30/03/2015
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
5608957;B-III;CECM PROF SAÚDE SUDESTE PAULIS                              ;I;2;;201412;SOROCABA;SP;49.093;49.093;360;0;0;24.054;0;24.216;-1.068;0;201;54;0;1.277;43.442;6.771;0;0;33.291;2.583;42.645;0;0;0;0;96;0;0;0;702;5.650;5.650;487;3.480;0;6;0;0;0;0;-1.769;0;0;0;0;-278;1.439;347;80;-1.290;-1.356;-5;0;1.287;-18;484;10;494;-6;0;487;0;0;201412;20,4;8,2;;
4973378;B-III;CRESOL DE ITAPEJARA D`OESTE                                 ;I;2;;201412;ITAPEJARA D'OESTE;PR;48.789;48.789;52;0;0;6.045;0;41.469;-1.692;0;909;127;0;1.879;40.894;2.011;0;0;8.589;0;10.600;0;0;0;0;29.173;215;400;0;506;7.895;7.895;676;2.014;0;0;0;0;0;0;-378;-433;0;0;0;-134;1.069;285;57;-463;-562;-1;0;560;-222;723;-27;696;0;-19;676;0;0;201412;22,7;3,5;;
7469260;B-III;CC EMP INDUSTRIAS VINC FIEMG                                ;I;2;;201412;BELO HORIZONTE;MG;48.481;48.481;105;0;0;19.805;0;28.026;-1.443;0;692;5;0;1.290;40.461;13.023;0;0;24.431;1.504;38.958;0;0;0;0;0;59;0;0;1.444;8.020;7.531;1.003;2.420;0;0;0;0;0;0;-1.385;0;0;0;0;-856;179;138;183;-594;-365;-7;0;1.568;-94;1.008;2;1.010;-8;0;1.003;0;0;201412;27,9;0,5;;
4273001;B-III;CRESOL DE TRES BARRAS DO PARAN                              ;I;2;;201412;TRES BARRAS DO PARAN;PR;48.293;48.293;404;0;60;11.304;0;34.866;-680;0;502;0;0;1.838;41.472;3.076;0;0;9.966;0;13.042;0;0;0;0;27.891;133;0;0;406;6.821;6.821;726;1.586;0;2;0;0;0;0;-397;-371;0;0;0;151;971;331;157;-581;-577;-4;0;626;-176;747;-8;739;-2;-12;726;0;0;201412;21,6;6,1;;
37631058;B-III;CCLA DE PALMEIRAS E REGIÃO                                  ;I;2;;201412;PALMEIRAS DE GOIAS;GO;48.199;48.199;286;0;0;16.837;0;27.549;-595;0;271;452;0;3.399;26.556;5.732;0;0;4.993;0;10.725;0;0;0;0;13.044;0;0;0;2.788;21.642;19.351;2.122;2.516;0;0;0;0;0;0;-340;-326;0;0;0;139;1.989;183;35;-574;-677;-21;0;1.192;-3;2.124;-2;2.122;0;0;2.122;0;0;201412;66,6;1,3;;
803287;B-III;CCLA VAZANTE                                                ;I;2;;201412;VAZANTE;MG;48.034;48.034;602;0;0;8.935;0;36.016;-455;0;218;27;0;2.691;34.218;8.280;0;0;14.313;20;22.613;0;0;0;0;9.266;6;0;0;2.333;13.816;13.097;1.535;3.141;0;0;0;0;0;0;-842;-221;0;0;0;-42;2.036;237;251;-979;-841;-26;0;944;-51;1.571;2;1.573;-37;0;1.535;0;0;201412;31,8;5,9;;
25743311;B-III;CCLA CARMO DO RIO CLARO                                     ;I;2;;201412;CARMO DO RIO CLARO;MG;48.007;48.007;168;0;0;18.117;0;27.222;-1.318;0;916;403;0;2.500;34.600;4.636;0;0;16.969;82;21.688;0;0;0;0;10.311;1;255;0;2.344;13.407;12.513;1.151;2.280;0;0;0;0;0;0;-931;-343;0;0;0;-426;580;248;175;-722;-499;-23;0;1.537;-68;1.228;11;1.239;-42;-46;1.151;0;0;201412;43;2;;
4013172;B-III;CCM EMPRESÁRIOS DE FRANCA                                   ;I;2;;201412;FRANCA;SP;47.547;47.547;1.119;0;19.183;3.280;0;23.641;-550;0;352;3;0;520;42.131;9.453;0;0;29.473;0;38.925;0;0;0;0;2.088;0;0;0;1.118;5.417;5.183;1.253;3.115;0;889;0;0;1;0;-1.418;-52;0;0;0;-183;2.352;464;553;-1.064;-1.217;-22;0;404;-53;1.417;-13;1.404;-18;-133;1.253;0;0;201412;17,1;5,3;;
315406;B-III;CCR CAZOLA                                                  ;I;2;;201412;LUCELIA;SP;46.844;46.844;573;0;9.783;432;0;28.717;-702;0;1.027;6.336;0;679;38.889;3.082;0;0;30.303;1.366;34.751;0;0;0;0;0;0;75;0;4.062;7.955;7.563;380;3.517;0;505;0;0;0;0;-2.159;-10;0;0;0;272;2.125;66;156;-869;-919;-13;0;78;-256;368;29;397;-16;0;380;0;0;201412;21,8;1,9;;
65239402;B-III;CCLA CARMO DO CAJURU LTDA                                   ;I;2;;201412;CARMO DO CAJURU;MG;46.752;46.752;446;0;0;22.122;0;22.314;-1.048;0;1.202;164;0;1.552;37.896;7.514;0;0;23.630;705;31.848;0;0;0;0;1.856;11;0;0;4.180;8.855;8.384;1.269;2.537;0;0;0;0;0;0;-1.245;-40;0;0;0;-362;890;301;328;-1.129;-821;-34;0;1.871;-87;1.319;-9;1.310;-41;0;1.269;0;0;201412;35,2;4,6;;
32615247;B-III;CECM CEPLAC                                                 ;I;2;;201412;ILHEUS;BA;46.449;46.449;3;0;11.831;1;0;35.649;-1.670;0;586;0;0;50;16.559;817;0;0;10.965;0;11.782;0;0;0;0;0;0;0;0;4.777;29.890;29.890;2.416;3.614;0;544;0;0;0;0;-572;0;0;0;0;-206;3.380;25;1;-339;-604;-308;0;266;-4;2.417;-2;2.415;0;0;2.416;0;0;201412;77,6;0,2;;
44401800;B-III;CECM EMPR EMP METAL SÃO PAULO                               ;I;2;;201412;SAO BERNARDO DO CAMP;SP;46.197;46.197;58;0;9.434;0;0;35.458;-245;0;1.436;0;0;55;5.670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.670;40.526;40.526;2.689;3.497;0;377;0;0;0;0;-1;0;0;0;0;-299;3.574;0;0;-489;-238;-20;0;3;0;2.830;-1;2.829;-139;0;2.689;0;0;201412;108,5;0,1;;
4484490;B-III;CCLA DA ALTA NOROESTE DE SÃO P                              ;I;2;;201412;BIRIGUI;SP;45.715;45.715;1.541;0;0;16.671;0;24.219;-1.673;0;1.742;476;0;2.738;35.722;8.997;0;0;23.133;317;32.448;0;0;0;0;2;24;805;0;2.442;9.993;9.271;659;3.872;0;0;0;0;0;0;-1.186;-44;0;0;0;-467;2.175;955;441;-1.545;-1.402;-44;0;1.147;-1.082;645;13;658;0;0;659;0;0;201412;31,9;10,4;;
7714057;B-III;CECM PROF ÁREA NOTARIAL-RS/SC                               ;I;2;;201412;PORTO ALEGRE;RS;45.383;45.383;110;0;0;25.605;0;16.811;-776;0;1.047;606;0;1.979;41.052;18.337;0;0;21.678;135;40.149;0;0;0;0;0;240;0;0;663;4.331;4.170;231;2.144;0;0;0;0;0;0;-1.160;0;0;0;0;-193;791;651;0;-963;-2.009;-12;0;1.774;-7;225;13;238;-7;0;231;0;0;201412;18,4;10;;
3033469;B-III;CCR DO PLANALTO SUL                                         ;I;2;;201412;LAGES;SC;45.108;45.108;482;0;10.382;2.937;0;30.036;-1.255;0;255;914;0;1.358;39.848;7.737;0;0;20.504;0;28.242;0;0;0;0;0;1;10.860;0;744;5.260;4.917;-44;2.941;0;710;0;0;0;0;-1.169;-329;0;0;0;-986;1.167;265;551;-1.069;-1.316;-23;0;496;-104;-33;7;-26;-19;0;-44;0;0;201412;15,9;15,2;;
10311218;B-III;CC EMP TRANS RODO FCO BELTRAO                               ;I;2;;201412;FRANCISCO BELTRAO;PR;44.947;44.947;323;0;11.988;852;0;31.136;-1.670;0;232;195;0;1.890;35.810;7.505;0;0;20.493;0;27.998;0;0;0;0;0;25;6.156;0;1.631;9.137;9.106;881;3.808;0;564;0;0;0;0;-1.035;-389;0;0;0;-815;2.133;209;133;-810;-995;-30;0;288;-13;915;-6;909;0;-28;881;0;0;201412;28,6;4,2;;
33615055;B-III;CCLA ANÁPOLIS E REGIÃO                                      ;I;2;;201412;ANAPOLIS;GO;44.642;44.642;162;0;0;17.243;373;22.904;-1.323;0;401;940;0;3.943;29.597;12.691;0;0;12.912;76;25.679;0;0;0;0;2.675;0;0;0;1.243;15.045;13.549;1.065;2.934;0;0;0;0;0;0;-649;-51;0;0;0;-353;1.881;108;187;-1.205;-924;-4;0;1.072;-79;1.036;28;1.064;0;0;1.065;0;0;201412;54,4;13,4;;
71237184;B-III;CCLA REG CAMPO BELO                                         ;I;2;;201412;CAMPO BELO;MG;44.218;44.218;574;0;0;11.838;0;29.883;-1.615;0;725;120;0;2.692;38.071;7.824;0;0;13.861;378;22.063;0;0;0;0;4;16;14.465;0;1.523;6.147;5.292;779;3.201;0;0;0;0;0;0;-706;-401;0;0;0;-286;1.808;309;405;-1.292;-1.056;-36;0;1.062;-318;882;-54;828;-31;-19;779;0;0;201412;18,1;8,8;;
70027388;B-III;UNICRED MOSSORO                                             ;I;2;;201412;MOSSORO;RN;44.178;44.178;428;0;0;14.055;0;29.909;-3.077;0;1.076;25;0;1.762;33.812;8.324;0;0;22.149;676;31.148;0;0;0;0;0;762;0;0;1.902;10.366;10.320;3;4.915;0;0;0;0;0;0;-1.193;0;0;0;0;-2.554;1.168;230;407;-1.435;-823;-9;0;833;-368;3;0;3;0;0;3;0;0;201412;33,7;8;;
2562412;B-III;CECM FUNC GRUPO SÃO MARTINHO                                ;I;2;;201412;PRADOPOLIS;SP;43.931;43.931;391;0;10.875;4.892;0;24.786;-153;0;1.222;0;0;1.918;1.538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.538;42.393;42.390;2.643;2.212;0;573;0;0;0;0;-1;0;0;0;0;-13;2.771;0;0;-229;-219;-1;0;357;0;2.679;0;2.679;0;-35;2.643;0;0;201412;150,8;0,1;;
92935741;B-III;CECM EMPR DO BANRISUL                                       ;I;2;;201412;PORTO ALEGRE;RS;43.776;43.776;56;0;14.090;0;0;29.293;-681;0;12;5;0;1.000;26.239;0;0;0;23.473;0;23.473;0;0;0;0;0;0;0;0;2.765;17.537;17.512;580;3.227;0;720;0;0;0;0;-1.269;0;0;0;0;-208;2.470;153;0;-1.282;-636;-11;0;104;-118;680;20;700;-119;0;580;0;0;201412;47,9;5,6;;
1110032;B-III;CCLA LESTE MINEIRO                                          ;I;2;;201412;GOVERNADOR VALADARES;MG;43.188;43.188;392;0;0;20.455;0;19.767;-480;0;1.001;9;0;2.044;37.279;7.193;0;0;28.464;0;35.657;0;0;0;0;0;1;0;0;1.621;5.909;5.859;268;1.986;0;0;0;0;0;0;-1.343;0;0;0;0;-69;574;132;92;-744;-903;-10;0;1.139;-1;279;-3;276;-8;0;268;0;0;201412;25,1;17,3;;
62562012;B-III;CECM FUNC NESTLÉ                                            ;I;2;;201412;SAO PAULO;SP;43.023;43.023;212;0;203;6.533;0;34.306;-207;0;79;0;0;1.896;1.497;0;0;0;0;0;0;0;0;0;0;0;0;168;0;1.329;41.526;41.516;2.127;3.287;0;11;0;0;0;0;0;-41;0;0;0;6;3.263;0;0;-810;-506;-6;0;285;-1;2.225;-1;2.224;0;-97;2.127;0;0;201412;143,2;0,1;;
7502031;B-III;CCLA CENTRO OESTE GOIANO LTDA.                              ;I;2;;201412;GOIANESIA;GO;43.021;43.021;298;0;0;11.388;0;27.907;-986;0;1.178;230;0;3.006;22.578;10.768;0;0;4.128;0;14.896;0;0;0;0;3.000;0;14;0;4.668;20.443;18.989;1.822;3.328;0;0;0;0;0;0;-370;0;0;0;0;-41;2.917;137;226;-1.211;-901;-9;0;707;-41;1.825;0;1.825;-3;0;1.822;0;0;201412;68;5;;
4565791;B-III;CCR INT SOL DE ARATIBA                                      ;I;2;;201412;ARATIBA;RS;42.834;42.834;82;0;3.226;12.771;0;27.165;-2.730;0;383;666;0;1.272;37.546;1.679;0;0;21.258;0;22.937;0;0;0;0;14.162;29;15;0;404;5.288;5.288;1.079;1.833;0;82;0;0;0;0;-1.023;-156;0;0;0;203;939;395;3;-460;-289;-4;0;703;-198;1.089;-4;1.085;-7;0;1.079;0;0;201412;16,6;5;;
10262276;B-III;CPCM EMP PROF LIB OESTE SP                                  ;I;2;;201412;PRESIDENTE PRUDENTE;SP;42.742;42.742;1.103;0;8.160;11.957;0;20.170;-1.361;0;293;463;0;1.957;37.033;13.086;0;0;19.893;7;32.986;0;0;0;0;0;0;2.652;0;1.395;5.709;5.028;220;3.321;0;376;0;0;0;0;-1.030;-105;0;0;0;-166;2.396;594;1.455;-2.108;-2.309;-41;0;776;-309;454;-231;223;-3;0;220;0;0;201412;19,3;28,6;;
17361536;B-III;CC SERV PUBL ENS VALE DO AÇO                                ;I;2;;201412;IPATINGA;MG;42.255;42.255;359;0;0;12.090;0;25.903;-359;0;985;8;0;3.270;15.032;2.441;0;0;9.862;142;12.446;0;0;0;0;0;56;0;0;2.531;27.223;25.965;2.088;2.723;0;0;0;0;0;0;-504;0;0;0;0;-107;2.112;244;5;-840;-535;-21;0;1.239;-72;2.132;-1;2.131;-44;0;2.088;0;0;201412;104,8;3,3;;
2780020;B-III;CECM SERV PUBL MUN JOINVILLE                                ;I;2;;201412;JOINVILLE;SC;42.141;42.141;580;0;10.093;5.771;0;22.447;-801;0;778;1.421;0;1.852;37.188;8.228;0;0;25.487;0;33.715;0;0;0;0;0;5;311;0;3.158;4.953;4.338;925;3.059;0;438;0;0;0;0;-1.295;-26;0;0;0;-163;2.013;556;479;-1.404;-1.798;-43;0;1.427;-272;958;-13;945;-21;0;925;0;0;201412;16,4;15,6;;
3326437;B-III;CECMS PODER JUDICIARIO EST. MT                              ;I;2;;201412;CUIABA;MT;42.120;42.120;177;0;0;16.848;0;22.346;-1.137;0;185;29;0;3.672;27.787;10.672;0;0;9.640;0;20.312;0;0;0;0;0;4;6.013;0;1.459;14.333;13.623;240;4.102;0;0;0;0;0;0;-384;-361;0;0;0;-800;2.557;586;163;-1.961;-1.881;-57;0;990;-93;304;2;306;-67;0;240;0;0;201412;57,6;2,4;;
42880617;B-III;CCLA TIROS E MATUTINA                                       ;I;2;;201412;TIROS;MG;42.113;42.113;159;0;0;9.782;0;30.196;-524;0;342;260;0;1.898;32.433;7.400;0;0;11.208;0;18.608;0;0;0;0;12.659;3;0;0;1.162;9.680;9.060;1.675;2.227;0;0;0;0;0;0;-556;-261;0;0;0;85;1.495;247;202;-725;-435;-19;0;1.034;-47;1.752;2;1.754;-43;-34;1.675;0;0;201412;33,4;3,8;;
4181542;B-III;CCLA DE PITANGUI E REGIAO LTDA                              ;I;2;;201412;PITANGUI;MG;41.794;41.794;590;0;0;10.296;0;27.565;-363;0;911;71;0;2.725;32.354;6.450;0;0;20.940;0;27.389;0;0;0;0;1.069;0;1.363;0;2.532;9.440;8.762;1.221;3.472;0;6;0;0;0;0;-1.104;-66;0;0;0;-21;2.287;411;329;-1.566;-1.265;-29;0;1.164;-63;1.268;0;1.268;-48;0;1.221;0;0;201412;29;17,8;;
3128973;B-III;UNICRED PIAUI                                               ;I;2;;201412;TERESINA;PI;41.728;41.728;236;0;0;26.659;0;12.295;-394;0;955;0;0;1.975;33.867;5.294;0;0;26.440;611;32.345;0;0;0;0;0;5;0;0;1.517;7.861;7.858;671;1.765;0;0;0;0;0;0;-1.333;0;0;0;0;64;496;27;138;-790;-437;-32;0;1.536;-222;716;-1;715;0;-43;671;0;0;201412;42,4;15,4;;
8055016;B-III;CCR INT SOL DE XAVANTINA                                    ;I;2;;201412;XAVANTINA;SC;41.708;41.708;21;0;2.886;16.781;0;22.153;-2.217;0;80;690;0;1.313;34.449;2.361;0;0;16.396;0;18.757;0;0;0;0;15.310;3;0;0;379;7.259;7.259;342;1.008;0;122;0;0;0;0;-807;-234;0;0;0;-223;-134;175;17;-184;-211;-1;0;816;-121;357;1;358;-17;0;342;0;0;201412;29;3,4;;
73326449;B-III;CECM MÉD EMP CRUZ ALTA                                      ;I;2;;201412;CRUZ ALTA;RS;41.680;41.680;325;0;0;14.170;0;26.365;-1.267;0;72;744;0;1.271;34.934;5.352;0;0;27.608;174;33.134;0;0;0;0;0;0;0;0;1.800;6.746;6.746;1.051;3.339;0;0;0;0;0;0;-1.446;0;0;0;0;-238;1.655;137;26;-924;-794;-10;0;834;-15;909;264;1.173;-60;-62;1.051;0;0;201412;26,3;6,2;;
4261151;B-III;CCR INT SOL DE DONA EMMA                                    ;I;2;;201412;DONA EMMA;SC;41.599;41.599;110;0;1.036;8.867;0;28.914;-1.876;0;796;1.234;0;2.519;35.764;2.317;0;0;18.623;0;20.941;0;0;0;0;14.134;14;400;0;275;5.835;5.835;398;2.045;0;38;0;0;0;0;-950;-197;0;0;0;-130;806;255;9;-628;-507;-9;0;608;-192;342;56;398;0;0;398;0;0;201412;18,2;13,3;;
5241145;B-III;CCR INT SOL DE GETÚLIO VARGAS                               ;I;2;;201412;GETULIO VARGAS;RS;41.068;41.068;52;0;791;9.259;0;31.724;-4.849;0;1.076;604;0;2.412;35.420;1.982;0;0;12.302;0;14.285;0;0;0;0;20.573;8;0;0;554;5.648;5.648;883;2.233;0;30;0;0;0;0;-653;-336;0;0;0;-940;334;749;7;-513;-519;-7;0;438;-500;-11;897;886;-5;0;883;0;0;201412;17,5;11,3;;
2412022;B-III;CC PROF SAÚDE FCO BELTRÃO                                   ;I;2;;201412;FRANCISCO BELTRAO;PR;40.910;40.910;47;0;0;27.341;0;12.912;-152;0;4;0;0;757;34.709;3.077;0;0;30.573;0;33.650;0;0;0;0;178;0;0;0;881;6.201;6.201;783;1.156;0;0;0;0;0;0;-1.541;-6;0;0;0;6;-385;18;13;-217;-349;-4;0;1.711;-3;784;0;784;0;0;783;0;0;201412;37,1;2,2;;
5439425;B-III;CCR DE RIO BRANCO LTDA.                                     ;I;2;;201412;RIO BRANCO;AC;40.884;40.884;6;0;3.229;13.525;0;24.476;-1.282;0;22;0;0;909;33.706;11.028;0;0;21.921;0;32.949;0;0;0;0;0;0;0;0;757;7.178;7.178;1.354;3.018;0;196;0;0;0;0;-1.007;0;0;0;0;-367;1.840;87;46;-677;-458;-4;0;529;-10;1.353;1;1.354;0;0;1.354;0;0;201412;29;2,7;;
1330295;B-III;COOPJUD                                                     ;I;2;;201412;VITORIA;ES;40.274;40.274;405;0;15.249;0;0;23.157;-155;0;535;0;0;1.084;22.333;6.114;0;0;13.285;0;19.399;0;0;0;0;0;0;449;0;2.485;17.942;17.942;478;3.425;0;537;0;0;0;0;-635;-51;0;0;0;8;3.284;32;2;-1.511;-1.165;-42;0;302;-641;261;223;484;-8;0;478;0;0;201412;56,5;5,9;;
5220243;B-III;CCR INT SOL DE SARANDI                                      ;I;2;;201412;SARANDI;RS;40.043;40.043;103;0;1.893;4.929;0;31.116;-1.173;0;599;443;0;2.133;34.660;2.996;0;0;12.981;0;15.977;0;0;0;0;16.504;2;1.885;0;292;5.383;5.383;156;2.020;0;59;0;0;0;0;-680;-245;0;0;0;-480;674;491;37;-605;-503;-12;0;269;-238;113;49;162;-6;0;156;0;0;201412;14,4;11,4;;
3612764;B-III;CCR DE CACOAL LTDA                                          ;I;2;;201412;CACOAL;RO;39.983;39.983;407;0;0;13.601;0;22.783;-529;0;47;974;0;2.700;28.286;7.294;0;0;19.535;0;26.829;0;0;0;0;0;39;75;0;1.342;11.698;11.698;1.424;4.144;0;0;0;0;0;0;-1.435;0;0;0;0;-292;2.417;97;16;-1.077;-650;-5;0;738;-34;1.502;-76;1.426;0;0;1.424;0;0;201412;50,1;4,5;;
7097064;B-III;CCLA MARECHAL CÂNDIDO RONDON                                ;I;2;;201412;MARECHAL CANDIDO RON;PR;39.847;39.847;461;0;0;9.848;0;27.756;-814;0;206;101;0;2.289;30.722;5.954;0;0;22.308;639;28.901;0;0;0;0;0;61;709;0;1.050;9.125;8.768;858;3.480;0;0;0;0;0;0;-1.272;-18;0;0;0;-438;1.752;501;389;-1.088;-1.529;-22;0;1.050;-116;937;-21;916;-57;0;858;0;0;201412;27,7;8,2;;
4321309;B-III;CECM SICOOB CRED EXECUTIVO                                  ;I;2;;201412;SALVADOR;BA;39.826;39.826;280;0;0;9.943;0;28.226;-800;0;175;1;0;2.002;30.965;2.500;0;0;19.367;2.385;24.252;0;0;0;0;0;31;5.850;0;832;8.860;7.289;1.317;3.382;0;0;0;0;0;0;-1.091;-365;0;0;0;103;2.029;128;92;-940;-742;-17;0;956;-176;1.330;0;1.330;-14;0;1.317;0;0;201412;30,5;5,1;;
71154256;B-III;CCR DE SACRAMENTO                                           ;I;2;;201412;SACRAMENTO;MG;39.671;39.671;458;0;0;14.700;0;23.560;-550;0;167;0;0;1.336;26.724;5.087;0;0;12.244;0;17.332;0;0;0;0;6.718;2;1.005;0;1.667;12.947;12.431;1.603;2.101;0;0;0;0;0;0;-719;-181;0;0;0;-149;1.052;61;29;-413;-343;-7;0;1.238;-8;1.609;2;1.611;-9;0;1.603;0;0;201412;57,3;1;;
4445917;B-III;UNICRED CAMPOS-CECMM P.S.CAMPO                              ;I;2;;201412;CAMPOS DOS GOYTACAZE;RJ;39.603;39.603;770;0;0;12.462;0;25.322;-672;0;411;8;0;1.302;32.008;7.297;0;0;23.327;319;30.943;0;0;0;0;246;0;0;0;819;7.595;7.508;785;3.309;0;0;0;0;0;0;-1.123;0;0;0;0;-319;1.867;220;245;-1.084;-1.168;-19;0;595;-21;635;150;785;0;0;785;0;0;201412;31,6;6,2;;
7194313;B-III;CCLA DE ARAPONGAS                                           ;I;2;;201412;ARAPONGAS;PR;38.949;38.949;133;0;0;20.070;0;16.771;-1.186;0;216;166;0;2.779;29.155;10.855;0;0;15.613;418;26.886;0;0;0;0;0;496;0;0;1.772;9.795;9.402;1.608;3.067;0;0;0;0;0;0;-861;0;0;0;0;-416;1.790;445;410;-910;-1.284;-18;0;1.364;-105;1.692;-41;1.651;-43;0;1.608;0;0;201412;40,8;10,2;;
2876918;B-III;CCLA SICOOB NORTE SUL                                       ;I;2;;201412;GANDU;BA;38.752;38.752;131;0;0;7.863;0;28.568;-1.317;0;542;22;0;2.942;29.089;8.809;0;0;13.255;105;22.168;0;0;0;0;0;0;5.946;0;975;9.663;7.771;575;3.167;0;0;0;0;0;0;-645;-153;0;0;0;-774;1.595;435;1.125;-1.619;-1.562;-31;0;950;-297;596;3;599;-26;0;575;0;0;201412;31,9;12,7;;
3485130;B-III;CCR INT SOL ENCOSTAS DA SERRA                               ;I;2;;201412;SANTA ROSA DE LIMA;SC;38.529;38.529;68;0;536;17.632;0;19.831;-860;0;46;82;0;1.194;34.594;2.812;0;0;23.987;0;26.799;0;0;0;0;7.573;34;0;0;188;3.935;3.935;486;1.635;0;22;0;0;0;0;-1.066;-96;0;0;0;172;667;148;40;-593;-528;-1;0;944;-188;489;1;490;-4;0;486;0;0;201412;18;14,8;;
2934201;B-III;CRESOL DE SAO JORGE D'OESTE                                 ;I;2;;201412;SAO JORGE D'OESTE;PR;38.518;38.518;28;0;0;7.221;0;29.898;-268;0;377;0;0;1.261;32.968;2.016;0;0;7.880;0;9.896;0;0;0;0;22.489;116;56;0;412;5.549;5.549;345;1.084;0;0;0;0;0;0;-368;-284;0;0;0;-74;358;254;61;-358;-287;-1;0;481;-148;360;-7;353;-1;-8;345;0;0;201412;21,3;6,2;;
62795257;B-III;CECM EMPREG DA MONDELEZ BRASIL PHILIP MORRIS E K&S ALIMENTOS;I;2;;201412;SAO PAULO;SP;38.336;38.336;754;0;16.994;1.990;0;17.063;-400;0;68;0;0;1.868;1.637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.637;36.699;35.459;2.068;1.939;0;916;0;0;0;0;0;0;0;0;0;-14;2.841;8;0;-624;-275;-6;0;226;-1;2.169;0;2.169;0;-102;2.068;0;0;201412;159,5;0,3;;
4019608;B-III;CC EMP - SICOOB EMPRESARIAL MT                              ;I;2;;201412;CUIABA;MT;38.090;38.090;2.022;0;0;9.993;0;23.274;-824;0;181;760;0;2.685;33.522;8.947;0;0;21.762;246;30.956;0;0;0;0;0;1.223;0;0;1.344;4.567;4.154;265;3.645;0;0;0;0;0;0;-1.311;0;0;0;0;-463;1.871;345;605;-1.601;-2.080;-27;0;1.206;-37;282;12;294;-28;0;265;0;0;201412;17,7;32,6;;
4120633;B-III;CCPEMM INF VEST REG MET RJ                                  ;I;2;;201412;RIO DE JANEIRO;RJ;38.045;38.045;160;0;0;25.757;0;11.140;-867;0;7;0;0;1.849;29.836;7.547;0;0;21.007;0;28.553;0;0;0;0;0;0;0;0;1.283;8.209;7.821;1.176;1.854;0;0;0;0;0;0;-1.142;0;0;0;0;145;857;214;357;-870;-1.107;-3;0;1.788;-57;1.179;1;1.180;-3;0;1.176;0;0;201412;51,2;10,9;;
71238232;B-III;CCLA CENTRO-OESTE DE MINAS                                  ;I;2;;201412;CARMOPOLIS DE MINAS;MG;37.828;37.828;245;0;0;16.006;0;19.822;-472;0;747;10;0;1.470;31.000;8.024;0;0;14.600;0;22.624;0;0;0;0;5.958;13;0;0;2.404;6.828;6.261;1.135;2.121;0;0;0;0;0;0;-697;-137;0;0;0;-151;1.136;211;270;-751;-787;-15;0;1.154;-59;1.159;-6;1.153;-18;0;1.135;0;0;201412;29,8;3,8;;
26359745;B-III;CC LA IGUATAMA                                              ;I;2;;201412;IGUATAMA;MG;37.726;37.726;219;0;0;17.769;0;17.054;-1.579;0;837;403;0;3.022;25.293;4.003;0;0;14.596;223;18.822;0;0;0;0;4.538;6;0;0;1.926;12.433;11.955;773;1.988;0;0;0;0;0;0;-645;-102;0;0;0;-569;672;161;122;-827;-502;-17;0;1.242;-52;799;8;807;-33;0;773;0;0;201412;52,8;15,6;;
