50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: dezembro/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 26/03/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
4232022;B-III;CRESOL DE IBEMA;I;2;;201312;IBEMA;PR;16.536;16.536;34;0;0;2.180;0;13.820;-562;0;132;63;0;869;13.833;811;0;0;2.368;0;3.180;0;0;0;0;10.051;84;275;0;242;2.703;2.747;176;809;0;0;0;0;0;0;-81;-146;0;0;0;-73;509;45;61;-252;-308;0;0;243;-89;209;-16;193;0;-17;176;0;0;201311;22,7;8,5;;
2448839;B-III;CCR DE RIO RUFINO;I;2;;201312;RIO RUFINO;SC;16.487;16.487;385;0;2.817;813;0;11.880;-168;0;113;147;0;499;14.178;2.405;0;0;5.077;59;7.540;0;0;0;0;0;0;5.297;0;1.341;2.309;2.155;188;1.097;0;128;0;0;0;0;-282;-78;0;0;0;-77;788;96;65;-272;-483;-7;0;27;-41;173;29;202;-13;0;188;0;0;201312;17,4;8,3;;
57563728;B-III;CECME EMPR EMP GR ECON RHODIA;I;2;;201312;SANTO ANDRE;SP;16.459;16.459;2;0;1.926;0;0;13.391;-79;0;638;5;0;575;5.036;26;0;0;3.822;0;3.848;0;0;0;0;0;0;0;0;1.188;11.423;11.091;345;956;0;78;0;0;0;0;-174;0;0;0;0;5;865;0;0;-282;-170;-4;0;30;-69;370;0;370;-4;-20;345;0;0;201312;82,9;0,2;;
9527069;B-III;CECM EMPRESÁRIOS DE RIO CLARO;I;2;;201312;RIO CLARO;SP;16.442;16.442;193;0;5.536;408;0;10.636;-593;0;61;4;0;198;12.710;3.054;0;0;8.802;0;11.856;0;0;0;0;0;0;0;0;854;3.732;3.655;97;1.293;0;298;0;0;0;0;-451;0;0;0;0;-404;736;173;148;-353;-440;-5;0;38;-190;107;0;107;-9;0;97;0;0;201312;28,9;2,1;;
2961072;B-III;CRESOL DE MANGUEIRINHA;I;2;;201312;MANGUEIRINHA;PR;16.390;16.390;7;0;0;2.442;0;13.084;-224;0;168;0;0;913;13.946;995;0;0;1.532;0;2.527;0;0;0;0;11.005;82;126;0;207;2.443;2.389;132;429;0;0;0;0;0;0;-66;-173;0;0;0;63;253;76;6;-153;-108;0;0;158;-91;141;0;141;0;-9;132;0;0;201311;20,2;12,8;;
5545390;B-III;COOMAMP CECM SERV PUB SAO LUIS;I;2;;201312;SAO LUIS;MA;16.255;16.255;91;0;0;1.345;0;13.853;-323;0;347;2;0;942;9.778;1.172;0;0;5.140;112;6.424;0;0;0;0;0;1;2.647;0;706;6.478;6.458;49;1.380;0;0;0;0;0;0;-213;-221;0;0;0;-79;867;107;7;-428;-344;-11;0;153;-128;223;-164;59;-6;-3;49;0;0;201312;48,8;3,1;;
71261184;B-III;CECM MÉD REG CR MH E CARANGOLA;I;2;;201312;CARATINGA;MG;16.243;16.243;445;0;0;4.472;0;10.229;-207;0;550;11;0;744;12.703;2.970;0;0;7.453;0;10.423;0;0;0;0;800;2;0;0;1.478;3.540;3.239;1;1.061;0;0;0;0;0;0;-357;-16;0;0;0;-15;673;191;47;-490;-544;-20;0;278;-121;14;1;15;-13;0;1;0;0;201312;28,7;9,1;;
3973814;B-III;CECM SERV PUBL EST RS EM POA;I;2;;201312;PORTO ALEGRE;RS;16.236;16.236;96;0;680;4.687;0;9.633;-1.355;0;1.109;189;0;1.197;10.203;735;0;0;8.559;0;9.295;0;0;0;0;0;0;0;0;908;6.033;6.033;-228;2.590;0;19;0;0;0;0;-406;0;0;0;0;-337;1.866;313;0;-1.448;-1.161;-10;0;240;-43;-243;16;-227;0;0;-228;0;0;201312;52,4;7,5;;
8742188;B-III;CCPEMM DA BAIXADA CUIABANA;I;2;;201312;CUIABA;MT;16.181;16.181;413;0;0;3.529;0;11.468;-739;0;235;296;0;980;11.381;4.331;0;0;6.485;0;10.816;0;0;0;0;0;24;0;0;542;4.800;4.639;379;2.361;0;0;0;0;0;0;-284;-10;0;0;0;-224;1.843;303;213;-1.082;-1.035;-32;0;284;-116;378;2;380;0;0;379;0;0;201312;37,8;6,6;;
74026998;B-III;CECM SICOOB COOPERBOM;I;2;;201312;SALVADOR;BA;16.177;16.177;103;0;0;2.082;0;10.804;-224;0;1.805;12;0;1.596;5.664;225;0;0;2.026;201;2.452;0;0;0;0;0;0;2.422;0;790;10.513;9.245;263;1.986;0;3;0;0;0;0;-85;-110;0;0;0;-99;1.695;83;20;-926;-606;-20;0;121;-98;269;1;270;-7;0;263;0;0;201312;79,6;3,3;;
7211698;B-III;CRESOL LONDRINA;I;2;;201312;LONDRINA;PR;16.144;16.144;95;0;0;2.405;0;13.146;-244;0;47;74;0;621;12.847;854;0;0;2.474;0;3.328;0;0;0;0;9.332;2;37;0;148;3.297;3.297;67;852;0;0;0;0;0;0;-70;-195;0;0;0;-56;531;45;49;-220;-267;-4;0;120;-178;76;0;76;0;-9;67;0;0;201311;26,9;7,2;;
4525997;B-III;CCM FUNC UNIV CAXIAS DO SUL;I;2;;201312;CAXIAS DO SUL;RS;16.078;16.078;109;0;0;6.486;0;7.682;-249;0;1.027;0;0;1.023;12.088;1.200;0;0;8.516;779;10.495;0;0;0;0;0;49;272;0;1.273;3.990;3.651;514;1.398;0;0;0;0;0;0;-389;-15;0;0;0;41;1.035;119;44;-459;-215;-5;0;367;-360;526;0;526;-12;0;514;0;0;201312;31,2;11,2;;
8805562;B-III;CCR INT SOL TIRADENTES DO SUL;I;2;;201312;TIRADENTES DO SUL;RS;16.021;16.021;90;0;330;3.345;0;11.451;-210;0;153;0;0;862;14.000;960;0;0;5.439;0;6.399;0;0;0;0;7.496;10;0;0;96;2.022;2.022;216;775;0;12;0;0;0;0;-226;-99;0;0;0;-51;411;191;9;-239;-251;-2;0;253;-84;288;-72;216;0;0;216;0;0;201312;15,4;15,4;;
7215632;B-III;CCR INT SOL DE APIÚNA;I;2;;201312;APIUNA;SC;16.020;16.020;21;0;405;2.954;0;11.985;-460;0;147;293;0;675;13.975;871;0;0;6.321;0;7.192;0;0;0;0;6.633;16;42;0;91;2.045;2.045;157;808;0;8;0;0;0;0;-251;-92;0;0;0;-128;345;135;1;-238;-210;-10;0;195;-83;135;23;158;0;0;157;0;0;201312;16,6;11,1;;
43488782;B-III;CECM EMPR GRUPO FEMSA BRASIL;I;2;;201312;SAO PAULO;SP;16.010;16.010;424;0;3.946;0;0;10.652;-267;0;1.109;1;0;144;1.753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.753;14.256;13.561;1.002;1.550;0;137;0;0;0;0;0;0;0;0;0;-81;1.606;0;0;-458;-132;-11;0;1;0;1.006;1;1.007;-4;0;1.002;0;0;201309;98,6;0,5;;
23241540;B-III;CECM COL EMP BELGO BEKAERT;I;2;;201312;CONTAGEM;MG;15.968;15.968;639;0;6.104;0;0;9.238;-51;0;21;8;0;9;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533;15.435;15.435;643;618;0;245;0;0;0;0;0;0;0;0;0;-4;859;0;0;-134;-68;-12;0;0;0;645;0;645;-1;0;643;0;0;201312;109,6;0,1;;
2049217;B-III;CCR DO VALE DO URUPA LTDA - CR;I;2;;201312;;;15.878;15.878;276;0;0;7.429;0;7.385;-531;0;36;510;0;773;9.908;5.301;0;0;3.153;0;8.454;0;0;0;0;741;0;0;0;713;5.971;3.553;506;1.587;0;0;0;0;0;0;-158;0;0;0;0;-212;1.217;60;16;-541;-368;-1;0;137;-21;499;7;506;0;0;506;0;0;201312;44,4;1,2;;
2214201;B-III;UNICRED CABO FRIO;I;2;;201312;CABO FRIO;RJ;15.834;15.834;344;0;0;4.871;0;9.844;-125;0;53;3;0;843;10.421;4.262;0;0;6.025;0;10.287;0;0;0;0;2;0;0;0;132;5.412;5.412;434;1.315;0;0;0;0;0;0;-215;0;0;0;0;-35;1.065;81;23;-377;-487;-2;0;139;-9;433;1;434;0;0;434;0;0;201312;51,6;5,3;;
5276770;B-III;CRESOL S IZABEL DO OESTE;I;2;;201312;SANTA IZABEL DO OEST;PR;15.832;15.832;36;0;0;2.547;0;12.477;-396;0;131;65;0;973;12.661;602;0;0;1.987;0;2.590;0;0;0;0;8.906;49;706;0;411;3.171;3.219;121;609;0;0;0;0;0;0;-69;-157;0;0;0;-71;312;33;42;-121;-151;0;0;114;-91;138;-9;129;0;-9;121;0;0;201311;35.930,70;8;;
5040680;B-III;CC MAGISTRADOS RJ- MAGICRED-RJ;I;2;;201312;RIO DE JANEIRO;RJ;15.830;15.830;6;1.063;2.936;0;0;11.527;-58;0;34;16;0;306;10.774;0;0;0;10.460;0;10.460;0;0;0;0;0;0;0;0;314;5.056;5.051;103;1.157;0;157;0;0;0;0;-477;0;0;0;0;-2;835;1;0;-591;-145;-1;0;4;0;103;1;104;0;0;103;0;0;201312;38;6;;
4843307;B-III;FEDERALCRED CENTRAL;I;2;;201312;MACEIO;AL;15.786;15.786;168;968;13.299;0;0;1.080;-52;0;168;18;0;139;11.697;0;0;0;5.083;0;5.083;0;0;0;0;6.303;0;0;0;311;4.090;4.089;-104;62;0;648;0;0;0;0;-197;0;0;0;0;13;526;0;0;-367;-255;-11;-52;375;-318;-102;-3;-105;0;0;-104;0;0;201312;27,8;3,4;;
67915868;B-III;CECM TRAB CIA PROC DADOS SP;I;2;;201312;TABOAO DA SERRA;SP;15.673;15.673;14;0;10.266;0;0;4.568;-34;0;167;0;0;692;589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;15.084;14.691;778;629;0;441;0;0;0;0;0;0;0;0;0;-2;1.068;6;0;-210;-141;-1;0;107;-36;793;10;803;0;-26;778;0;0;201312;155,4;0,2;;
67341487;B-III;CECM FUNC TETRA PAK;I;2;;201312;MONTE MOR;SP;15.657;15.657;66;0;2.704;983;0;10.517;-92;0;803;0;0;676;831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;831;14.826;14.822;1.302;1.343;0;116;0;0;0;0;0;0;0;0;0;23;1.482;0;0;-78;-150;0;0;62;0;1.316;0;1.316;0;-14;1.302;0;0;201312;136,1;0;;
8560508;B-III;CCR INT SOL SÃO JOÃO TRIUNFO;I;2;;201312;SAO JOAO DO TRIUNFO;PR;15.630;15.630;12;0;1;1.691;0;13.648;-471;0;44;25;0;680;12.752;509;0;0;2.165;0;2.675;0;0;0;0;9.769;15;46;0;248;2.878;2.812;170;656;0;0;0;0;0;0;-121;-192;0;0;0;-83;260;37;75;-171;-152;-2;0;223;-91;179;0;179;0;-10;170;0;0;201311;15.568,70;6,5;;
9576849;B-III;CC CERES E RIALMA LTDA;I;2;;201312;CERES;GO;15.591;15.591;256;0;0;3.938;0;11.058;-239;0;62;2;0;514;11.009;3.674;0;0;6.621;0;10.294;0;0;0;0;0;5;0;0;710;4.582;4.491;439;1.147;0;0;0;0;0;0;-226;0;0;0;0;-32;889;59;47;-337;-411;-2;0;195;-19;421;18;439;0;0;439;0;0;201312;41,2;2;;
7858553;B-III;UNICRED EMPRESARIAL;I;2;;201312;RECIFE;PE;15.503;15.503;323;0;0;4.066;0;10.760;-623;0;411;1;0;567;12.817;3.856;0;0;8.368;33;12.256;0;0;0;0;0;123;0;0;438;2.686;2.639;271;1.718;0;0;0;0;0;0;-364;-15;0;0;0;-186;1.153;114;101;-642;-375;-9;0;219;-285;276;-3;273;0;0;271;0;0;201312;21,9;7,9;;
46058731;B-III;CECM EMPR RHODIA PAULINIA;I;2;;201312;PAULINIA;SP;15.491;15.491;49;0;0;2.043;0;12.612;-63;0;152;0;0;698;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;15.195;15.195;757;917;0;0;0;0;0;0;0;0;0;0;0;-1;916;0;0;-135;-110;-1;0;95;-5;760;0;760;-3;0;757;0;0;201312;139,5;0;;
83836114;B-III;CECM SERV PUBL EST BELÉM;I;2;;201312;BELEM;PA;15.439;15.439;95;0;1.673;2.031;0;10.539;-372;0;140;2;0;1.330;8.129;1.117;0;0;3.426;2;4.545;0;0;0;0;0;0;1.512;0;2.072;7.310;7.306;347;1.681;0;45;0;0;0;0;-172;-70;0;0;0;-68;1.416;97;100;-655;-461;-15;0;59;-174;367;0;367;-19;0;347;0;0;201312;63,6;3,3;;
4833655;B-III;CECM METAL GRANDE SP;I;2;;201312;SAO PAULO;SP;15.439;15.439;89;0;3.810;1.106;0;9.930;-259;0;51;0;0;711;5.699;1.227;0;0;3.501;0;4.729;0;0;0;0;0;0;0;0;970;9.740;9.080;549;1.322;0;0;0;0;0;0;-143;0;0;0;0;-109;1.070;44;56;-502;-392;-3;0;344;-28;589;0;589;0;-40;549;0;0;201310;82,5;2,8;;
3102185;B-III;CCM SERV DA UNIAO NO NORDESTE;I;2;;201312;JOAO PESSOA;PB;15.434;15.434;142;0;1.260;1.752;0;10.701;-349;0;420;21;0;1.487;7.950;1.273;0;0;4.990;0;6.263;0;0;0;0;0;0;0;0;1.687;7.484;7.475;449;1.773;0;0;0;0;0;0;-232;0;0;0;0;-189;1.352;97;88;-757;-938;-62;0;792;-26;546;-90;456;-7;0;449;0;0;201312;63;4,9;;
53236808;B-III;CECMF IESA E COMVES ARARAQUARA;I;2;;201312;ARARAQUARA;SP;15.415;15.415;472;0;461;2.746;0;11.630;-1.119;0;347;64;0;813;6.970;2.554;0;0;3.026;240;5.821;0;0;0;0;0;0;0;0;1.149;8.445;8.065;649;2.140;0;20;0;0;0;0;-135;0;0;0;0;-611;1.414;116;166;-660;-549;-5;0;223;-57;648;0;648;0;0;649;0;0;201312;70,2;4,5;;
6100881;B-III;CCRIS CÂNDIDO DE ABREU;I;0;;201312;CANDIDO DE ABREU;PR;15.379;15.379;30;0;17;2.880;0;12.314;-647;0;151;0;0;635;13.329;1.098;0;0;3.673;0;4.771;0;0;0;0;8.105;112;190;0;151;2.050;2.050;-8;865;0;0;0;0;0;0;-110;-253;0;0;0;-200;302;58;56;-224;-192;-1;0;153;-160;-8;0;-8;0;0;-8;0;0;201311;18,1;9,4;;
44746352;B-III;CCFC DE BARRA BONITA;I;2;;201312;BARRA BONITA;SP;15.357;15.357;187;0;12.172;0;0;3.464;-641;0;11;0;0;164;3.370;442;0;0;1.038;0;1.480;0;0;0;0;0;0;0;0;1.890;11.987;11.128;516;584;0;478;0;0;0;0;-25;0;0;0;0;-96;941;1;2;-411;-167;-132;0;314;0;548;13;561;0;-43;516;0;0;201309;77;1,5;;
5400634;B-III;CCR INT SOL DE GUARACIABA;I;2;;201312;GUARACIABA;SC;15.343;15.343;15;0;320;1.910;0;12.706;-567;0;157;94;0;707;13.302;656;0;0;5.183;0;5.839;0;0;0;0;6.863;0;498;0;102;2.041;2.041;14;870;0;7;0;0;0;0;-259;-129;0;0;0;-198;291;175;9;-226;-203;0;0;109;-91;64;-50;14;-1;0;14;0;0;201312;16,1;5,6;;
1201006;B-III;CRESOL CAPANEMA;I;2;;201312;CAPANEMA;PR;15.235;15.235;10;0;20;4.401;0;10.065;-129;0;134;0;0;734;13.226;810;0;0;3.903;0;4.713;0;0;0;0;8.306;54;0;0;153;2.009;1.993;12;357;0;1;0;0;0;0;-145;-113;0;0;0;-20;80;75;15;-122;-191;0;0;240;-81;16;3;19;0;-6;12;0;0;201311;36.821,30;8,1;;
5231945;B-III;CRESOL IVAIPORA;I;2;;201312;IVAIPORA;PR;15.015;15.015;35;0;0;3.194;0;11.339;-304;0;197;0;0;554;12.910;1.511;0;0;3.836;0;5.347;0;0;0;0;7.237;153;49;0;124;2.105;1.957;63;739;0;0;0;0;0;0;-139;-121;0;0;0;-69;410;57;69;-265;-302;-2;0;169;-73;63;0;63;0;0;63;0;0;201311;12.800,20;8,7;;
59305565;B-III;CECM EMPR CONFAB;I;2;;201312;PINDAMONHANGABA;SP;14.913;14.913;511;811;0;3.155;0;9.858;-194;0;59;0;0;713;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;14.518;14.512;701;845;0;25;0;0;0;0;0;0;0;0;0;-21;849;0;0;-161;-96;-2;0;128;0;718;0;718;-7;-11;701;0;0;201312;164,4;0,1;;
49069990;B-III;CCLA SERRA DA CANTAREIRA;I;2;;201312;GUARULHOS;SP;14.859;14.859;171;0;4.983;448;0;7.593;-580;0;133;79;0;2.033;11.042;3.571;0;0;6.780;0;10.352;0;0;0;0;0;0;0;0;690;3.817;3.595;348;1.720;0;222;0;0;0;0;-265;0;0;0;0;-59;1.618;199;256;-1.095;-618;-15;10;92;-92;355;0;355;-7;0;348;0;0;201312;30,9;48,5;;
8253539;B-III;CCR DE SÃO MIGUEL DO OESTE;I;2;;201312;SAO MIGUEL D'OESTE;SC;14.844;14.844;1.117;1.600;2;167;0;10.690;-1.086;0;690;1.458;0;206;12.754;615;0;0;6.784;0;7.399;0;0;0;0;4.973;0;225;0;157;2.090;3.406;1.069;1.333;0;48;0;0;0;0;-378;-118;0;0;0;1.265;2.150;0;47;-426;-656;-7;0;45;-74;1.079;5;1.084;-15;0;1.069;0;0;201312;21,2;6,1;;
4249235;B-III;CECM EMPR TEKSID BRASIL;I;2;;201312;BETIM;MG;14.839;14.839;10;0;0;7.960;0;6.378;-142;0;60;0;0;573;2.681;0;0;0;1.727;0;1.727;0;0;0;0;0;0;0;0;954;12.158;12.158;786;730;0;0;0;0;0;0;-61;0;0;0;0;-23;646;18;0;-88;-108;0;0;321;0;789;-2;787;0;0;786;0;0;201312;124,9;0,2;;
4350225;B-III;CRESOL DE RENASCENÇA;I;2;;201312;RENASCENCA;PR;14.833;14.833;140;0;0;2.617;0;11.111;-259;0;387;0;0;837;12.585;1.277;0;0;3.448;0;4.725;0;0;0;0;7.259;314;0;0;286;2.248;2.371;102;560;0;0;0;0;0;0;-130;-94;0;0;0;-95;241;99;8;-140;-124;-1;0;231;-203;111;0;111;-1;-10;102;0;0;201311;13.461,40;8,8;;
7509426;B-III;CCR INT SOL DE XANXERÊ;I;2;;201312;XANXERE;SC;14.829;14.829;35;0;533;3.125;0;11.000;-757;0;157;74;0;663;12.657;1.178;0;0;5.452;0;6.630;0;0;0;0;5.960;0;4;0;63;2.172;2.172;125;787;0;9;0;0;0;0;-180;-83;0;0;0;-195;338;82;13;-173;-212;-2;0;123;-42;127;0;127;-2;0;125;0;0;201312;18,3;8,7;;
5138766;B-III;CRESOL DE PEROLA D'OESTE;I;2;;201312;PEROLA D'OESTE;PR;14.804;14.804;88;0;10;3.652;0;10.428;-184;0;112;0;0;699;12.354;902;0;0;3.572;0;4.475;0;0;0;0;7.670;19;0;0;192;2.450;2.392;187;516;0;0;0;0;0;0;-156;-111;0;0;0;-5;244;89;47;-140;-140;-1;0;187;-95;191;7;198;0;-12;187;0;0;201311;9.765,70;7,1;;
6078926;B-III;CCM ESCRIV NOTAR E REGISTR PR;I;2;;201312;CURITIBA;PR;14.723;14.723;28;0;0;10.247;0;3.621;-97;0;529;0;0;395;13.176;3.837;0;0;8.363;44;12.244;0;0;0;0;0;4;98;0;830;1.547;1.431;261;577;0;0;0;0;0;0;-355;-20;0;0;0;-13;189;219;50;-232;-245;-4;0;530;-246;261;0;261;0;0;261;0;0;201312;25,1;11,1;;
9720794;B-III;CCM INT. DEFENSORIA PUB. RJ;I;2;;201312;RIO DE JANEIRO;RJ;14.653;14.653;8;0;0;4.955;0;9.429;-381;0;6;3;0;633;10.605;297;0;0;10.006;0;10.303;0;0;0;0;0;0;0;0;301;4.048;4.047;235;1.032;0;0;0;0;0;0;-433;0;0;0;0;-54;545;1;13;-232;-320;-10;0;278;-40;235;0;235;0;0;235;0;0;201312;42,6;1,2;;
17314501;B-III;CECM EMPR AÇOS MINAS GERAIS;I;2;;201312;OURO BRANCO;MG;14.631;14.631;32;0;0;7.504;0;6.487;-227;0;105;1;0;729;1.643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.643;12.988;13.017;991;1.091;0;0;0;0;0;0;0;0;0;0;0;-80;1.011;0;0;-194;-138;-2;0;294;0;971;21;992;-2;0;991;0;0;201310;185,5;1;;
4649750;B-III;CRESOL DE SANTO ANTONIO DO SUD;I;2;;201312;SANTO ANTONIO DO SUD;PR;14.467;14.467;27;0;0;2.392;0;11.255;-284;0;104;55;0;919;11.851;823;0;0;2.172;0;2.995;0;0;0;0;8.504;80;0;0;272;2.617;2.617;-4;470;0;0;0;0;0;0;-95;-122;0;0;0;-42;211;65;37;-187;-155;0;0;186;-153;4;0;4;0;-10;-4;0;0;201312;25,9;9,2;;
2254376;B-III;CCLA DE DORES DO INDAIA;I;2;;201312;DORES DO INDAIA;MG;14.228;14.228;150;0;0;4.043;0;9.130;-324;0;273;35;0;920;10.041;2.028;0;0;7.597;0;9.625;0;0;0;0;0;0;0;0;416;4.187;3.952;377;1.219;0;0;0;0;0;0;-340;0;0;0;0;-152;727;154;51;-339;-392;-8;0;217;-29;381;1;382;-4;0;377;0;0;201312;40,2;13,9;;
27302181;B-III;CECMS DA UNIV FED DO E SANTO;I;2;;201312;VITORIA;ES;14.203;14.203;408;946;22;0;0;12.328;-285;0;381;21;0;383;5.957;298;0;0;4.662;0;4.960;0;0;0;0;2;0;0;0;995;8.246;8.203;26;1.489;0;47;0;0;0;0;-332;0;0;0;0;85;1.289;91;1;-752;-1.974;-33;0;1.410;-6;26;0;26;0;0;26;0;0;201309;71,6;4,6;;
4079285;B-III;CCLA DE ITAJUBÁ - SICOOB SUL;I;2;;201312;ITAJUBA;MG;14.155;14.155;139;0;0;6.408;0;7.240;-91;72;108;4;0;348;11.355;1.866;0;0;9.155;0;11.021;0;0;0;0;0;0;0;0;334;2.801;2.777;199;842;0;0;0;0;0;0;-266;0;0;0;0;-54;522;70;134;-351;-318;-15;0;176;-16;202;-1;201;-1;0;199;0;0;201312;32,3;3,9;;
1667352;B-III;CECM COM CONF SERTÃO MG;I;2;;201312;PIRAPORA;MG;14.131;14.131;343;0;185;4.560;0;7.267;-387;0;198;373;0;1.592;10.058;3.295;0;0;6.237;2;9.535;0;0;0;0;0;0;83;0;440;4.073;3.766;-116;1.174;0;8;0;0;0;0;-286;-15;0;0;0;-155;726;107;159;-701;-577;-22;0;259;-31;-80;-37;-117;0;0;-116;0;0;201312;40,4;32;;
10209619;B-III;CC DIST ATAC REGIAO MET GOIANI;I;2;;201312;GOIANIA;GO;13.912;13.912;127;0;0;4.643;0;8.380;-113;0;19;0;0;856;8.647;2.418;0;0;5.022;0;7.439;0;0;0;0;0;0;0;0;1.208;5.265;5.210;128;755;0;0;0;0;0;0;-233;0;0;0;0;-38;484;91;152;-440;-367;-6;0;235;-34;115;16;131;-2;0;128;0;0;201312;57,1;5,3;;
5132104;B-III;CCR H NOVOS DE CANGUÇU;I;2;;201312;CANGUCU;RS;13.904;13.904;915;0;5.283;500;0;5.958;-215;0;169;53;0;1.239;8.289;4.619;0;0;1.284;0;5.904;0;0;0;0;41;0;0;0;2.344;5.615;5.615;311;1.134;0;180;0;0;0;0;-59;0;0;0;0;12;1.267;309;78;-569;-634;-14;0;40;-165;312;0;312;0;0;311;0;0;201311;41,6;10,8;;
73631483;B-III;CECME GRUPO BAYER LTDA;I;2;;201312;BELFORD ROXO;RJ;13.831;13.831;86;5.585;2.266;0;0;5.909;-33;0;4;0;0;14;1.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.765;12.066;11.668;890;791;0;305;0;0;0;0;0;0;0;0;0;30;1.126;0;0;-240;-143;-35;0;181;0;889;0;889;0;0;890;0;0;201309;119,4;0,1;;
33924028;B-III;CECME CVRD E ENT. VINCULADAS;I;2;;201312;RIO DE JANEIRO;RJ;13.827;13.827;8;0;0;2.263;0;10.729;-228;0;324;21;0;709;9.250;82;0;0;3.560;0;3.642;0;0;0;0;0;0;4.919;0;688;4.577;4.545;225;1.418;0;0;0;0;0;0;-152;-114;0;0;0;-70;1.082;4;106;-982;-405;-10;0;448;-17;226;1;227;-1;0;225;0;0;201312;44,9;5,4;;
1864151;B-III;CECM SERV EMPREG MUNIC PREF;I;2;;201312;BELO HORIZONTE;MG;13.668;13.668;69;0;0;4.638;0;7.611;-414;0;86;22;0;1.656;5.327;321;0;0;4.121;0;4.442;0;0;0;0;0;0;119;0;765;8.341;7.713;245;1.260;0;0;0;0;0;0;-172;-8;0;0;0;-80;1.000;6;0;-560;-410;-2;0;238;-27;245;0;245;0;0;245;0;0;201312;94,1;8,9;;
66555665;B-III;CCME SERV. DERSA, SECR. ESTADU;I;2;;201312;SAO PAULO;SP;13.605;13.605;7;0;3.689;0;0;9.639;-420;0;61;10;0;619;2.392;943;0;0;1.172;0;2.115;0;0;0;0;0;0;0;0;277;11.214;10.917;499;1.005;0;173;0;0;0;0;-58;0;0;0;0;-196;924;98;36;-263;-219;-14;0;28;-32;558;-1;557;-26;-32;499;0;0;201312;104,4;1,1;;
11969853;B-III;CCR INT SOL SÃO MIGUEL IGUAÇU;I;2;;201312;SAO MIGUEL DO IGUACU;PR;13.603;13.603;45;0;0;2.629;0;10.458;-269;0;67;25;0;649;11.568;670;0;0;3.104;0;3.774;0;0;0;0;6.467;12;1.140;0;175;2.035;2.035;98;744;0;0;0;0;0;0;-132;-173;0;0;0;-50;389;58;43;-204;-243;-1;0;155;-91;106;5;111;0;-12;98;0;0;201312;20,8;8,3;;
