was;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Setembro/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:27/11/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
66555665;B-III;CCME SERV. DERSA, SECR. ESTADU;I;2;;201409;SAO PAULO;SP;14.713;14.713;23;0;4.393;0;0;10.473;-924;0;44;15;0;688;2.244;477;0;0;1.340;0;1.817;0;0;0;0;0;0;0;0;427;12.469;12.096;188;578;0;106;0;0;0;0;-37;0;0;0;0;-224;423;48;21;-136;-129;-7;0;9;-27;202;0;202;-13;0;188;0;0;201409;109,9;1;;
10319386;B-III;CC EMP. DA GRANDE DOURADOS;I;2;;201409;DOURADOS;MS;14.673;14.673;608;0;0;1.833;0;11.773;-441;0;106;5;0;789;12.825;4.257;0;0;7.490;0;11.747;0;0;0;0;0;0;500;0;579;1.847;1.727;111;966;0;0;0;0;0;0;-229;-15;0;0;0;-155;567;92;166;-249;-472;-5;0;64;-46;117;0;117;-5;0;111;0;0;201409;13,9;19,8;;
7522059;B-III;CCR INT SOL DE BLUMENAU;I;2;;201409;BLUMENAU;SC;14.533;14.533;147;0;152;3.610;0;12.126;-2.253;0;167;35;0;549;13.021;491;0;0;7.518;0;8.010;0;0;0;0;4.755;88;18;0;150;1.512;1.512;-268;664;0;1;0;0;0;0;-169;-59;0;0;0;-594;-157;8;69;-166;-127;-3;0;180;-70;-266;-3;-269;0;0;-268;0;0;201409;14,3;16,2;;
8812388;B-III;CRESOL ENEAS MARQUES;I;2;;201409;ENEAS MARQUES;PR;14.513;14.513;120;0;3;2.823;0;11.063;-262;0;259;0;0;508;12.309;929;0;0;2.506;0;3.435;0;0;0;0;8.346;210;109;0;210;2.204;2.204;1;269;0;0;0;0;0;0;-55;-60;0;0;0;-97;57;30;19;-79;-67;-1;0;79;-30;8;-5;3;-1;-1;1;0;0;201409;19,8;10,9;;
4079285;B-III;CCLA DE ITAJUBÁ  - SICOOB SUL;I;2;;201409;ITAJUBA;MG;14.510;14.510;479;0;0;4.077;0;9.290;-196;55;222;6;0;632;11.178;2.054;0;0;8.687;0;10.742;0;0;0;0;0;0;0;0;437;3.332;3.109;190;621;0;0;0;0;0;0;-398;0;0;0;0;-75;148;53;93;-246;-202;-11;0;377;-3;209;1;210;-1;-18;190;0;0;201409;30,5;8,6;;
5132104;B-III;CCR H NOVOS DE CANGUÇU;I;2;;201409;CANGUCU;RS;14.477;14.477;217;743;6.298;536;0;5.361;-92;0;70;53;0;1.292;8.364;4.279;0;0;1.751;0;6.030;0;0;0;0;72;0;0;0;2.262;6.113;6.113;38;422;0;152;0;0;0;0;-39;0;0;0;0;-7;528;292;37;-407;-298;-8;0;33;-138;39;0;39;0;0;38;0;0;201409;42,1;10,8;;
88325113;B-III;CECM MINUANO;I;2;;201409;CANOAS;RS;14.423;14.423;556;0;1.227;0;0;12.306;-258;0;141;14;0;436;2.784;0;0;0;1.630;0;1.630;0;0;0;0;0;0;0;0;1.154;11.639;11.627;348;870;0;33;0;0;0;0;-37;0;0;0;0;-90;776;0;0;-283;-138;0;0;0;-6;349;0;349;0;0;348;0;0;201409;95,5;3,7;;
53846242;B-III;CECM FUNC VILLARES METALS;I;2;;201409;SUMARE;SP;14.302;14.302;127;0;0;585;0;13.109;-182;0;11;0;0;652;1.133;0;0;0;0;0;0;0;0;0;0;0;0;1.027;0;107;13.168;13.141;329;600;0;0;0;0;0;0;0;-44;0;0;0;-63;493;0;0;-106;-65;-1;0;13;0;334;0;334;0;-6;329;0;0;201409;111,7;0,2;;
43730498;B-III;CC EMPR ELEVADORES ATLAS;I;2;;201409;SAO PAULO;SP;14.200;14.200;1.044;4.034;0;0;0;9.121;-46;0;46;0;0;0;731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731;13.468;12.896;444;505;0;0;0;0;0;0;0;0;0;0;0;-2;503;0;0;-89;-9;-7;0;46;0;444;0;444;0;0;444;0;0;201409;146,3;0;;
10209619;B-III;CC DIST ATAC REGIAO MET GOIANI;I;2;;201409;GOIANIA;GO;14.130;14.130;71;0;0;3.502;0;9.373;-144;0;141;4;0;1.182;6.559;3.184;0;0;2.949;0;6.133;0;0;0;0;0;0;0;0;426;7.571;7.013;189;527;0;0;0;0;0;0;-96;0;0;0;0;-13;418;55;116;-245;-266;-4;0;192;-69;197;1;198;-8;0;189;0;0;201409;68,1;4,2;;
71336432;B-III;CECM SERV PUBL MUN UBERABA;I;2;;201409;UBERABA;MG;14.036;14.036;1.066;0;0;4.119;0;7.755;-78;0;162;8;0;1.003;8.466;849;0;0;6.898;237;7.984;0;0;0;0;0;2;0;0;481;5.570;5.312;231;620;0;0;0;0;0;0;-178;0;0;0;0;-8;434;57;13;-353;-188;-9;0;294;-9;239;0;239;-6;0;231;0;0;201409;62,6;8,2;;
59620708;B-III;CECM FUNC INTERNATIONAL IND AU;I;2;;201409;SAO PAULO;SP;14.010;14.010;377;0;3.354;0;0;9.768;-169;0;1;14;0;664;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;13.856;13.856;333;449;0;85;0;0;0;0;0;0;0;0;0;-18;516;0;0;-107;-78;-1;0;2;0;332;0;332;0;0;333;0;0;201409;130,8;0,3;;
4853988;B-III;CCM DENTISTAS DPS SÃO CARLOS;I;2;;201409;SAO CARLOS;SP;14.008;14.008;356;0;72;4.600;0;7.502;-219;0;799;6;0;892;11.699;1.302;0;0;9.138;0;10.440;0;0;0;0;104;7;269;0;879;2.309;2.098;29;613;0;0;0;0;0;0;-232;-7;0;0;0;-58;316;105;38;-179;-185;-10;0;168;-218;35;-3;32;-3;0;29;0;0;201409;19,6;20,2;;
1864151;B-III;CECM SERV EMPREG MUNIC PREF;I;2;;201409;BELO HORIZONTE;MG;13.998;13.998;47;0;0;2.402;0;10.131;-483;0;122;29;0;1.751;5.446;330;0;0;4.418;0;4.748;0;0;0;0;0;0;103;0;595;8.552;7.930;131;679;0;0;0;0;0;0;-114;-3;0;0;0;-88;474;3;0;-335;-206;-1;0;218;-21;132;0;132;0;0;131;0;0;201409;79,5;8,7;;
2285107;B-III;CECM SERV UNIV EST CAMPINAS;I;2;;201409;CAMPINAS;SP;13.972;13.972;39;1.372;0;0;0;12.495;-331;0;378;0;0;18;1.319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.319;12.653;12.653;493;628;0;0;0;0;0;0;0;0;0;0;0;-31;597;0;0;-79;-31;0;0;23;-6;504;0;504;0;-10;493;0;0;201409;114,8;0,1;;
4843307;B-III;FEDERALCRED CENTRAL;I;2;;201409;;;13.895;13.895;14;2.298;10.369;0;0;957;-29;0;133;5;0;147;11.313;0;0;0;19;0;19;0;0;0;0;9.881;0;0;0;1.413;2.582;2.582;36;24;0;406;0;0;0;0;-17;0;0;0;0;39;452;0;0;-107;-157;-6;0;151;-298;35;0;35;0;0;36;0;0;201409;18;5,7;;
61039038;B-III;CECM COL GRUPO SAINT GOBAIN;I;2;;201409;SAO PAULO;SP;13.890;13.890;136;0;5.676;0;0;7.051;-54;0;1.073;4;0;4;945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;945;12.945;13.045;329;443;0;155;0;0;0;0;0;0;0;0;0;-3;595;0;0;-200;-33;-9;0;2;0;355;1;356;-26;0;329;0;0;201409;102,5;0;;
3930587;B-III;CECM CORRET.SEG.RJ;I;2;;201409;RIO DE JANEIRO;RJ;13.799;13.799;460;0;632;7.844;97;3.961;-144;0;81;19;0;850;8.801;3.621;0;0;4.778;68;8.467;0;0;0;0;0;0;0;0;334;4.998;4.696;31;459;0;16;0;0;0;0;-123;0;0;0;0;-76;276;102;76;-393;-316;-7;0;302;-6;34;-1;33;-4;0;31;0;0;201409;63,7;1,7;;
3620772;B-III;FEDERALCRED CEARÁ;I;2;;201409;FORTALEZA;CE;13.787;13.787;237;0;0;1.165;0;11.806;-319;0;45;14;0;839;8.012;784;0;0;6.317;0;7.101;0;0;0;0;0;2;653;0;256;5.774;5.774;193;768;0;0;0;0;0;0;-160;-16;0;0;0;-4;588;37;41;-285;-196;-5;0;37;-16;201;0;201;-7;0;193;0;0;201409;51,8;1,9;;
53776852;B-III;CCR FOR CANA CENTRO EST SP;I;2;;201409;ARARAQUARA;SP;13.727;13.727;135;0;6.466;0;0;7.823;-870;0;87;26;0;59;6.881;1.072;0;0;2.992;0;4.064;0;0;0;0;0;0;0;0;2.817;6.846;6.846;164;347;0;152;0;0;0;0;-72;0;0;0;0;-60;367;60;0;-177;-78;-2;0;18;-6;182;-1;181;-16;0;164;0;0;201409;53,9;0;;
8850613;B-III;CECM EMPR CENT ELÉTRICAS/SC;I;2;;201409;FLORIANOPOLIS;SC;13.726;13.726;42;0;5.057;2.270;0;6.118;-280;0;34;2;0;485;12.037;2.284;0;0;9.491;0;11.775;0;0;0;0;0;2;0;0;260;1.689;1.688;71;384;0;158;0;0;0;0;-253;0;0;0;0;26;315;53;14;-125;-197;-2;0;32;-11;79;0;79;0;-8;71;0;0;201409;16,7;10,1;;
58022195;B-III;CECM EMPR EMP ZILLO LORENZETTI;I;2;;201409;LENCOIS PAULISTA;SP;13.698;13.698;251;0;1.680;288;0;10.152;-208;0;841;0;0;694;1.545;286;0;0;765;0;1.051;0;0;0;0;0;0;0;0;494;12.153;12.031;99;334;0;53;0;0;0;0;-22;0;0;0;0;5;370;0;0;-198;-124;-1;0;48;0;95;4;99;-1;0;99;0;0;201409;110,3;0,7;;
5548335;B-III;CECMF DO GRUPO JAL;I;2;;201409;SAO JOAO DE MERITI;RJ;13.697;13.697;523;2.417;0;0;0;7.825;-430;0;1.140;0;0;2.221;1.153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.153;12.543;12.390;476;767;0;39;0;0;0;0;0;0;0;0;0;-132;674;0;0;-111;-124;-6;0;43;0;476;0;476;0;0;476;0;0;201408;153,8;0;;
2024442;B-III;CECM EMPR GRUPO COLORADO;I;2;;201409;GUAIRA;SP;13.674;13.674;12;0;0;1;0;11.899;-304;0;1.533;0;0;534;1.234;0;0;0;0;0;0;0;0;0;0;0;0;668;0;567;12.440;12.440;415;610;0;0;0;0;0;0;0;-15;0;0;0;-56;539;0;0;-75;-48;-5;0;4;0;415;0;415;0;0;415;0;0;201409;104,3;0,1;;
3480988;B-III;CCM FUNC USINA SANTA CRUZ;I;2;;201409;AMERICO BRASILIENSE;SP;13.635;13.635;36;0;1.390;184;0;10.995;-192;0;654;1;0;567;935;0;0;0;361;0;361;0;0;0;0;0;0;0;0;574;12.700;12.699;676;775;0;23;0;0;0;0;-9;0;0;0;0;-27;762;0;0;-49;-55;0;0;17;0;675;0;675;0;0;676;0;0;201409;114;0,2;;
4310638;B-III;CECM COM AUT EMPR SANEAMENTO M;I;2;;201409;CUIABA;MT;13.538;13.538;628;0;0;3.362;0;4.172;-450;0;431;3.296;0;2.098;10.647;5.564;0;0;3.139;76;8.780;0;0;0;0;0;401;360;0;1.107;2.891;2.516;-342;503;0;0;0;0;0;0;-119;0;0;0;0;-8;376;111;110;-751;-628;-9;0;521;-1;-271;-71;-342;0;0;-342;0;0;201409;25,2;16,2;;
2217068;B-III;CECM CONTAB CORRET BH;I;2;;201409;BELO HORIZONTE;MG;13.506;13.506;288;0;0;8.896;0;3.598;-206;0;189;240;0;501;9.872;2.529;0;0;6.794;0;9.323;0;0;0;0;0;0;0;0;549;3.634;3.461;211;355;0;0;0;0;0;0;-175;0;0;0;0;-84;96;83;125;-260;-222;-5;0;403;-10;210;3;213;-2;0;211;0;0;201409;59,5;3,4;;
5427501;B-III;CCR INT SOL DE IPUMIRIM;I;2;;201409;IPUMIRIM;SC;13.476;13.476;61;0;177;3.019;0;10.578;-1.208;0;142;36;0;671;11.870;840;0;0;3.917;0;4.757;0;0;0;0;7.040;5;0;0;67;1.606;1.606;89;303;0;7;0;0;0;0;-98;-47;0;0;0;26;191;37;7;-81;-102;-1;0;78;-43;86;3;89;0;0;89;0;0;201409;15,7;9,8;;
5244177;B-III;CECM LOJISTAS BARRA DO GARÇAS;I;2;;201409;BARRA DO GARCAS;MT;13.462;13.462;294;0;0;2.949;0;7.750;-184;0;1.558;53;0;1.041;9.632;2.685;0;0;6.343;0;9.028;0;0;0;0;0;44;0;0;560;3.831;3.672;233;776;0;0;0;0;0;0;-185;0;0;0;0;-48;543;96;172;-377;-372;-4;0;185;-6;237;0;237;-5;0;233;0;0;201409;37;6,2;;
8597482;B-III;CCR INT SOL DE UNIÃO DOS PLANA;I;2;;201409;LAPA;PR;13.369;13.369;72;0;2;5.577;0;7.570;-341;0;91;0;0;399;11.810;1.588;0;0;4.268;0;5.856;0;0;0;0;5.765;11;22;0;156;1.559;1.559;-18;181;0;0;0;0;0;0;-85;-50;0;0;0;-111;-65;44;25;-84;-66;0;0;171;-39;-14;-3;-17;0;-3;-18;0;0;201409;19,7;7,2;;
73631483;B-III;CECME GRUPO BAYER LTDA;I;2;;201409;BELFORD ROXO;RJ;13.360;13.360;75;4.001;2.071;0;0;7.253;-66;0;14;0;0;11;1.684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.684;11.675;11.675;468;419;0;158;0;0;0;0;0;0;0;0;0;4;581;0;0;-94;-79;-26;0;87;0;469;0;469;0;0;468;0;0;201409;114,4;0;;
67087569;B-III;CECM CECREB;I;2;;201409;SAO PAULO;SP;13.303;13.303;774;0;418;0;0;11.692;-97;0;124;0;0;392;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;13.154;13.152;342;481;0;39;0;0;0;0;0;0;0;0;0;-24;496;0;0;-106;-47;-1;0;0;0;342;0;342;0;0;342;0;0;201409;120,2;3;;
47074323;B-III;CECM EMPR COOP;I;2;;201409;SANTO ANDRE;SP;13.287;13.287;72;0;1.763;43;0;10.292;-80;0;283;8;0;907;3.106;589;0;0;1.414;23;2.026;0;0;0;0;0;0;0;0;1.080;10.182;9.585;-213;254;0;51;0;0;0;0;-46;0;0;0;0;-47;212;47;7;-210;-288;0;0;33;-12;-211;0;-211;-1;0;-213;0;0;201409;92,4;1;;
2528151;B-III;CECM SICOOB CREDCOOP;I;2;;201409;VITORIA DA CONQUISTA;BA;13.286;13.286;111;0;0;2.308;0;9.642;-225;0;269;9;0;1.172;4.879;1.195;0;0;2.838;0;4.033;0;0;0;0;0;0;0;0;846;8.408;7.580;277;646;0;0;0;0;0;0;-70;0;0;0;0;-35;541;100;52;-289;-205;-6;0;134;-38;289;0;289;-13;0;277;0;0;201409;82,3;2,2;;
2339371;B-III;CCM POL FED SERV UNIÃO GOIÁS;I;2;;201409;GOIANIA;GO;13.235;13.235;177;0;0;6.417;0;5.289;-492;0;680;227;0;936;8.516;3.305;0;0;3.699;0;7.004;0;0;0;0;0;0;0;0;1.513;4.718;4.718;116;488;0;0;0;0;0;0;-102;0;0;0;0;19;405;39;23;-241;-245;-3;0;145;-7;116;0;116;0;0;116;0;0;201409;63,8;3,3;;
43182278;B-III;CECM FUNC GRUPO OWENS-ILLINOIS;I;2;;201409;SAO PAULO;SP;13.193;13.193;67;0;3.416;7;0;8.046;-152;0;1.221;2;0;585;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;13.027;13.015;310;384;0;109;0;0;0;0;0;0;0;0;0;-35;458;0;0;-49;-101;0;0;1;0;309;0;309;0;0;310;0;0;201409;119,3;0,1;;
3639902;B-III;CECMSP PODER EXEC FED E.SANTO;I;2;;201409;VITORIA;ES;13.173;13.173;435;300;362;1.723;0;10.440;-262;0;16;6;0;153;1.959;29;0;0;1.418;0;1.447;0;0;0;0;0;0;0;0;512;11.214;11.214;159;732;0;11;0;0;0;0;-52;0;0;0;0;-8;683;6;22;-138;-421;-4;0;24;-1;171;-12;159;-1;0;159;0;0;201409;119,2;0,1;;
4478231;B-III;CECM MEMBROS MP SÃO PAULO;I;2;;201409;SAO PAULO;SP;13.097;13.097;55;0;8.297;54;0;4.530;-306;0;17;8;0;441;4.238;213;0;0;3.240;0;3.453;0;0;0;0;0;0;0;0;785;8.858;8.596;245;359;0;222;0;0;0;0;-84;0;0;0;0;46;543;0;0;-105;-182;-9;0;3;-5;245;0;245;0;0;245;0;0;201409;106,3;0,3;;
9579249;B-III;CECM EMP AMERICANA, LIMEIRA E;I;2;;201409;AMERICANA;SP;13.094;13.094;450;0;5.874;557;0;6.550;-604;0;53;6;0;208;10.896;3.262;0;0;7.218;0;10.480;0;0;0;0;0;0;0;0;416;2.198;2.132;10;502;0;158;0;0;0;0;-186;0;0;0;0;-199;275;112;157;-222;-304;-8;0;10;-7;13;0;13;-3;0;10;0;0;201409;24;5,1;;
2295034;B-III;CECM CORRETORES DE SEGUROS/SC;I;2;;201409;BLUMENAU;SC;12.970;12.970;197;0;6.029;0;0;6.442;-225;0;66;9;0;452;10.330;1.900;0;0;7.666;179;9.746;0;0;0;0;0;0;76;0;509;2.640;2.455;70;445;0;151;0;0;0;0;-207;0;0;0;0;-255;134;61;60;-199;-268;-4;0;286;-17;53;26;79;-9;0;70;0;0;201409;26,5;5,2;;
7542211;B-III;CCR INT SOL SÃO JOÃO DA URTIGA;I;2;;201409;SAO JOAO DA URTIGA;RS;12.897;12.897;418;0;750;2.133;0;9.119;-235;0;185;88;0;440;9.914;901;0;0;4.762;0;5.664;0;0;0;0;4.108;1;0;0;142;2.983;2.983;67;417;0;18;0;0;0;0;-119;-22;0;0;0;-130;164;22;2;-73;-73;-3;0;93;-58;74;-8;66;0;0;67;0;0;201409;25,2;5,1;;
9330158;B-III;CCR INT SOL DE TREZE DE MAIO;I;2;;201409;TREZE DE MAIO;SC;12.878;12.878;29;0;633;3.275;0;8.562;-157;0;141;0;0;395;11.169;825;0;0;8.076;0;8.901;0;0;0;0;2.131;0;0;0;138;1.709;1.709;126;424;0;13;0;0;0;0;-202;-16;0;0;0;26;245;15;11;-103;-91;-1;0;98;-49;125;0;125;0;0;126;0;0;201409;18,2;10;;
3000142;B-III;CECM POLICIAIS FEDERAIS DO RS;I;2;;201409;PORTO ALEGRE;RS;12.856;12.856;39;0;0;4.131;0;7.372;-49;0;738;1;0;624;10.603;544;0;0;8.872;115;9.531;0;0;0;0;39;8;247;0;778;2.253;2.027;8;401;0;0;0;0;0;0;-245;-7;0;0;0;-2;147;34;4;-145;-79;-2;0;166;-116;9;0;9;-3;0;8;0;0;201409;21,5;4;;
5477038;B-III;SICOOB JURISCRED/PI;I;2;;201409;TERESINA;PI;12.832;12.832;201;758;0;1.574;0;10.362;-1.874;0;957;21;0;833;9.373;2.040;0;0;4.136;37;6.213;0;0;0;0;0;8;2.774;0;378;3.460;3.431;-260;696;0;0;0;0;0;0;-92;-112;0;0;0;-355;137;47;35;-253;-283;-4;0;146;-72;-247;0;-247;-4;-10;-260;0;0;201409;34,6;8,4;;
1699652;B-III;CCLA REGIÃO GUAXUPÉ;I;2;;201409;GUAXUPE;MG;12.796;12.796;236;0;0;6.292;0;5.241;-297;0;720;24;0;580;8.132;3.081;0;0;3.980;0;7.060;0;0;0;0;0;0;0;0;1.072;4.664;4.464;280;579;0;0;0;0;0;0;-104;0;0;0;0;-101;374;61;100;-290;-252;-7;0;308;-8;286;-2;284;-4;0;280;0;0;201409;57,9;4,8;;
3528402;B-III;CECM SERV SEG PUBL ESTADO ACRE;I;2;;201409;RIO BRANCO;AC;12.732;12.732;431;0;0;1.005;0;10.735;-910;0;134;0;0;1.337;5.115;658;0;0;512;0;1.170;0;0;0;0;0;373;2.925;0;647;7.618;7.293;270;906;0;0;0;0;0;0;-12;-111;0;0;0;-125;658;5;23;-220;-332;-8;0;152;-7;271;0;271;0;0;270;0;0;201409;74,7;3,9;;
54335401;B-III;CECM EMPR CIA BRAS ALUMINIO;I;2;;201409;ALUMINIO;SP;12.724;12.724;706;1.820;0;0;0;10.536;-718;0;9;0;0;370;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;12.499;12.499;463;618;0;50;0;0;0;0;0;0;0;0;0;-15;653;0;0;-113;-144;-1;0;68;0;463;0;463;0;0;463;0;0;201409;127,9;3;;
3535065;B-III;CECM EMPR EMPRESAS METAL OSASC;I;2;;201409;OSASCO;SP;12.655;12.655;18;0;242;466;0;11.490;-229;0;36;0;0;633;3.150;684;0;0;1.904;0;2.588;0;0;0;0;0;0;0;0;563;9.504;9.147;330;788;0;6;0;0;0;0;-47;0;0;0;0;-8;739;8;31;-278;-214;-2;0;84;-37;331;0;331;-2;0;330;0;0;201409;89,8;1,3;;
18140913;B-III;CECM EMPR DA CBMM LTDA;I;2;;201409;ARAXA;MG;12.538;12.538;753;0;0;0;0;12.105;-341;0;10;0;0;11;837;0;0;0;0;0;0;0;0;0;0;0;0;200;0;637;11.701;11.701;536;693;0;0;0;0;0;0;0;0;0;0;0;-71;622;0;0;-46;-39;0;0;0;0;537;0;537;0;0;536;0;0;201409;115;0,1;;
1235921;B-III;CECM SERV.PÚBLICOS MUNIC REG.M;I;2;;201409;VITORIA;ES;12.523;12.523;107;1.360;0;0;0;9.618;-99;0;667;7;0;862;743;6;0;0;0;0;6;0;0;0;0;0;1;0;0;736;11.780;11.780;202;621;0;36;0;0;0;0;0;0;0;0;0;-35;622;0;0;-264;-159;-5;0;9;0;203;0;203;-1;0;202;0;0;201409;119,4;7,3;;
7926510;B-III;CCR INT SOL N ESPERANÇ SUDOEST;I;2;;201409;NOVA ESPERANCA DO SU;PR;12.515;12.515;74;0;0;2.831;0;8.819;-279;0;397;0;0;673;10.640;1.223;0;0;2.192;0;3.415;0;0;0;0;6.644;317;133;0;131;1.875;1.875;74;240;0;0;0;0;0;0;-51;-54;0;0;0;-6;129;24;20;-82;-74;0;0;87;-27;77;-2;75;-1;0;74;0;0;201409;19,9;13,7;;
30949267;B-III;CECME CHOCOLATES GAROTO LTDA;I;2;;201409;VILA VELHA;ES;12.375;12.375;124;40;6.132;309;0;4.406;-133;0;1.023;0;0;476;9.970;141;0;0;9.534;0;9.674;0;0;0;0;0;0;3;0;292;2.405;2.405;82;370;0;127;0;0;0;0;-227;0;0;0;0;-10;260;2;2;-111;-90;-1;0;21;0;83;0;83;0;0;82;0;0;201409;21;18,9;;
13059232;B-III;CCR INT SOL SÃO JOÃO ITAPERIÚ;I;2;;201409;SAO JOAO DO ITAPERIU;SC;12.372;12.372;118;0;108;3.009;0;8.665;-176;0;109;220;0;319;10.688;1.644;0;0;3.814;0;5.459;0;0;0;0;4.835;15;0;0;379;1.684;1.684;95;401;0;3;0;0;0;0;-106;-43;0;0;0;-85;170;6;20;-89;-62;0;0;107;-47;105;-8;97;-1;0;95;0;0;201409;19,3;2,4;;
7507647;B-III;CCR INT SOL DE ITUPORANGA;I;2;;201409;ITUPORANGA;SC;12.326;12.326;139;0;101;2.491;0;9.826;-682;0;80;11;0;360;11.046;769;0;0;4.132;0;4.902;0;0;0;0;5.995;24;0;0;126;1.280;1.280;-5;321;0;1;0;0;0;0;-117;-60;0;0;0;-91;54;23;34;-90;-74;-1;0;125;-76;-5;-2;-7;0;0;-5;0;0;201409;14,1;11,7;;
2275781;B-III;CCMSERVIFPB;I;2;;201409;JOAO PESSOA;PB;12.220;12.220;259;650;0;569;0;9.812;-207;0;82;6;0;1.049;7.823;1.488;0;0;5.158;59;6.705;0;0;0;0;0;0;680;0;437;4.397;4.179;263;561;0;0;0;0;0;0;-137;-16;0;0;0;13;421;99;27;-179;-189;-8;0;155;-25;301;0;301;-11;-27;263;0;0;201409;43,1;9,1;;
9051765;B-III;CCR INT SOL DE PORTO LUCENA;I;2;;201409;PORTO LUCENA;RS;12.212;12.212;27;0;275;2.521;0;9.496;-883;0;214;11;0;551;10.356;646;0;0;4.402;0;5.047;0;0;0;0;5.230;11;0;0;68;1.856;1.856;163;336;0;1;0;0;0;0;-119;-33;0;0;0;36;221;38;2;-103;-96;-2;0;141;-41;160;3;163;0;0;163;0;0;201409;17,9;9,8;;
60219045;B-III;CECM FUNC GERDAU - PINDAMONHAN;I;2;;201409;PINDAMONHANGABA;SP;11.974;11.974;825;0;4.346;0;0;6.217;-66;0;112;0;0;540;402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;11.571;11.568;282;305;0;105;0;0;0;0;0;0;0;0;0;24;434;0;0;-90;-63;-1;0;1;0;281;0;281;0;0;282;0;0;201409;150,4;0,1;;
4998845;B-III;CECME MINERACAO R.DO NORTE LTD;I;2;;201409;ORIXIMINA;PA;11.881;11.881;745;0;2.609;0;0;8.579;-77;0;1;0;0;24;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;891;10.990;10.990;305;390;0;65;0;0;0;0;0;0;0;0;0;-23;432;0;0;-47;-73;-7;0;0;0;305;0;305;0;0;305;0;0;201409;109,8;0,2;;
7208637;B-III;CCR INT SOLIDARIA TOMBOS;I;2;;201409;TOMBOS;MG;11.875;11.875;163;0;1;2.275;0;9.388;-212;0;105;0;0;154;9.768;1.232;0;0;3.191;0;4.423;0;0;0;0;5.160;47;0;0;137;2.107;2.107;106;338;0;0;0;0;0;0;-59;-46;0;0;0;-5;228;20;73;-140;-113;0;0;78;-33;113;-2;111;0;-3;106;0;0;201409;22;7,3;;
9576038;B-III;CC PROF CONT GOIÂNIA;I;2;;201409;GOIANIA;GO;11.484;11.484;261;0;4.007;0;0;7.611;-728;0;239;5;0;89;7.469;1.928;0;0;5.340;0;7.268;0;0;0;0;0;0;0;0;201;4.015;4.015;59;649;0;101;0;0;0;0;-151;0;0;0;0;-234;365;35;38;-184;-192;-2;0;8;-9;59;0;59;0;0;59;0;0;201409;37;2,2;;
